,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,KOKB 04/2011,KOKB 04/2011,KOKB 04/2011,KOKB 04/2011,KOKB 04/2011,KOKB 04/2011,KOKB 04/2011,KOKB 04/2011,KOKB 04/2011,KOKB 04/2011,KOKB 04/2011,KOKB 04/2011,KOKB 04/2011,KOKB 04/2011
1,Date,ObservedLow(F),ObservedHigh(F),NormalLow(F),NormalHigh(F),RecordLow(F),Year,RecordHigh(F),Year,ObservedPrecipitation(inches),NormalPrecipitation(inches),Record Precipitation(inches),Year,
2,1,50,79,M,M,37,2000,81,2005,0.00,M,0.38,2004,
3,2,59,69,M,M,40,2010,77,2005,0.00,M,0.01,2004,
4,3,52,69,M,M,40,2010,69,2011,0.00,M,0.05,2001,
5,4,47,73,M,M,43,2009,73,2011,0.00,M,0.81,2006,
6,5,52,70,M,M,38,2009,79,2009,0.00,M,0.22,2010,
7,6,56,66,M,M,38,2009,84,2005,0.03,M,0.03,2011,
8,7,50,64,M,M,38,2009,81,2010,0.02,M,0.83,2001,
9,8,46,60,M,M,39,2001,79,2010,0.03,M,0.03,2011,
10,9,40,59,M,M,40,2011,71,2003,0.11,M,T,2008,
11,10,40,66,M,M,40,2011,70,2007,0.00,M,0.03,2001,
12,11,44,68,M,M,43,2008,79,2008,0.00,M,0.03,2001,
13,12,44,67,M,M,42,2009,92,2008,0.00,M,0.78,2010,
14,13,46,65,M,M,41,2009,88,2008,0.00,M,0.04,2003,
15,14,43,70,M,M,42,2007,79,2008,0.00,M,1.75,2003,
16,15,43,78,M,M,43,2011,78,2011,0.00,M,0.09,2006,
17,16,47,82,M,M,41,2009,82,2011,0.00,M,0.01,2001,
18,17,55,71,M,M,38,2009,78,2008,0.00,M,0.14,2004,
19,18,59,66,M,M,40,2009,76,2009,T,M,0.05,2010,
20,19,59,70,M,M,41,2002,90,2009,0.00,M,0.00,2006,
21,20,59,70,M,M,42,2002,98,2009,0.00,M,0.62,2007,
22,21,57,70,M,M,42,2008,86,2009,0.00,M,0.45,2010,
23,22,M,M,M,M,40,2002,70,2002,T,M,0.74,2010,
24,23,M,M,M,M,40,2010,77,2004,0.00,M,0.04,2006,
25,24,M,M,M,M,43,2006,80,2001,T,M,0.17,2002,
26,25,M,M,M,M,43,2006,84,2008,0.00,M,0.01,2005,
27,26,9,11,M,M,9,2011,91,2004,0.00,M,0.09,2002,
28,27,M,M,M,M,45,2002,97,2008,0.00,M,0.01,2005,
29,28,M,M,M,M,42,2002,91,2008,0.00,M,0.83,2005,
30,29,50,69,M,M,42,2002,71,2000,0.00,M,0.01,2005,
31,30,45,76,M,M,43,2010,76,2011,0.00,M,T,2008,
32,Average:,48.0,67.0,,,,,,,Total: 0.19,Total: 0.00,,,
