,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,KCZZ 11/2015,KCZZ 11/2015,KCZZ 11/2015,KCZZ 11/2015,KCZZ 11/2015,KCZZ 11/2015,KCZZ 11/2015,KCZZ 11/2015,KCZZ 11/2015,KCZZ 11/2015,KCZZ 11/2015,KCZZ 11/2015,KCZZ 11/2015,KCZZ 11/2015
1,Date,ObservedLow(F),ObservedHigh(F),NormalLow(F),NormalHigh(F),RecordLow(F),Year,RecordHigh(F),Year,ObservedPrecipitation(inches),NormalPrecipitation(inches),Record Precipitation(inches),Year,
2,1,42,87,39,75,27,1979,89,1960,0.00,0.03,0.44,1987,
3,2,39,78,39,74,24,1978,87,1999,0.04,0.03,0.36,1974,
4,3,44,57,39,74,23,1990,90,1997,0.13,0.03,0.15,1957,
5,4,39,67,39,74,18,1956,92,1988,0.05,0.03,0.98,2011,
6,5,35,73,38,74,26,2000,88,1988,0.00,0.02,1.38,1987,
7,6,41,74,38,73,26,1957,87,2012,0.00,0.03,0.76,1960,
8,7,41,78,38,73,25,1994,92,1950,0.00,0.02,0.47,1969,
9,8,37,94,38,73,28,2011,94,2015,0.00,0.03,0.51,1966,
10,9,33,76,38,72,25,2000,84,2014,0.00,0.03,0.29,1998,
11,10,32,55,37,72,27,2010,86,1973,0.13,0.03,1.44,1982,
12,11,27,62,37,72,26,1965,89,1996,0.00,0.03,0.87,1949,
13,12,45,68,37,71,21,2000,87,1999,0.00,0.03,1.22,2011,
14,13,M,M,37,71,22,2000,90,1999,M,0.03,0.31,1997,
15,14,M,M,37,70,21,2000,84,2013,M,0.03,0.47,1952,
16,15,M,M,36,70,22,2000,83,1995,M,0.03,1.07,1952,
17,16,31,51,36,70,20,2000,86,1995,0.06,0.04,0.80,1952,
18,17,28,68,36,69,22,1971,86,1995,0.00,0.04,0.63,1965,
19,18,32,77,36,69,21,1971,87,1995,0.00,0.04,1.00,1964,
20,19,40,76,36,69,19,1994,84,1995,0.00,0.04,0.89,1967,
21,20,39,79,35,68,17,1979,85,1995,0.00,0.04,0.56,1990,
22,21,57,74,35,68,16,1979,83,1998,0.00,0.04,0.80,1983,
23,22,49,73,35,68,21,2000,84,2002,0.00,0.04,3.06,1965,
24,23,37,75,35,67,22,1999,82,1995,0.00,0.05,4.26,1965,
25,24,30,70,35,67,24,1999,85,1970,0.00,0.05,1.08,1978,
26,25,39,53,34,67,21,1952,85,1995,0.01,0.05,1.31,1985,
27,26,35,52,34,66,22,1966,90,1977,0.01,0.06,0.91,2008,
28,27,37,49,34,66,21,2010,88,1977,0.21,0.05,0.64,1960,
29,28,31,56,34,66,21,1952,83,1999,0.00,0.05,1.55,1975,
30,29,30,58,34,65,19,1991,86,1980,0.00,0.06,0.59,1975,
31,30,28,57,33,65,22,1962,85,1995,0.00,0.05,2.02,1982,
32,Average:,37.0,68.0,36.3,69.9,,,,,Total: 0.64,Total: 1.13,,,
