ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,10,2019,C,Y,0,0,0
91901,10,2019,R,Y,2098,42738,20
91902,10,2019,C,Y,0,0,0
91902,10,2019,R,N,5126,102598,20
91905,10,2019,C,Y,0,0,0
91905,10,2019,R,Y,0,0,0
91906,10,2019,C,Y,0,0,0
91906,10,2019,R,Y,0,0,0
91910,10,2019,C,Y,0,0,0
91910,10,2019,R,Y,20498,369749,18
91911,10,2019,C,Y,478,171798,359
91911,10,2019,R,Y,16810,345105,21
91912,10,2019,C,Y,0,0,0
91912,10,2019,R,Y,0,0,0
91913,10,2019,C,N,94,33097,352
91913,10,2019,R,N,16089,268418,17
91914,10,2019,C,Y,0,0,0
91914,10,2019,R,N,5115,103901,20
91915,10,2019,C,Y,0,0,0
91915,10,2019,R,Y,10065,162703,16
91916,10,2019,C,Y,0,0,0
91916,10,2019,R,Y,0,0,0
91917,10,2019,C,Y,0,0,0
91917,10,2019,R,Y,0,0,0
91931,10,2019,C,Y,0,0,0
91931,10,2019,R,Y,0,0,0
91932,10,2019,C,N,163,38412,236
91932,10,2019,R,N,8347,143983,17
91934,10,2019,C,Y,0,0,0
91934,10,2019,R,Y,0,0,0
91935,10,2019,C,Y,0,0,0
91935,10,2019,R,N,208,7215,35
91941,10,2019,C,N,136,23739,175
91941,10,2019,R,N,10732,208601,19
91942,10,2019,C,N,663,170852,258
91942,10,2019,R,N,10615,200860,19
91945,10,2019,C,N,296,45483,154
91945,10,2019,R,N,7734,129621,17
91948,10,2019,C,Y,0,0,0
91948,10,2019,R,Y,0,0,0
91950,10,2019,C,Y,1444,469238,325
91950,10,2019,R,Y,11763,222197,19
91962,10,2019,C,Y,0,0,0
91962,10,2019,R,Y,0,0,0
91963,10,2019,C,Y,0,0,0
91963,10,2019,R,Y,0,0,0
91977,10,2019,C,N,315,48597,154
91977,10,2019,R,N,15173,274875,18
91978,10,2019,C,Y,0,0,0
91978,10,2019,R,N,2371,46907,20
91980,10,2019,C,Y,0,0,0
91980,10,2019,R,Y,0,0,0
92003,10,2019,C,Y,0,0,0
92003,10,2019,R,N,213,4419,21
92004,10,2019,C,Y,0,0,0
92004,10,2019,R,Y,284,3090,11
92007,10,2019,C,Y,0,0,0
92007,10,2019,R,N,4115,74789,18
92008,10,2019,C,N,542,260457,481
92008,10,2019,R,N,9890,200658,20
92009,10,2019,C,N,223,150099,673
92009,10,2019,R,N,15296,335816,22
92010,10,2019,C,Y,0,0,0
92010,10,2019,R,N,6387,105875,17
92011,10,2019,C,N,189,103397,547
92011,10,2019,R,N,8766,167424,19
92014,10,2019,C,N,166,61538,371
92014,10,2019,R,N,5370,130278,24
92019,10,2019,C,N,202,86753,429
92019,10,2019,R,N,11859,235377,20
92020,10,2019,C,N,871,243992,280
92020,10,2019,R,N,13798,308000,22
92021,10,2019,C,N,505,130141,258
92021,10,2019,R,N,14241,318001,22
92024,10,2019,C,Y,824,281224,341
92024,10,2019,R,Y,16337,351614,22
92025,10,2019,C,Y,0,0,0
92025,10,2019,R,N,11334,245819,22
92026,10,2019,C,Y,0,0,0
92026,10,2019,R,N,10008,190777,19
92027,10,2019,C,Y,225,58254,259
92027,10,2019,R,Y,12763,298550,23
92028,10,2019,C,Y,0,0,0
92028,10,2019,R,Y,8936,185536,21
92029,10,2019,C,Y,0,0,0
92029,10,2019,R,N,5830,115873,20
92036,10,2019,C,Y,0,0,0
92036,10,2019,R,Y,0,0,0
92037,10,2019,C,Y,0,0,0
92037,10,2019,R,Y,14409,397194,28
92040,10,2019,C,Y,0,0,0
92040,10,2019,R,N,9066,176827,20
92045,10,2019,C,Y,0,0,0
92045,10,2019,R,Y,0,0,0
92049,10,2019,C,Y,0,0,0
92049,10,2019,R,Y,0,0,0
92054,10,2019,C,Y,730,196847,270
92054,10,2019,R,Y,11804,245694,21
92055,10,2019,C,Y,0,0,0
92055,10,2019,R,Y,0,0,0
92056,10,2019,C,Y,0,0,0
92056,10,2019,R,N,18759,317970,17
92057,10,2019,C,Y,0,0,0
92057,10,2019,R,N,18201,315560,17
92058,10,2019,C,Y,392,135206,345
92058,10,2019,R,Y,6204,169811,27
92059,10,2019,C,Y,0,0,0
92059,10,2019,R,Y,0,0,0
92060,10,2019,C,Y,0,0,0
92060,10,2019,R,Y,0,0,0
92061,10,2019,C,Y,0,0,0
92061,10,2019,R,Y,0,0,0
92064,10,2019,C,Y,735,202813,276
92064,10,2019,R,Y,13257,293889,22
92065,10,2019,C,Y,0,0,0
92065,10,2019,R,Y,0,0,0
92066,10,2019,C,Y,0,0,0
92066,10,2019,R,Y,0,0,0
92067,10,2019,C,Y,0,0,0
92067,10,2019,R,N,2027,134855,67
92068,10,2019,C,Y,0,0,0
92068,10,2019,R,Y,0,0,0
92069,10,2019,C,Y,333,183558,551
92069,10,2019,R,Y,11559,230249,20
92070,10,2019,C,Y,0,0,0
92070,10,2019,R,Y,0,0,0
92071,10,2019,C,Y,435,121942,280
92071,10,2019,R,Y,16004,274575,17
92072,10,2019,C,Y,0,0,0
92072,10,2019,R,Y,0,0,0
92075,10,2019,C,N,237,53187,224
92075,10,2019,R,N,4634,90622,20
92078,10,2019,C,N,518,157180,303
92078,10,2019,R,N,15499,304026,20
92079,10,2019,C,Y,0,0,0
92079,10,2019,R,Y,0,0,0
92081,10,2019,C,Y,705,275071,390
92081,10,2019,R,Y,9793,163316,17
92082,10,2019,C,Y,0,0,0
92082,10,2019,R,Y,564,21694,38
92083,10,2019,C,Y,0,0,0
92083,10,2019,R,N,9053,174486,19
92084,10,2019,C,Y,0,0,0
92084,10,2019,R,Y,9916,206245,21
92085,10,2019,C,Y,0,0,0
92085,10,2019,R,Y,0,0,0
92086,10,2019,C,Y,0,0,0
92086,10,2019,R,Y,0,0,0
92091,10,2019,C,Y,0,0,0
92091,10,2019,R,N,889,35385,40
92092,10,2019,C,Y,0,0,0
92092,10,2019,R,Y,0,0,0
92093,10,2019,C,Y,0,0,0
92093,10,2019,R,Y,0,0,0
92096,10,2019,C,Y,0,0,0
92096,10,2019,R,Y,0,0,0
92101,10,2019,C,Y,1119,759951,679
92101,10,2019,R,Y,2695,109379,41
92102,10,2019,C,N,360,83980,233
92102,10,2019,R,N,12073,197131,16
92103,10,2019,C,Y,1116,422776,379
92103,10,2019,R,Y,12355,203711,16
92104,10,2019,C,N,455,118498,260
92104,10,2019,R,N,17677,270044,15
92105,10,2019,C,N,337,85005,252
92105,10,2019,R,N,16555,300664,18
92106,10,2019,C,Y,266,129807,488
92106,10,2019,R,Y,6783,136181,20
92107,10,2019,C,N,274,55335,202
92107,10,2019,R,N,11263,188720,17
92108,10,2019,C,Y,0,0,0
92108,10,2019,R,N,5609,111369,20
92109,10,2019,C,N,665,232097,349
92109,10,2019,R,N,17467,303661,17
92110,10,2019,C,Y,0,0,0
92110,10,2019,R,N,7785,150561,19
92111,10,2019,C,Y,1423,449391,316
92111,10,2019,R,Y,12430,222244,18
92112,10,2019,C,Y,0,0,0
92112,10,2019,R,Y,0,0,0
92113,10,2019,C,N,370,120549,326
92113,10,2019,R,N,11209,196255,18
92114,10,2019,C,N,137,21362,156
92114,10,2019,R,N,16658,279062,17
92115,10,2019,C,Y,511,163283,320
92115,10,2019,R,Y,16705,303628,18
92116,10,2019,C,N,266,34607,130
92116,10,2019,R,N,14501,217546,15
92117,10,2019,C,Y,0,0,0
