ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,1,2017,C,Y,87,34079,392
91901,1,2017,R,Y,2113,144925,69
91902,1,2017,C,Y,0,0,0
91902,1,2017,R,N,5134,289111,56
91905,1,2017,C,Y,0,0,0
91905,1,2017,R,Y,0,0,0
91906,1,2017,C,Y,0,0,0
91906,1,2017,R,Y,0,0,0
91910,1,2017,C,Y,0,0,0
91910,1,2017,R,Y,20791,1740277,84
91911,1,2017,C,Y,0,0,0
91911,1,2017,R,Y,16768,1603252,96
91912,1,2017,C,Y,0,0,0
91912,1,2017,R,Y,0,0,0
91913,1,2017,C,Y,0,0,0
91913,1,2017,R,N,14796,1495297,101
91914,1,2017,C,Y,0,0,0
91914,1,2017,R,N,5095,260982,51
91915,1,2017,C,Y,0,0,0
91915,1,2017,R,Y,9410,380933,40
91916,1,2017,C,Y,0,0,0
91916,1,2017,R,Y,0,0,0
91917,1,2017,C,Y,0,0,0
91917,1,2017,R,Y,0,0,0
91931,1,2017,C,Y,0,0,0
91931,1,2017,R,Y,0,0,0
91932,1,2017,C,N,148,40503,274
91932,1,2017,R,N,8197,274813,34
91934,1,2017,C,Y,0,0,0
91934,1,2017,R,Y,0,0,0
91935,1,2017,C,Y,0,0,0
91935,1,2017,R,N,209,19800,95
91941,1,2017,C,N,132,31143,236
91941,1,2017,R,N,10792,1511405,140
91942,1,2017,C,N,663,207562,313
91942,1,2017,R,N,10755,1428100,133
91945,1,2017,C,N,311,57591,185
91945,1,2017,R,N,7772,1231336,158
91948,1,2017,C,Y,0,0,0
91948,1,2017,R,Y,0,0,0
91950,1,2017,C,Y,0,0,0
91950,1,2017,R,Y,11826,3126561,264
91962,1,2017,C,Y,0,0,0
91962,1,2017,R,Y,0,0,0
91963,1,2017,C,Y,0,0,0
91963,1,2017,R,Y,0,0,0
91977,1,2017,C,Y,0,0,0
91977,1,2017,R,N,15236,2389552,157
91978,1,2017,C,Y,0,0,0
91978,1,2017,R,N,2268,113894,50
91980,1,2017,C,Y,0,0,0
91980,1,2017,R,Y,0,0,0
92003,1,2017,C,Y,0,0,0
92003,1,2017,R,N,162,9209,57
92004,1,2017,C,Y,0,0,0
92004,1,2017,R,Y,301,16713,56
92007,1,2017,C,Y,0,0,0
92007,1,2017,R,N,4138,187616,45
92008,1,2017,C,Y,0,0,0
92008,1,2017,R,N,9960,468051,47
92009,1,2017,C,Y,0,0,0
92009,1,2017,R,N,15405,3624884,235
92010,1,2017,C,Y,0,0,0
92010,1,2017,R,N,5542,238087,43
92011,1,2017,C,N,189,110518,585
92011,1,2017,R,N,8765,1346554,154
92014,1,2017,C,N,174,66459,382
92014,1,2017,R,N,5422,337985,62
92019,1,2017,C,Y,0,0,0
92019,1,2017,R,N,11949,649729,54
92020,1,2017,C,N,898,271778,303
92020,1,2017,R,N,13796,2559567,186
92021,1,2017,C,Y,0,0,0
92021,1,2017,R,N,14069,3488982,248
92024,1,2017,C,Y,0,0,0
92024,1,2017,R,Y,16395,3631411,221
92025,1,2017,C,Y,0,0,0
92025,1,2017,R,N,11207,1454262,130
92026,1,2017,C,Y,0,0,0
92026,1,2017,R,N,9830,4218068,429
92027,1,2017,C,Y,0,0,0
92027,1,2017,R,Y,12547,4216677,336
92028,1,2017,C,Y,0,0,0
92028,1,2017,R,Y,8353,1410520,169
92029,1,2017,C,Y,0,0,0
92029,1,2017,R,N,5467,319962,59
92036,1,2017,C,Y,0,0,0
92036,1,2017,R,Y,0,0,0
92037,1,2017,C,Y,0,0,0
92037,1,2017,R,Y,14645,4589187,313
92040,1,2017,C,N,224,45354,202
92040,1,2017,R,N,8939,1284009,144
92045,1,2017,C,Y,0,0,0
92045,1,2017,R,Y,0,0,0
92049,1,2017,C,Y,0,0,0
92049,1,2017,R,Y,0,0,0
92054,1,2017,C,Y,0,0,0
92054,1,2017,R,Y,11810,1447487,123
92055,1,2017,C,Y,0,0,0
92055,1,2017,R,Y,0,0,0
92056,1,2017,C,Y,0,0,0
92056,1,2017,R,N,18685,1745014,93
92057,1,2017,C,Y,0,0,0
92057,1,2017,R,N,17989,1713805,95
92058,1,2017,C,Y,0,0,0
92058,1,2017,R,Y,6241,392197,63
92059,1,2017,C,Y,0,0,0
92059,1,2017,R,Y,0,0,0
92060,1,2017,C,Y,0,0,0
92060,1,2017,R,Y,0,0,0
92061,1,2017,C,Y,0,0,0
92061,1,2017,R,Y,0,0,0
92064,1,2017,C,Y,0,0,0
92064,1,2017,R,N,13342,1747144,131
92065,1,2017,C,Y,0,0,0
92065,1,2017,R,Y,0,0,0
92066,1,2017,C,Y,0,0,0
92066,1,2017,R,Y,0,0,0
92067,1,2017,C,Y,0,0,0
92067,1,2017,R,N,2140,2161478,1010
92068,1,2017,C,Y,0,0,0
92068,1,2017,R,Y,0,0,0
92069,1,2017,C,Y,0,0,0
92069,1,2017,R,Y,11301,2373735,210
92070,1,2017,C,Y,0,0,0
92070,1,2017,R,Y,0,0,0
92071,1,2017,C,Y,430,135496,315
92071,1,2017,R,Y,15721,1657828,105
92072,1,2017,C,Y,0,0,0
92072,1,2017,R,Y,0,0,0
92075,1,2017,C,N,239,64295,269
92075,1,2017,R,N,4595,1244871,271
92078,1,2017,C,Y,0,0,0
92078,1,2017,R,N,14962,787392,53
92079,1,2017,C,Y,0,0,0
92079,1,2017,R,Y,0,0,0
92081,1,2017,C,Y,0,0,0
92081,1,2017,R,N,9887,420106,42
92082,1,2017,C,Y,0,0,0
92082,1,2017,R,Y,571,59840,105
92083,1,2017,C,Y,0,0,0
92083,1,2017,R,N,9092,1286485,141
92084,1,2017,C,Y,0,0,0
92084,1,2017,R,Y,9695,465233,48
92085,1,2017,C,Y,0,0,0
92085,1,2017,R,Y,0,0,0
92086,1,2017,C,Y,0,0,0
92086,1,2017,R,Y,0,0,0
92091,1,2017,C,Y,0,0,0
92091,1,2017,R,N,706,64204,91
92092,1,2017,C,Y,0,0,0
92092,1,2017,R,Y,0,0,0
92093,1,2017,C,Y,0,0,0
92093,1,2017,R,Y,0,0,0
92096,1,2017,C,Y,0,0,0
92096,1,2017,R,Y,0,0,0
92101,1,2017,C,Y,0,0,0
92101,1,2017,R,Y,2709,974465,360
92102,1,2017,C,Y,0,0,0
92102,1,2017,R,N,12284,3641533,296
92103,1,2017,C,Y,0,0,0
92103,1,2017,R,N,12541,1484789,118
92104,1,2017,C,Y,0,0,0
92104,1,2017,R,N,18089,2556520,141
92105,1,2017,C,N,360,108372,301
92105,1,2017,R,N,16807,2401243,143
92106,1,2017,C,Y,0,0,0
92106,1,2017,R,Y,6793,366352,54
92107,1,2017,C,Y,0,0,0
92107,1,2017,R,N,11467,2264001,197
92108,1,2017,C,Y,0,0,0
92108,1,2017,R,N,5466,187073,34
92109,1,2017,C,Y,0,0,0
92109,1,2017,R,N,17904,634039,35
92110,1,2017,C,Y,0,0,0
92110,1,2017,R,N,7816,3062298,392
92111,1,2017,C,Y,1410,9425486,6685
92111,1,2017,R,Y,12488,545547,44
92112,1,2017,C,Y,0,0,0
92112,1,2017,R,Y,0,0,0
92113,1,2017,C,Y,0,0,0
92113,1,2017,R,N,11411,1254776,110
92114,1,2017,C,N,145,37849,261
92114,1,2017,R,N,16829,665779,40
92115,1,2017,C,Y,0,0,0
92115,1,2017,R,Y,17152,6182846,360
92116,1,2017,C,N,273,41955,154
92116,1,2017,R,N,14856,522826,35
92117,1,2017,C,N,338,118032,349
92117,1,2017,R,N,17810,3468444,195
92118,1,2017,C,Y,0,0,0
92118,1,2017,R,Y,6297,344879,55
92119,1,2017,C,N,107,30046,281
92119,1,2017,R,N,7717,406018,53
92120,1,2017,C,Y,0,0,0
92120,1,2017,R,N,9675,535183,55
92121,1,2017,C,Y,1818,11169569,6144
92121,1,2017,R,Y,1153,50273,44
92122,1,2017,C,Y,0,0,0
92122,1,2017,R,N,9751,3230740,331
92123,1,2017,C,Y,0,0,0
92123,1,2017,R,N,9408,1293359,137
92124,1,2017,C,Y,0,0,0
92124,1,2017,R,N,7778,1182122,152
92126,1,2017,C,Y,0,0,0
92126,1,2017,R,Y,20765,1597239,77
92127,1,2017,C,Y,0,0,0
92127,1,2017,R,Y,13398,1721318,128
92128,1,2017,C,Y,0,0,0
92128,1,2017,R,Y,19705,3630985,184
92129,1,2017,C,Y,0,0,0
92129,1,2017,R,N,16461,4379898,266
92130,1,2017,C,N,228,202926,890
92130,1,2017,R,N,19397,1002709,52
92131,1,2017,C,Y,0,0,0
92131,1,2017,R,Y,12641,685240,54
92132,1,2017,C,Y,0,0,0
92132,1,2017,R,Y,0,0,0
92134,1,2017,C,Y,0,0,0
92134,1,2017,R,Y,0,0,0
92135,1,2017,C,Y,0,0,0
92135,1,2017,R,Y,0,0,0
92136,1,2017,C,Y,0,0,0
92136,1,2017,R,Y,0,0,0
92139,1,2017,C,Y,0,0,0
92139,1,2017,R,N,8328,1258222,151
92145,1,2017,C,Y,0,0,0
92145,1,2017,R,Y,0,0,0
92152,1,2017,C,Y,0,0,0
92152,1,2017,R,Y,0,0,0
92154,1,2017,C,Y,0,0,0
92154,1,2017,R,Y,18104,623291,34
92155,1,2017,C,Y,0,0,0
92155,1,2017,R,Y,0,0,0
92158,1,2017,C,Y,0,0,0
92158,1,2017,R,Y,0,0,0
92161,1,2017,C,Y,0,0,0
92161,1,2017,R,Y,0,0,0
92173,1,2017,C,Y,0,0,0
92173,1,2017,R,N,6070,973415,160
92179,1,2017,C,Y,0,0,0
92179,1,2017,R,Y,0,0,0
92182,1,2017,C,Y,0,0,0
92182,1,2017,R,Y,0,0,0
92199,1,2017,C,Y,0,0,0
92199,1,2017,R,Y,0,0,0
92536,1,2017,C,Y,0,0,0
92536,1,2017,R,Y,0,0,0
92672,1,2017,C,Y,0,0,0
