ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,4,2013,A,Y,0,0,0
91901,4,2013,C,Y,758,2411246,3181
91901,4,2013,I,Y,0,0,0
91901,4,2013,R,Y,1226,592724,483
91902,4,2013,A,Y,0,0,0
91902,4,2013,C,N,317,1051980,3319
91902,4,2013,I,Y,0,0,0
91902,4,2013,R,N,1184,533841,451
91905,4,2013,A,Y,0,0,0
91905,4,2013,C,Y,0,0,0
91905,4,2013,I,Y,0,0,0
91905,4,2013,R,Y,0,0,0
91906,4,2013,A,Y,0,0,0
91906,4,2013,C,Y,402,985781,2452
91906,4,2013,I,Y,0,0,0
91906,4,2013,R,Y,0,0,0
91910,4,2013,A,Y,0,0,0
91910,4,2013,C,Y,1741,9145828,5253
91910,4,2013,I,Y,0,0,0
91910,4,2013,R,Y,2198,1130622,514
91911,4,2013,A,Y,0,0,0
91911,4,2013,C,Y,2189,10057354,4594
91911,4,2013,I,Y,0,0,0
91911,4,2013,R,Y,1961,1181737,603
91912,4,2013,A,Y,0,0,0
91912,4,2013,C,Y,0,0,0
91912,4,2013,I,Y,0,0,0
91912,4,2013,R,Y,0,0,0
91913,4,2013,A,Y,0,0,0
91913,4,2013,C,Y,0,0,0
91913,4,2013,I,Y,0,0,0
91913,4,2013,R,N,1702,649452,382
91914,4,2013,A,Y,0,0,0
91914,4,2013,C,N,494,2152936,4358
91914,4,2013,I,Y,0,0,0
91914,4,2013,R,N,705,314989,447
91915,4,2013,A,Y,0,0,0
91915,4,2013,C,Y,347,2828261,8151
91915,4,2013,I,Y,0,0,0
91915,4,2013,R,Y,941,348576,370
91916,4,2013,A,Y,0,0,0
91916,4,2013,C,Y,0,0,0
91916,4,2013,I,Y,0,0,0
91916,4,2013,R,Y,0,0,0
91917,4,2013,A,Y,0,0,0
91917,4,2013,C,Y,0,0,0
91917,4,2013,I,Y,0,0,0
91917,4,2013,R,Y,0,0,0
91931,4,2013,A,Y,0,0,0
91931,4,2013,C,Y,0,0,0
