ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,10,2015,A,Y,0,0,0
91901,10,2015,C,Y,260,971124,3735
91901,10,2015,I,Y,0,0,0
91901,10,2015,R,Y,2260,1459700,646
91902,10,2015,A,Y,0,0,0
91902,10,2015,C,Y,0,0,0
91902,10,2015,I,Y,0,0,0
91902,10,2015,R,N,2103,1293359,615
91905,10,2015,A,Y,0,0,0
91905,10,2015,C,Y,0,0,0
91905,10,2015,I,Y,0,0,0
91905,10,2015,R,Y,0,0,0
91906,10,2015,A,Y,0,0,0
91906,10,2015,C,Y,0,0,0
91906,10,2015,I,Y,0,0,0
91906,10,2015,R,Y,576,290320,504
91910,10,2015,A,Y,0,0,0
91910,10,2015,C,Y,512,3046910,5951
91910,10,2015,I,Y,0,0,0
91910,10,2015,R,Y,6761,2945963,436
91911,10,2015,A,Y,0,0,0
91911,10,2015,C,Y,691,3954782,5723
91911,10,2015,I,Y,0,0,0
91911,10,2015,R,Y,6363,2846671,447
91912,10,2015,A,Y,0,0,0
91912,10,2015,C,Y,0,0,0
91912,10,2015,I,Y,0,0,0
91912,10,2015,R,Y,0,0,0
91913,10,2015,A,Y,0,0,0
91913,10,2015,C,Y,0,0,0
91913,10,2015,I,Y,0,0,0
91913,10,2015,R,N,4653,2593865,557
91914,10,2015,A,Y,0,0,0
91914,10,2015,C,N,174,1073949,6172
91914,10,2015,I,Y,0,0,0
91914,10,2015,R,N,1708,1150829,674
91915,10,2015,A,Y,0,0,0
91915,10,2015,C,Y,138,921948,6681
91915,10,2015,I,Y,0,0,0
91915,10,2015,R,Y,2867,1639851,572
91916,10,2015,A,Y,0,0,0
91916,10,2015,C,Y,0,0,0
91916,10,2015,I,Y,0,0,0
91916,10,2015,R,Y,0,0,0
91917,10,2015,A,Y,0,0,0
91917,10,2015,C,Y,0,0,0
91917,10,2015,I,Y,0,0,0
91917,10,2015,R,Y,0,0,0
91931,10,2015,A,Y,0,0,0
91931,10,2015,C,Y,0,0,0
91931,10,2015,I,Y,0,0,0
91931,10,2015,R,Y,0,0,0
91932,10,2015,A,Y,0,0,0
91932,10,2015,C,Y,0,0,0
91932,10,2015,I,Y,0,0,0
91932,10,2015,R,N,2696,919715,341
91934,10,2015,A,Y,0,0,0
91934,10,2015,C,Y,0,0,0
91934,10,2015,I,Y,0,0,0
91934,10,2015,R,Y,0,0,0
91935,10,2015,A,Y,0,0,0
91935,10,2015,C,Y,0,0,0
91935,10,2015,I,Y,0,0,0
91935,10,2015,R,N,796,626766,787
91941,10,2015,A,Y,0,0,0
91941,10,2015,C,Y,0,0,0
91941,10,2015,I,Y,0,0,0
91941,10,2015,R,N,3384,1987007,587
91942,10,2015,A,Y,0,0,0
91942,10,2015,C,N,559,3575974,6397
91942,10,2015,I,Y,0,0,0
91942,10,2015,R,N,4768,3122235,655
91945,10,2015,A,Y,0,0,0
91945,10,2015,C,N,194,859296,4429
91945,10,2015,I,Y,0,0,0
91945,10,2015,R,N,2408,1137425,472
91948,10,2015,A,Y,0,0,0
91948,10,2015,C,Y,0,0,0
91948,10,2015,I,Y,0,0,0
91948,10,2015,R,Y,0,0,0
91950,10,2015,A,Y,0,0,0
91950,10,2015,C,Y,877,5874444,6698
91950,10,2015,I,Y,0,0,0
91950,10,2015,R,Y,4278,1883576,440
91962,10,2015,A,Y,0,0,0
91962,10,2015,C,Y,0,0,0
91962,10,2015,I,Y,0,0,0
91962,10,2015,R,Y,0,0,0
91963,10,2015,A,Y,0,0,0
91963,10,2015,C,Y,0,0,0
91963,10,2015,I,Y,0,0,0
91963,10,2015,R,Y,0,0,0
91977,10,2015,A,Y,0,0,0
91977,10,2015,C,N,290,1118190,3856
91977,10,2015,I,Y,0,0,0
91977,10,2015,R,N,4993,2810722,563
91978,10,2015,A,Y,0,0,0
91978,10,2015,C,Y,0,0,0
91978,10,2015,I,Y,0,0,0
91978,10,2015,R,N,770,557354,724
91980,10,2015,A,Y,0,0,0
91980,10,2015,C,Y,0,0,0
91980,10,2015,I,Y,0,0,0
91980,10,2015,R,Y,0,0,0
92003,10,2015,A,Y,0,0,0
92003,10,2015,C,Y,0,0,0
92003,10,2015,I,Y,0,0,0
92003,10,2015,R,N,483,364817,755
92004,10,2015,A,Y,0,0,0
92004,10,2015,C,Y,0,0,0
92004,10,2015,I,Y,0,0,0
92004,10,2015,R,N,631,325424,516
92007,10,2015,A,Y,0,0,0
92007,10,2015,C,Y,0,0,0
92007,10,2015,I,Y,0,0,0
92007,10,2015,R,N,1245,579635,466
92008,10,2015,A,Y,0,0,0
92008,10,2015,C,N,744,5852510,7866
92008,10,2015,I,Y,0,0,0
92008,10,2015,R,N,3327,1503885,452
92009,10,2015,A,Y,0,0,0
92009,10,2015,C,Y,0,0,0
92009,10,2015,I,Y,0,0,0
92009,10,2015,R,N,4817,3052923,634
92010,10,2015,A,Y,0,0,0
92010,10,2015,C,Y,0,0,0
92010,10,2015,I,Y,0,0,0
92010,10,2015,R,N,1648,812527,493
92011,10,2015,A,Y,0,0,0
92011,10,2015,C,N,276,2307647,8361
92011,10,2015,I,Y,0,0,0
92011,10,2015,R,N,2833,1661750,587
92014,10,2015,A,Y,0,0,0
92014,10,2015,C,N,227,1292155,5692
92014,10,2015,I,Y,0,0,0
92014,10,2015,R,N,2095,1278658,610
92019,10,2015,A,Y,0,0,0
92019,10,2015,C,N,236,1592972,6750
92019,10,2015,I,Y,0,0,0
92019,10,2015,R,N,5096,3375682,662
92020,10,2015,A,Y,0,0,0
92020,10,2015,C,N,863,4401706,5100
92020,10,2015,I,Y,0,0,0
92020,10,2015,R,N,5856,3206236,548
92021,10,2015,A,Y,0,0,0
92021,10,2015,C,N,466,2841135,6097
92021,10,2015,I,Y,0,0,0
92021,10,2015,R,N,5895,3405705,578
92024,10,2015,A,Y,0,0,0
92024,10,2015,C,Y,639,3204420,5015
92024,10,2015,I,Y,0,0,0
92024,10,2015,R,Y,5286,2856134,540
92025,10,2015,A,Y,0,0,0
92025,10,2015,C,N,797,4514831,5665
92025,10,2015,I,Y,0,0,0
92025,10,2015,R,N,4635,2384936,515
92026,10,2015,A,Y,0,0,0
92026,10,2015,C,N,214,1039906,4859
92026,10,2015,I,Y,0,0,0
92026,10,2015,R,N,4797,2615173,545
92027,10,2015,A,Y,0,0,0
92027,10,2015,C,Y,484,2142504,4427
92027,10,2015,I,Y,0,0,0
92027,10,2015,R,Y,4778,2741495,574
92028,10,2015,A,Y,0,0,0
92028,10,2015,C,Y,452,1557910,3447
92028,10,2015,I,Y,0,0,0
92028,10,2015,R,Y,4466,2843325,637
92029,10,2015,A,Y,0,0,0
92029,10,2015,C,N,482,2128253,4415
92029,10,2015,I,Y,0,0,0
92029,10,2015,R,N,1747,1221979,699
92036,10,2015,A,Y,0,0,0
92036,10,2015,C,Y,0,0,0
92036,10,2015,I,Y,0,0,0
92036,10,2015,R,Y,635,283949,447
92037,10,2015,A,Y,0,0,0
92037,10,2015,C,Y,501,4968245,9917
92037,10,2015,I,Y,0,0,0
92037,10,2015,R,Y,5281,3117275,590
92040,10,2015,A,Y,0,0,0
92040,10,2015,C,N,284,1084079,3817
92040,10,2015,I,Y,0,0,0
92040,10,2015,R,N,3735,2526664,676
92045,10,2015,C,Y,0,0,0
92045,10,2015,I,Y,0,0,0
92045,10,2015,R,Y,0,0,0
92049,10,2015,A,Y,0,0,0
92049,10,2015,C,Y,0,0,0
92049,10,2015,I,Y,0,0,0
92049,10,2015,R,Y,0,0,0
92054,10,2015,A,Y,0,0,0
92054,10,2015,C,Y,440,2606821,5925
92054,10,2015,I,Y,0,0,0
92054,10,2015,R,Y,4213,1642463,390
92055,10,2015,A,Y,0,0,0
92055,10,2015,C,Y,0,0,0
92055,10,2015,I,Y,0,0,0
92055,10,2015,R,Y,0,0,0
92056,10,2015,A,Y,0,0,0
92056,10,2015,C,N,463,2910712,6287
92056,10,2015,I,Y,0,0,0
92056,10,2015,R,N,5370,2637680,491
92057,10,2015,A,Y,0,0,0
92057,10,2015,C,Y,0,0,0
92057,10,2015,I,Y,0,0,0
92057,10,2015,R,N,5266,2642790,502
92058,10,2015,A,Y,0,0,0
92058,10,2015,C,Y,229,1348311,5888
92058,10,2015,I,Y,0,0,0
92058,10,2015,R,Y,2061,1595190,774
92059,10,2015,A,Y,0,0,0
92059,10,2015,C,Y,0,0,0
92059,10,2015,I,Y,0,0,0
92059,10,2015,R,N,160,137544,860
92060,10,2015,A,Y,0,0,0
92060,10,2015,C,Y,0,0,0
92060,10,2015,I,Y,0,0,0
92060,10,2015,R,Y,0,0,0
92061,10,2015,A,Y,0,0,0
92061,10,2015,C,Y,0,0,0
92061,10,2015,I,Y,0,0,0
92061,10,2015,R,N,304,227297,748
92064,10,2015,A,Y,0,0,0
92064,10,2015,C,N,597,3526351,5907
92064,10,2015,I,Y,0,0,0
92064,10,2015,R,N,4122,2728648,662
92065,10,2015,A,Y,0,0,0
92065,10,2015,C,Y,391,821220,2100
92065,10,2015,I,Y,0,0,0
92065,10,2015,R,Y,3321,2174763,655
92066,10,2015,A,Y,0,0,0
92066,10,2015,C,Y,0,0,0
92066,10,2015,I,Y,0,0,0
92066,10,2015,R,Y,0,0,0
92067,10,2015,A,Y,0,0,0
92067,10,2015,C,N,187,873313,4670
92067,10,2015,I,Y,0,0,0
92067,10,2015,R,N,1104,1976281,1790
92068,10,2015,A,Y,0,0,0
92068,10,2015,C,Y,0,0,0
92068,10,2015,I,Y,0,0,0
92068,10,2015,R,Y,0,0,0
92069,10,2015,A,Y,0,0,0
92069,10,2015,C,Y,528,3070275,5815
92069,10,2015,I,Y,0,0,0
92069,10,2015,R,Y,4087,2201182,539
92070,10,2015,A,Y,0,0,0
92070,10,2015,C,Y,0,0,0
92070,10,2015,I,Y,0,0,0
92070,10,2015,R,Y,0,0,0
92071,10,2015,A,Y,0,0,0
92071,10,2015,C,Y,524,1986660,3791
92071,10,2015,I,Y,0,0,0
92071,10,2015,R,Y,5134,3427223,668
92072,10,2015,A,Y,0,0,0
92072,10,2015,C,Y,0,0,0
92072,10,2015,I,Y,0,0,0
92072,10,2015,R,Y,0,0,0
92075,10,2015,A,Y,0,0,0
92075,10,2015,C,Y,0,0,0
92075,10,2015,I,Y,0,0,0
92075,10,2015,R,N,1594,754312,473
92078,10,2015,A,Y,0,0,0
92078,10,2015,C,N,566,3058342,5403
92078,10,2015,I,Y,0,0,0
92078,10,2015,R,N,4912,2978442,606
92079,10,2015,A,Y,0,0,0
92079,10,2015,C,Y,0,0,0
92079,10,2015,I,Y,0,0,0
92079,10,2015,R,Y,0,0,0
92081,10,2015,A,Y,0,0,0
92081,10,2015,C,N,560,4378918,7819
92081,10,2015,I,Y,0,0,0
