ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,7,2018,A,Y,0,0,0
91901,7,2018,C,Y,854,4626550,5418
91901,7,2018,I,Y,0,0,0
91901,7,2018,R,Y,8343,7625404,914
91902,7,2018,A,Y,0,0,0
91902,7,2018,C,N,322,1778428,5523
91902,7,2018,I,Y,0,0,0
91902,7,2018,R,N,6309,3891359,617
91905,7,2018,A,Y,0,0,0
91905,7,2018,C,Y,0,0,0
91905,7,2018,I,Y,0,0,0
91905,7,2018,R,Y,298,209731,704
91906,7,2018,A,Y,0,0,0
91906,7,2018,C,Y,474,1702270,3591
91906,7,2018,I,Y,0,0,0
91906,7,2018,R,Y,1998,1557052,779
91910,7,2018,A,Y,0,0,0
91910,7,2018,C,Y,1652,13925927,8430
91910,7,2018,I,Y,43,26046535,605733
91910,7,2018,R,Y,26173,11690230,447
91911,7,2018,A,Y,0,0,0
91911,7,2018,C,Y,2113,14399883,6815
91911,7,2018,I,Y,0,0,0
91911,7,2018,R,Y,24312,10729815,441
91912,7,2018,A,Y,0,0,0
91912,7,2018,C,Y,0,0,0
91912,7,2018,I,Y,0,0,0
91912,7,2018,R,Y,0,0,0
91913,7,2018,A,Y,0,0,0
91913,7,2018,C,Y,0,0,0
91913,7,2018,I,Y,0,0,0
91913,7,2018,R,N,15963,9739787,610
91914,7,2018,A,Y,0,0,0
91914,7,2018,C,N,482,3189920,6618
91914,7,2018,I,Y,0,0,0
91914,7,2018,R,N,5175,3882440,750
91915,7,2018,A,Y,0,0,0
91915,7,2018,C,Y,335,4199739,12537
91915,7,2018,I,Y,0,0,0
91915,7,2018,R,Y,9922,7547941,761
91916,7,2018,A,Y,0,0,0
91916,7,2018,C,Y,0,0,0
91916,7,2018,I,Y,0,0,0
91916,7,2018,R,Y,0,0,0
91917,7,2018,A,Y,0,0,0
91917,7,2018,C,Y,0,0,0
91917,7,2018,I,Y,0,0,0
91917,7,2018,R,N,222,236848,1067
91931,7,2018,A,Y,0,0,0
91931,7,2018,C,Y,0,0,0
91931,7,2018,I,Y,0,0,0
91931,7,2018,R,Y,0,0,0
91932,7,2018,A,Y,0,0,0
91932,7,2018,C,Y,0,0,0
91932,7,2018,I,Y,0,0,0
91932,7,2018,R,N,10416,3559322,342
91934,7,2018,A,Y,0,0,0
91934,7,2018,C,Y,0,0,0
91934,7,2018,I,Y,0,0,0
91934,7,2018,R,Y,0,0,0
91935,7,2018,A,Y,0,0,0
91935,7,2018,C,Y,0,0,0
91935,7,2018,I,Y,0,0,0
91935,7,2018,R,N,2916,2709774,929
91941,7,2018,A,Y,0,0,0
91941,7,2018,C,N,343,2160366,6298
91941,7,2018,I,Y,0,0,0
91941,7,2018,R,N,13160,9107663,692
91942,7,2018,A,Y,0,0,0
91942,7,2018,C,N,1704,11593850,6804
91942,7,2018,I,Y,0,0,0
91942,7,2018,R,N,18389,10113557,550
91945,7,2018,A,Y,0,0,0
91945,7,2018,C,N,678,3886982,5733
91945,7,2018,I,Y,0,0,0
91945,7,2018,R,N,9449,4969632,526
91948,7,2018,A,Y,0,0,0
91948,7,2018,C,Y,0,0,0
91948,7,2018,I,Y,0,0,0
91948,7,2018,R,Y,0,0,0
91950,7,2018,A,Y,0,0,0
91950,7,2018,C,Y,2561,18733165,7315
91950,7,2018,I,Y,0,0,0
91950,7,2018,R,Y,16195,6811215,421
91962,7,2018,A,Y,0,0,0
91962,7,2018,C,Y,0,0,0
91962,7,2018,I,Y,0,0,0
91962,7,2018,R,Y,0,0,0
91963,7,2018,A,Y,0,0,0
91963,7,2018,C,Y,0,0,0
91963,7,2018,I,Y,0,0,0
91963,7,2018,R,Y,0,0,0
91977,7,2018,A,Y,0,0,0
91977,7,2018,C,N,880,4186980,4758
91977,7,2018,I,Y,0,0,0
91977,7,2018,R,N,19424,11815236,608
91978,7,2018,A,Y,0,0,0
91978,7,2018,C,N,271,1399392,5164
91978,7,2018,I,Y,0,0,0
91978,7,2018,R,N,3042,2278291,749
91980,7,2018,A,Y,0,0,0
91980,7,2018,C,Y,0,0,0
91980,7,2018,I,Y,0,0,0
91980,7,2018,R,Y,0,0,0
92003,7,2018,A,Y,0,0,0
92003,7,2018,C,N,309,966370,3127
92003,7,2018,I,Y,0,0,0
92003,7,2018,R,N,1819,1428673,785
