ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,10,2019,A,Y,0,0,0
91901,10,2019,C,Y,0,0,0
91901,10,2019,I,Y,0,0,0
91901,10,2019,R,Y,8259,3966081,480
91902,10,2019,A,Y,0,0,0
91902,10,2019,C,N,321,1569017,4888
91902,10,2019,I,Y,0,0,0
91902,10,2019,R,N,6261,2519470,402
91905,10,2019,A,Y,0,0,0
91905,10,2019,C,Y,0,0,0
91905,10,2019,I,Y,0,0,0
91905,10,2019,R,Y,297,124556,419
91906,10,2019,A,Y,0,0,0
91906,10,2019,C,Y,424,1742385,4109
91906,10,2019,I,Y,0,0,0
91906,10,2019,R,Y,2025,975836,482
91910,10,2019,A,Y,0,0,0
91910,10,2019,C,Y,1619,13316224,8225
91910,10,2019,I,Y,0,0,0
91910,10,2019,R,Y,25877,8817865,341
91911,10,2019,A,Y,0,0,0
91911,10,2019,C,Y,2093,15259998,7291
91911,10,2019,I,Y,0,0,0
91911,10,2019,R,Y,24336,8873541,365
91912,10,2019,A,Y,0,0,0
91912,10,2019,C,Y,0,0,0
91912,10,2019,I,Y,0,0,0
91912,10,2019,R,Y,0,0,0
91913,10,2019,A,Y,0,0,0
91913,10,2019,C,Y,0,0,0
91913,10,2019,I,Y,0,0,0
91913,10,2019,R,N,16552,6465230,391
91914,10,2019,A,Y,0,0,0
91914,10,2019,C,N,477,3170883,6648
91914,10,2019,I,Y,0,0,0
91914,10,2019,R,N,5171,2006138,388
91915,10,2019,A,Y,0,0,0
91915,10,2019,C,Y,349,4194941,12020
91915,10,2019,I,Y,0,0,0
91915,10,2019,R,Y,10367,3985315,384
91916,10,2019,A,Y,0,0,0
91916,10,2019,C,Y,0,0,0
91916,10,2019,I,Y,0,0,0
91916,10,2019,R,Y,0,0,0
91917,10,2019,A,Y,0,0,0
91917,10,2019,C,Y,0,0,0
91917,10,2019,I,Y,0,0,0
91917,10,2019,R,N,214,174858,817
91931,10,2019,A,Y,0,0,0
91931,10,2019,C,Y,0,0,0
91931,10,2019,I,Y,0,0,0
91931,10,2019,R,Y,0,0,0
91932,10,2019,A,Y,0,0,0
91932,10,2019,C,Y,0,0,0
91932,10,2019,I,Y,0,0,0
91932,10,2019,R,N,10403,3064936,295
91934,10,2019,A,Y,0,0,0
91934,10,2019,C,Y,0,0,0
91934,10,2019,I,Y,0,0,0
91934,10,2019,R,Y,0,0,0
91935,10,2019,A,Y,0,0,0
91935,10,2019,C,Y,0,0,0
91935,10,2019,I,Y,0,0,0
91935,10,2019,R,N,2904,1433529,494
91941,10,2019,A,Y,0,0,0
91941,10,2019,C,N,338,2130053,6302
91941,10,2019,I,Y,0,0,0
91941,10,2019,R,N,12922,5193095,402
91942,10,2019,A,Y,0,0,0
91942,10,2019,C,N,1679,10412179,6201
91942,10,2019,I,Y,0,0,0
91942,10,2019,R,N,18097,6184647,342
91945,10,2019,A,Y,0,0,0
91945,10,2019,C,N,666,3344467,5022
91945,10,2019,I,Y,0,0,0
91945,10,2019,R,N,9375,3311019,353
91948,10,2019,A,Y,0,0,0
91948,10,2019,C,Y,0,0,0
91948,10,2019,I,Y,0,0,0
91948,10,2019,R,Y,0,0,0
91950,10,2019,A,Y,0,0,0
91950,10,2019,C,Y,2529,18896868,7472
91950,10,2019,I,Y,0,0,0
91950,10,2019,R,Y,16178,5612662,347
91962,10,2019,A,Y,0,0,0
91962,10,2019,C,Y,0,0,0
91962,10,2019,I,Y,0,0,0
91962,10,2019,R,Y,0,0,0
91963,10,2019,A,Y,0,0,0
91963,10,2019,C,Y,0,0,0
91963,10,2019,I,Y,0,0,0
91963,10,2019,R,Y,0,0,0
91977,10,2019,A,Y,0,0,0
91977,10,2019,C,N,864,3744217,4334
91977,10,2019,I,Y,0,0,0
91977,10,2019,R,N,19222,7532996,392
91978,10,2019,A,Y,0,0,0
91978,10,2019,C,N,261,1390730,5328
91978,10,2019,I,Y,0,0,0
91978,10,2019,R,N,2990,1561532,522
91980,10,2019,A,Y,0,0,0
91980,10,2019,C,Y,0,0,0
91980,10,2019,I,Y,0,0,0
91980,10,2019,R,Y,0,0,0
92003,10,2019,A,Y,0,0,0
92003,10,2019,C,N,264,1106465,4191
92003,10,2019,I,Y,0,0,0
92003,10,2019,R,N,1825,927627,508
92004,10,2019,A,Y,0,0,0
92004,10,2019,C,Y,0,0,0
92004,10,2019,I,Y,0,0,0
92004,10,2019,R,Y,2276,713541,314
92007,10,2019,A,Y,0,0,0
92007,10,2019,C,N,227,990068,4362
92007,10,2019,I,Y,0,0,0
92007,10,2019,R,N,4719,1751408,371
92008,10,2019,A,Y,0,0,0
92008,10,2019,C,N,1948,22242955,11418
92008,10,2019,I,Y,0,0,0
92008,10,2019,R,N,12505,4526685,362
92009,10,2019,A,Y,0,0,0
92009,10,2019,C,Y,0,0,0
92009,10,2019,I,Y,0,0,0
92009,10,2019,R,N,16995,6674999,393
92010,10,2019,A,Y,0,0,0
92010,10,2019,C,N,618,4853783,7854
92010,10,2019,I,Y,0,0,0
92010,10,2019,R,N,6944,2758855,397
92011,10,2019,A,Y,0,0,0
92011,10,2019,C,N,698,7893054,11308
92011,10,2019,I,Y,0,0,0
92011,10,2019,R,N,9779,5041749,516
92014,10,2019,A,Y,0,0,0
92014,10,2019,C,N,533,2791514,5237
92014,10,2019,I,Y,0,0,0
92014,10,2019,R,N,6481,3197944,493
92019,10,2019,A,Y,0,0,0
92019,10,2019,C,N,593,4891583,8249
92019,10,2019,I,Y,0,0,0
92019,10,2019,R,N,15049,6311770,419
92020,10,2019,A,Y,0,0,0
92020,10,2019,C,N,2481,14947366,6025
92020,10,2019,I,Y,0,0,0
92020,10,2019,R,N,21432,8060539,376
