ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,10,2013,A,Y,0,0,0
91901,10,2013,C,Y,783,3053975,3900
91901,10,2013,I,Y,0,0,0
91901,10,2013,R,Y,4000,2650229,663
91902,10,2013,A,Y,0,0,0
91902,10,2013,C,N,312,1276910,4093
91902,10,2013,I,Y,0,0,0
91902,10,2013,R,N,4964,3023832,609
91905,10,2013,A,Y,0,0,0
91905,10,2013,C,Y,0,0,0
91905,10,2013,I,Y,0,0,0
91905,10,2013,R,Y,0,0,0
91906,10,2013,A,Y,0,0,0
91906,10,2013,C,Y,407,1180198,2900
91906,10,2013,I,Y,0,0,0
91906,10,2013,R,Y,0,0,0
91910,10,2013,A,Y,0,0,0
91910,10,2013,C,Y,1721,11651304,6770
91910,10,2013,I,Y,27,10792873,399736
91910,10,2013,R,Y,12930,6055209,468
91911,10,2013,A,Y,0,0,0
91911,10,2013,C,Y,2153,12993977,6035
91911,10,2013,I,Y,0,0,0
91911,10,2013,R,Y,12400,5889558,475
91912,10,2013,A,Y,0,0,0
91912,10,2013,C,Y,0,0,0
91912,10,2013,I,Y,0,0,0
91912,10,2013,R,Y,0,0,0
91913,10,2013,A,Y,0,0,0
91913,10,2013,C,Y,0,0,0
91913,10,2013,I,Y,0,0,0
91913,10,2013,R,N,7949,3753103,472
91914,10,2013,A,Y,0,0,0
91914,10,2013,C,N,471,2896807,6150
91914,10,2013,I,Y,0,0,0
91914,10,2013,R,N,3647,2039857,559
91915,10,2013,A,Y,0,0,0
91915,10,2013,C,Y,349,3767710,10796
91915,10,2013,I,Y,0,0,0
91915,10,2013,R,Y,5440,2525575,464
91916,10,2013,A,Y,0,0,0
91916,10,2013,C,Y,0,0,0
91916,10,2013,I,Y,0,0,0
91916,10,2013,R,Y,0,0,0
91917,10,2013,A,Y,0,0,0
91917,10,2013,C,Y,0,0,0
91917,10,2013,I,Y,0,0,0
91917,10,2013,R,N,157,105125,670
91931,10,2013,A,Y,0,0,0
91931,10,2013,C,Y,0,0,0
91931,10,2013,I,Y,0,0,0
91931,10,2013,R,Y,0,0,0
91932,10,2013,A,Y,0,0,0
91932,10,2013,C,N,413,1493069,3615
91932,10,2013,I,Y,0,0,0
91932,10,2013,R,N,5313,2049177,386
91934,10,2013,A,Y,0,0,0
91934,10,2013,C,Y,0,0,0
91934,10,2013,I,Y,0,0,0
91934,10,2013,R,Y,0,0,0
91935,10,2013,A,Y,0,0,0
91935,10,2013,C,Y,0,0,0
91935,10,2013,I,Y,0,0,0
91935,10,2013,R,N,2100,1606689,765
91941,10,2013,A,Y,0,0,0
91941,10,2013,C,N,345,1651334,4786
91941,10,2013,I,Y,0,0,0
91941,10,2013,R,N,8764,4793963,547
91942,10,2013,A,Y,0,0,0
91942,10,2013,C,N,1786,9651526,5404
91942,10,2013,I,Y,0,0,0
91942,10,2013,R,N,7755,3384963,436
91945,10,2013,A,Y,0,0,0
91945,10,2013,C,N,715,3512609,4913
91945,10,2013,I,Y,0,0,0
91945,10,2013,R,N,6617,2917927,441
91948,10,2013,A,Y,0,0,0
91948,10,2013,C,Y,0,0,0
91948,10,2013,I,Y,0,0,0
91948,10,2013,R,Y,0,0,0
91950,10,2013,A,Y,0,0,0
91950,10,2013,C,Y,2682,17302534,6451
91950,10,2013,I,Y,0,0,0
91950,10,2013,R,Y,8881,3534127,398
91962,10,2013,A,Y,0,0,0
91962,10,2013,C,Y,0,0,0
91962,10,2013,I,Y,0,0,0
91962,10,2013,R,Y,0,0,0
91963,10,2013,A,Y,0,0,0
91963,10,2013,C,Y,0,0,0
91963,10,2013,I,Y,0,0,0
91963,10,2013,R,Y,0,0,0
91977,10,2013,A,Y,0,0,0
91977,10,2013,C,N,918,3838286,4181
