ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,10,2017,A,Y,0,0,0
91901,10,2017,C,Y,779,4023518,5165
91901,10,2017,I,Y,0,0,0
91901,10,2017,R,Y,8293,4759402,574
91902,10,2017,A,Y,0,0,0
91902,10,2017,C,N,326,1598355,4903
91902,10,2017,I,Y,0,0,0
91902,10,2017,R,N,6276,3183602,507
91905,10,2017,A,Y,0,0,0
91905,10,2017,C,Y,0,0,0
91905,10,2017,I,Y,0,0,0
91905,10,2017,R,Y,302,123974,411
91906,10,2017,A,Y,0,0,0
91906,10,2017,C,Y,415,1334969,3217
91906,10,2017,I,Y,0,0,0
91906,10,2017,R,Y,2012,962163,478
91910,10,2017,A,Y,0,0,0
91910,10,2017,C,Y,1632,12969851,7947
91910,10,2017,I,Y,40,24003833,600096
91910,10,2017,R,Y,25935,10122811,390
91911,10,2017,A,Y,0,0,0
91911,10,2017,C,Y,2094,14402019,6878
91911,10,2017,I,Y,0,0,0
91911,10,2017,R,Y,24036,9687644,403
91912,10,2017,A,Y,0,0,0
91912,10,2017,C,Y,0,0,0
91912,10,2017,I,Y,0,0,0
91912,10,2017,R,Y,0,0,0
91913,10,2017,A,Y,0,0,0
91913,10,2017,C,Y,0,0,0
91913,10,2017,I,Y,0,0,0
91913,10,2017,R,N,15273,7344946,481
91914,10,2017,A,Y,0,0,0
91914,10,2017,C,N,474,3023054,6378
91914,10,2017,I,Y,0,0,0
91914,10,2017,R,N,5130,3784385,738
91915,10,2017,A,Y,0,0,0
91915,10,2017,C,Y,332,3857336,11618
91915,10,2017,I,Y,0,0,0
91915,10,2017,R,Y,9594,9566274,997
91916,10,2017,A,Y,0,0,0
91916,10,2017,C,Y,0,0,0
91916,10,2017,I,Y,0,0,0
91916,10,2017,R,Y,0,0,0
91917,10,2017,A,Y,0,0,0
91917,10,2017,C,Y,0,0,0
91917,10,2017,I,Y,0,0,0
91917,10,2017,R,N,221,160692,727
91931,10,2017,A,Y,0,0,0
91931,10,2017,C,Y,0,0,0
91931,10,2017,I,Y,0,0,0
