ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,7,2019,A,Y,0,0,0
91901,7,2019,C,Y,0,0,0
91901,7,2019,I,Y,0,0,0
91901,7,2019,R,Y,8367,5259236,629
91902,7,2019,A,Y,0,0,0
91902,7,2019,C,N,318,1586396,4989
91902,7,2019,I,Y,0,0,0
91902,7,2019,R,N,6374,2597320,407
91905,7,2019,A,Y,0,0,0
91905,7,2019,C,Y,0,0,0
91905,7,2019,I,Y,0,0,0
91905,7,2019,R,Y,304,171297,563
91906,7,2019,A,Y,0,0,0
91906,7,2019,C,Y,426,1746368,4099
91906,7,2019,I,Y,0,0,0
91906,7,2019,R,Y,2040,1277775,626
91910,7,2019,A,Y,0,0,0
91910,7,2019,C,Y,1633,12957353,7935
91910,7,2019,I,Y,42,26634411,634153
91910,7,2019,R,Y,26383,9025298,342
91911,7,2019,A,Y,0,0,0
91911,7,2019,C,Y,2101,13831091,6583
91911,7,2019,I,Y,0,0,0
91911,7,2019,R,Y,24543,8819551,359
91912,7,2019,A,Y,0,0,0
91912,7,2019,C,Y,0,0,0
91912,7,2019,I,Y,0,0,0
91912,7,2019,R,Y,0,0,0
91913,7,2019,A,Y,0,0,0
91913,7,2019,C,Y,0,0,0
91913,7,2019,I,Y,0,0,0
91913,7,2019,R,N,16685,7071869,424
91914,7,2019,A,Y,0,0,0
91914,7,2019,C,N,483,2788634,5774
91914,7,2019,I,Y,0,0,0
91914,7,2019,R,N,5228,2242248,429
91915,7,2019,A,Y,0,0,0
91915,7,2019,C,Y,347,4164214,12001
91915,7,2019,I,Y,0,0,0
91915,7,2019,R,Y,10485,4851511,463
91916,7,2019,A,Y,0,0,0
91916,7,2019,C,Y,0,0,0
91916,7,2019,I,Y,0,0,0
91916,7,2019,R,Y,0,0,0
91917,7,2019,A,Y,0,0,0
91917,7,2019,C,Y,0,0,0
91917,7,2019,I,Y,0,0,0
91917,7,2019,R,N,222,231079,1041
91931,7,2019,A,Y,0,0,0
91931,7,2019,C,Y,0,0,0
91931,7,2019,I,Y,0,0,0
91931,7,2019,R,Y,0,0,0
91932,7,2019,A,Y,0,0,0
91932,7,2019,C,Y,0,0,0
91932,7,2019,I,Y,0,0,0
91932,7,2019,R,N,10629,3040826,286
91934,7,2019,A,Y,0,0,0
91934,7,2019,C,Y,0,0,0
91934,7,2019,I,Y,0,0,0
91934,7,2019,R,Y,0,0,0
91935,7,2019,A,Y,0,0,0
91935,7,2019,C,Y,0,0,0
91935,7,2019,I,Y,0,0,0
91935,7,2019,R,N,2948,1713343,581
91941,7,2019,A,Y,0,0,0
91941,7,2019,C,Y,0,0,0
91941,7,2019,I,Y,0,0,0
91941,7,2019,R,N,13194,6064591,460
91942,7,2019,A,Y,0,0,0
91942,7,2019,C,N,1696,10286501,6065
91942,7,2019,I,Y,0,0,0
91942,7,2019,R,N,18616,7456129,401
91945,7,2019,A,Y,0,0,0
91945,7,2019,C,N,670,3458265,5162
91945,7,2019,I,Y,0,0,0
91945,7,2019,R,N,9559,3647464,382
91948,7,2019,A,Y,0,0,0
91948,7,2019,C,Y,0,0,0
91948,7,2019,I,Y,0,0,0
91948,7,2019,R,Y,0,0,0
91950,7,2019,A,Y,0,0,0
91950,7,2019,C,Y,2568,17716162,6899
91950,7,2019,I,Y,0,0,0
91950,7,2019,R,Y,16318,5673769,348
91962,7,2019,A,Y,0,0,0
91962,7,2019,C,Y,0,0,0
91962,7,2019,I,Y,0,0,0
91962,7,2019,R,Y,0,0,0
91963,7,2019,A,Y,0,0,0
91963,7,2019,C,Y,0,0,0
91963,7,2019,I,Y,0,0,0
91963,7,2019,R,Y,0,0,0
91977,7,2019,A,Y,0,0,0
91977,7,2019,C,N,877,3635436,4145
91977,7,2019,I,Y,0,0,0
91977,7,2019,R,N,19609,8519024,434
91978,7,2019,A,Y,0,0,0
91978,7,2019,C,N,264,1320050,5000
91978,7,2019,I,Y,0,0,0
91978,7,2019,R,N,3060,1853273,606
91980,7,2019,A,Y,0,0,0
91980,7,2019,C,Y,0,0,0
91980,7,2019,I,Y,0,0,0
91980,7,2019,R,Y,0,0,0
92003,7,2019,A,Y,0,0,0
92003,7,2019,C,N,264,1102646,4177
92003,7,2019,I,Y,0,0,0
92003,7,2019,R,N,1854,939183,507
92004,7,2019,A,Y,0,0,0
92004,7,2019,C,Y,0,0,0
92004,7,2019,I,Y,0,0,0
92004,7,2019,R,Y,2287,1604884,702
92007,7,2019,A,Y,0,0,0
92007,7,2019,C,N,226,945327,4183
92007,7,2019,I,Y,0,0,0
92007,7,2019,R,N,4812,1675929,348
92008,7,2019,A,Y,0,0,0
92008,7,2019,C,N,1974,24695573,12510
92008,7,2019,I,Y,0,0,0
92008,7,2019,R,N,12825,4705687,367
92009,7,2019,A,Y,0,0,0
92009,7,2019,C,Y,0,0,0
92009,7,2019,I,Y,0,0,0
92009,7,2019,R,N,17270,6954470,403
92010,7,2019,A,Y,0,0,0
92010,7,2019,C,N,618,4948666,8008
92010,7,2019,I,Y,0,0,0
92010,7,2019,R,N,7053,3095149,439
92011,7,2019,A,Y,0,0,0
92011,7,2019,C,N,714,9009537,12618
92011,7,2019,I,Y,0,0,0
92011,7,2019,R,N,9982,4505001,451
92014,7,2019,A,Y,0,0,0
92014,7,2019,C,N,544,3696016,6794
92014,7,2019,I,Y,0,0,0
92014,7,2019,R,N,6585,3217900,489
92019,7,2019,A,Y,0,0,0
92019,7,2019,C,N,598,4982816,8332
92019,7,2019,I,Y,0,0,0
92019,7,2019,R,N,15320,8886274,580
92020,7,2019,A,Y,0,0,0
92020,7,2019,C,N,2509,16314659,6502
92020,7,2019,I,Y,0,0,0
92020,7,2019,R,N,21897,10685132,488
92021,7,2019,A,Y,0,0,0
92021,7,2019,C,N,1379,7624070,5529
92021,7,2019,I,Y,0,0,0
92021,7,2019,R,N,22595,14121991,625
92024,7,2019,A,Y,0,0,0
92024,7,2019,C,Y,1906,11646106,6110
92024,7,2019,I,Y,0,0,0
92024,7,2019,R,Y,20278,8034802,396
92025,7,2019,A,Y,0,0,0
92025,7,2019,C,Y,2234,14870189,6656
92025,7,2019,I,Y,0,0,0
92025,7,2019,R,Y,16345,7870389,482
92026,7,2019,A,Y,0,0,0
92026,7,2019,C,Y,586,5210188,8891
92026,7,2019,I,Y,0,0,0
92026,7,2019,R,Y,18838,9390860,499
92027,7,2019,A,Y,0,0,0
92027,7,2019,C,Y,1383,8316749,6014
92027,7,2019,I,Y,0,0,0
