ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,4,2012,A,Y,145,69281,478
91901,4,2012,C,Y,653,933327,1429
91901,4,2012,I,Y,0,0,0
91901,4,2012,R,Y,1092,625887,573
91902,4,2012,A,Y,0,0,0
91902,4,2012,C,N,293,427186,1458
91902,4,2012,I,Y,0,0,0
91902,4,2012,R,N,1113,547631,492
91905,4,2012,A,Y,0,0,0
91905,4,2012,C,Y,0,0,0
91905,4,2012,I,Y,0,0,0
91905,4,2012,R,Y,0,0,0
91906,4,2012,A,Y,0,0,0
91906,4,2012,C,Y,0,0,0
91906,4,2012,I,Y,0,0,0
91906,4,2012,R,Y,0,0,0
91910,4,2012,A,Y,0,0,0
91910,4,2012,C,Y,1571,2807449,1787
91910,4,2012,I,Y,0,0,0
91910,4,2012,R,Y,2235,1051021,470
91911,4,2012,A,Y,0,0,0
91911,4,2012,C,Y,2044,3298886,1614
91911,4,2012,I,Y,0,0,0
91911,4,2012,R,Y,2056,952806,463
91912,4,2012,A,Y,0,0,0
91912,4,2012,C,Y,0,0,0
91912,4,2012,I,Y,0,0,0
91912,4,2012,R,Y,0,0,0
91913,4,2012,A,Y,0,0,0
91913,4,2012,C,Y,0,0,0
91913,4,2012,I,Y,0,0,0
91913,4,2012,R,N,1581,595620,377
91914,4,2012,A,Y,0,0,0
91914,4,2012,C,N,443,778046,1756
91914,4,2012,I,Y,0,0,0
91914,4,2012,R,N,622,298483,480
91915,4,2012,A,Y,0,0,0
91915,4,2012,C,Y,253,708987,2802
91915,4,2012,I,Y,0,0,0
91915,4,2012,R,Y,939,365210,389
91916,4,2012,A,Y,0,0,0
91916,4,2012,C,Y,0,0,0
91916,4,2012,I,Y,0,0,0
91916,4,2012,R,Y,0,0,0
91917,4,2012,A,Y,0,0,0
91917,4,2012,C,Y,0,0,0
91917,4,2012,I,Y,0,0,0
91917,4,2012,R,Y,0,0,0
91931,4,2012,A,Y,0,0,0
91931,4,2012,C,Y,0,0,0
91931,4,2012,I,Y,0,0,0
91931,4,2012,R,Y,0,0,0
91932,4,2012,A,Y,0,0,0
91932,4,2012,C,N,374,542085,1449
91932,4,2012,I,Y,0,0,0
91932,4,2012,R,N,1170,424558,363
91934,4,2012,A,Y,0,0,0
91934,4,2012,C,Y,0,0,0
91934,4,2012,I,Y,0,0,0
91934,4,2012,R,Y,0,0,0
91935,4,2012,A,Y,0,0,0
91935,4,2012,C,Y,0,0,0
91935,4,2012,I,Y,0,0,0
91935,4,2012,R,N,199,82392,414
91941,4,2012,A,Y,0,0,0
91941,4,2012,C,N,313,419436,1340
91941,4,2012,I,Y,0,0,0
91941,4,2012,R,N,1343,521005,388
91942,4,2012,A,Y,0,0,0
91942,4,2012,C,N,1660,2705051,1630
91942,4,2012,I,Y,0,0,0
91942,4,2012,R,N,1931,729724,378
91945,4,2012,A,Y,0,0,0
91945,4,2012,C,N,634,859518,1356
91945,4,2012,I,Y,0,0,0
91945,4,2012,R,N,1742,666181,382
91948,4,2012,A,Y,0,0,0
91948,4,2012,C,Y,0,0,0
91948,4,2012,I,Y,0,0,0
91948,4,2012,R,Y,0,0,0
91950,4,2012,A,Y,0,0,0
91950,4,2012,C,Y,2462,5520470,2242
91950,4,2012,I,Y,0,0,0
91950,4,2012,R,Y,1426,534945,375
91962,4,2012,A,Y,0,0,0
91962,4,2012,C,Y,0,0,0
91962,4,2012,I,Y,0,0,0
91962,4,2012,R,Y,0,0,0
91963,4,2012,A,Y,0,0,0
91963,4,2012,C,Y,0,0,0
91963,4,2012,I,Y,0,0,0
91963,4,2012,R,Y,0,0,0
91977,4,2012,A,Y,0,0,0
91977,4,2012,C,N,879,1142399,1300
91977,4,2012,I,Y,0,0,0
91977,4,2012,R,N,2026,798984,394
91978,4,2012,A,Y,0,0,0
91978,4,2012,C,N,257,428063,1666
91978,4,2012,I,Y,0,0,0
91978,4,2012,R,N,232,197466,851
91980,4,2012,A,Y,0,0,0
91980,4,2012,C,Y,0,0,0
91980,4,2012,I,Y,0,0,0
91980,4,2012,R,Y,0,0,0
92003,4,2012,A,Y,0,0,0
92003,4,2012,C,Y,0,0,0
92003,4,2012,I,Y,0,0,0
92003,4,2012,R,N,232,127021,548
92004,4,2012,A,Y,0,0,0
92004,4,2012,C,Y,0,0,0
92004,4,2012,I,Y,0,0,0
92004,4,2012,R,Y,0,0,0
92007,4,2012,A,Y,0,0,0
92007,4,2012,C,N,143,278892,1950
92007,4,2012,I,Y,0,0,0
92007,4,2012,R,N,704,302365,429
92008,4,2012,A,Y,0,0,0
92008,4,2012,C,N,1696,6299684,3714
92008,4,2012,I,Y,0,0,0
92008,4,2012,R,N,822,347163,422
92009,4,2012,A,Y,0,0,0
92009,4,2012,C,N,456,1562343,3426
92009,4,2012,I,Y,0,0,0
92009,4,2012,R,N,1170,533286,456
92010,4,2012,A,Y,0,0,0
92010,4,2012,C,Y,0,0,0
92010,4,2012,I,Y,0,0,0
92010,4,2012,R,N,221,281521,1274
92011,4,2012,A,Y,0,0,0
92011,4,2012,C,N,509,1687901,3316
92011,4,2012,I,Y,0,0,0
92011,4,2012,R,N,602,378978,630
92014,4,2012,A,Y,0,0,0
92014,4,2012,C,N,541,881218,1629
92014,4,2012,I,Y,0,0,0
92014,4,2012,R,N,950,557098,586
92019,4,2012,A,Y,0,0,0
92019,4,2012,C,N,506,945272,1868
92019,4,2012,I,Y,0,0,0
92019,4,2012,R,N,2751,1173259,426
92020,4,2012,A,Y,0,0,0
92020,4,2012,C,N,2450,3941377,1609
92020,4,2012,I,Y,0,0,0
92020,4,2012,R,N,2401,928800,387
92021,4,2012,A,Y,0,0,0
92021,4,2012,C,N,1257,1873993,1491
92021,4,2012,I,Y,0,0,0
92021,4,2012,R,N,2965,1326410,447
92024,4,2012,A,Y,0,0,0
92024,4,2012,C,Y,1735,2544514,1467
92024,4,2012,I,Y,0,0,0
92024,4,2012,R,Y,1714,784891,458
92025,4,2012,A,Y,0,0,0
92025,4,2012,C,Y,1286,3577612,2782
92025,4,2012,I,Y,0,0,0
92025,4,2012,R,Y,2607,1025034,393
92026,4,2012,A,Y,0,0,0
92026,4,2012,C,Y,290,651328,2246
92026,4,2012,I,Y,0,0,0
92026,4,2012,R,Y,1516,916763,605
92027,4,2012,A,Y,0,0,0
92027,4,2012,C,Y,963,1730946,1797
92027,4,2012,I,Y,0,0,0
92027,4,2012,R,Y,2629,1518176,577
92028,4,2012,A,Y,0,0,0
92028,4,2012,C,Y,910,1148348,1262
92028,4,2012,I,Y,0,0,0
92028,4,2012,R,Y,2083,1089836,523
92029,4,2012,A,Y,0,0,0
92029,4,2012,C,N,550,1433362,2606
92029,4,2012,I,Y,0,0,0
92029,4,2012,R,N,343,224893,656
92036,4,2012,A,Y,0,0,0
92036,4,2012,C,Y,644,726083,1127
92036,4,2012,I,Y,0,0,0
92036,4,2012,R,Y,0,0,0
92037,4,2012,A,Y,0,0,0
92037,4,2012,C,Y,1436,2676106,1864
92037,4,2012,I,Y,0,0,0
92037,4,2012,R,Y,1456,799839,549
92040,4,2012,A,Y,0,0,0
92040,4,2012,C,N,706,1115008,1579
92040,4,2012,I,Y,0,0,0
92040,4,2012,R,N,2033,1335473,657
92045,4,2012,C,Y,0,0,0
92045,4,2012,I,Y,0,0,0
92045,4,2012,R,Y,0,0,0
92049,4,2012,A,Y,0,0,0
92049,4,2012,C,Y,0,0,0
92049,4,2012,I,Y,0,0,0
92049,4,2012,R,Y,0,0,0
92054,4,2012,A,Y,0,0,0
92054,4,2012,C,Y,971,2578988,2656
92054,4,2012,I,Y,0,0,0
92054,4,2012,R,Y,1078,674852,626
92055,4,2012,A,Y,0,0,0
92055,4,2012,C,Y,0,0,0
92055,4,2012,I,Y,0,0,0
92055,4,2012,R,Y,0,0,0
92056,4,2012,A,Y,0,0,0
92056,4,2012,C,N,477,1964125,4118
92056,4,2012,I,Y,0,0,0
92056,4,2012,R,N,1043,643879,617
92057,4,2012,A,Y,0,0,0
92057,4,2012,C,N,222,758012,3414
92057,4,2012,I,Y,0,0,0
92057,4,2012,R,N,2764,1237033,448
92058,4,2012,A,Y,0,0,0
92058,4,2012,C,Y,255,795591,3120
92058,4,2012,I,Y,0,0,0
92058,4,2012,R,Y,1060,801433,756
92059,4,2012,A,Y,0,0,0
92059,4,2012,C,Y,0,0,0
92059,4,2012,I,Y,0,0,0
92059,4,2012,R,Y,0,0,0
92060,4,2012,A,Y,0,0,0
92060,4,2012,C,Y,0,0,0
92060,4,2012,I,Y,0,0,0
