ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,4,2018,A,Y,0,0,0
91901,4,2018,C,Y,0,0,0
91901,4,2018,I,Y,0,0,0
91901,4,2018,R,Y,8308,3237940,390
91902,4,2018,A,Y,0,0,0
91902,4,2018,C,N,326,1289431,3955
91902,4,2018,I,Y,0,0,0
91902,4,2018,R,N,6291,2157334,343
91905,4,2018,A,Y,0,0,0
91905,4,2018,C,Y,0,0,0
91905,4,2018,I,Y,0,0,0
91905,4,2018,R,Y,301,116889,388
91906,4,2018,A,Y,0,0,0
91906,4,2018,C,Y,419,1184861,2828
91906,4,2018,I,Y,0,0,0
91906,4,2018,R,Y,1990,816457,410
91910,4,2018,A,Y,0,0,0
91910,4,2018,C,Y,1645,10650868,6475
91910,4,2018,I,Y,40,19654761,491369
91910,4,2018,R,Y,26088,7550489,289
91911,4,2018,A,Y,0,0,0
91911,4,2018,C,Y,2115,11793581,5576
91911,4,2018,I,Y,0,0,0
91911,4,2018,R,Y,24226,28596719,1180
91912,4,2018,A,Y,0,0,0
91912,4,2018,C,Y,0,0,0
91912,4,2018,I,Y,0,0,0
91912,4,2018,R,Y,0,0,0
91913,4,2018,A,Y,0,0,0
91913,4,2018,C,Y,0,0,0
91913,4,2018,I,Y,0,0,0
91913,4,2018,R,N,15788,16689975,1057
91914,4,2018,A,Y,0,0,0
91914,4,2018,C,N,477,2466939,5172
91914,4,2018,I,Y,0,0,0
91914,4,2018,R,N,5167,1454407,281
91915,4,2018,A,Y,0,0,0
91915,4,2018,C,Y,332,3505132,10558
91915,4,2018,I,Y,0,0,0
91915,4,2018,R,Y,9807,2963740,302
91916,4,2018,A,Y,0,0,0
91916,4,2018,C,Y,0,0,0
91916,4,2018,I,Y,0,0,0
91916,4,2018,R,Y,0,0,0
91917,4,2018,A,Y,0,0,0
91917,4,2018,C,Y,0,0,0
91917,4,2018,I,Y,0,0,0
91917,4,2018,R,N,219,117821,538
91931,4,2018,A,Y,0,0,0
91931,4,2018,C,Y,0,0,0
91931,4,2018,I,Y,0,0,0
91931,4,2018,R,Y,0,0,0
91932,4,2018,A,Y,0,0,0
91932,4,2018,C,N,405,1437338,3549
91932,4,2018,I,Y,0,0,0
91932,4,2018,R,N,10347,2681844,259
91934,4,2018,A,Y,0,0,0
91934,4,2018,C,Y,0,0,0
91934,4,2018,I,Y,0,0,0
91934,4,2018,R,Y,0,0,0
91935,4,2018,A,Y,0,0,0
91935,4,2018,C,Y,0,0,0
91935,4,2018,I,Y,0,0,0
91935,4,2018,R,N,2924,1175821,402
91941,4,2018,A,Y,0,0,0
91941,4,2018,C,N,331,1594150,4816
91941,4,2018,I,Y,0,0,0
91941,4,2018,R,N,13085,4233077,324
91942,4,2018,A,Y,0,0,0
91942,4,2018,C,N,1709,8782262,5139
91942,4,2018,I,Y,0,0,0
91942,4,2018,R,N,18319,5305018,290
91945,4,2018,A,Y,0,0,0
91945,4,2018,C,N,669,2968330,4437
91945,4,2018,I,Y,0,0,0
91945,4,2018,R,N,9401,2803873,298
91948,4,2018,A,Y,0,0,0
91948,4,2018,C,Y,0,0,0
91948,4,2018,I,Y,0,0,0
91948,4,2018,R,Y,0,0,0
91950,4,2018,A,Y,0,0,0
91950,4,2018,C,Y,2554,15477292,6060
91950,4,2018,I,Y,0,0,0
91950,4,2018,R,Y,16089,4751665,295
91962,4,2018,A,Y,0,0,0
91962,4,2018,C,Y,0,0,0
91962,4,2018,I,Y,0,0,0
91962,4,2018,R,Y,0,0,0
91963,4,2018,A,Y,0,0,0
91963,4,2018,C,Y,0,0,0
91963,4,2018,I,Y,0,0,0
91963,4,2018,R,Y,0,0,0
91977,4,2018,A,Y,0,0,0
91977,4,2018,C,N,884,3416001,3864
91977,4,2018,I,Y,0,0,0
91977,4,2018,R,N,19345,6258341,324
91978,4,2018,A,Y,0,0,0
91978,4,2018,C,N,274,1102328,4023
91978,4,2018,I,Y,0,0,0
91978,4,2018,R,N,3025,1151994,381
91980,4,2018,A,Y,0,0,0
91980,4,2018,C,Y,0,0,0
91980,4,2018,I,Y,0,0,0
91980,4,2018,R,Y,0,0,0
92003,4,2018,A,Y,0,0,0
92003,4,2018,C,N,261,693621,2658
92003,4,2018,I,Y,0,0,0
92003,4,2018,R,N,1806,786301,435
92004,4,2018,A,Y,0,0,0
92004,4,2018,C,Y,0,0,0
92004,4,2018,I,Y,0,0,0
92004,4,2018,R,Y,2286,861964,377
92007,4,2018,A,Y,0,0,0
92007,4,2018,C,N,219,824271,3764
92007,4,2018,I,Y,0,0,0
92007,4,2018,R,N,4740,1527939,322
92008,4,2018,A,Y,0,0,0
92008,4,2018,C,N,2041,18546860,9087
92008,4,2018,I,Y,0,0,0
92008,4,2018,R,N,12681,4050350,319
92009,4,2018,A,Y,0,0,0
92009,4,2018,C,N,627,6153178,9814
92009,4,2018,I,Y,0,0,0
92009,4,2018,R,N,17144,5729261,334
92010,4,2018,A,Y,0,0,0
92010,4,2018,C,N,522,2153601,4126
92010,4,2018,I,Y,0,0,0
92010,4,2018,R,N,6212,2013586,324
92011,4,2018,A,Y,0,0,0
92011,4,2018,C,N,711,5932134,8343
92011,4,2018,I,Y,0,0,0
92011,4,2018,R,N,9885,3399813,344
92014,4,2018,A,Y,0,0,0
92014,4,2018,C,N,551,2534935,4601
92014,4,2018,I,Y,0,0,0
92014,4,2018,R,N,6547,2773113,424
92019,4,2018,A,Y,0,0,0
92019,4,2018,C,N,599,3661440,6113
92019,4,2018,I,Y,0,0,0
92019,4,2018,R,N,15205,5282939,347
92020,4,2018,A,Y,0,0,0
92020,4,2018,C,N,2477,12593796,5084
92020,4,2018,I,Y,0,0,0
92020,4,2018,R,N,21571,6868404,318
92021,4,2018,A,Y,0,0,0
92021,4,2018,C,N,1395,6019532,4315
92021,4,2018,I,Y,0,0,0
92021,4,2018,R,N,22109,7851687,355
92024,4,2018,A,Y,0,0,0
92024,4,2018,C,Y,1916,8879239,4634
92024,4,2018,I,Y,0,0,0
92024,4,2018,R,Y,20151,7113426,353
92025,4,2018,A,Y,67,402733,6011
92025,4,2018,C,Y,2216,11664097,5264
92025,4,2018,I,Y,0,0,0
92025,4,2018,R,Y,16018,4941204,308
92026,4,2018,A,Y,0,0,0
92026,4,2018,C,Y,590,3656850,6198
92026,4,2018,I,Y,0,0,0
92026,4,2018,R,Y,18517,6091586,329
92027,4,2018,A,Y,0,0,0
92027,4,2018,C,Y,1331,6239187,4688
92027,4,2018,I,Y,0,0,0
92027,4,2018,R,Y,16487,5161298,313
92028,4,2018,A,Y,0,0,0
92028,4,2018,C,Y,1447,5325214,3680
92028,4,2018,I,Y,0,0,0
92028,4,2018,R,Y,16586,6007385,362
92029,4,2018,A,Y,0,0,0
92029,4,2018,C,N,1389,6685645,4813
92029,4,2018,I,Y,0,0,0
92029,4,2018,R,N,6956,14389292,2069
92036,4,2018,A,Y,0,0,0
92036,4,2018,C,Y,0,0,0
92036,4,2018,I,Y,0,0,0
92036,4,2018,R,Y,2379,936550,394
92037,4,2018,A,Y,0,0,0
92037,4,2018,C,Y,1560,13462067,8630
92037,4,2018,I,Y,0,0,0
92037,4,2018,R,Y,20355,9356339,460
92040,4,2018,A,Y,0,0,0
92040,4,2018,C,N,795,3538332,4451
92040,4,2018,I,Y,0,0,0
92040,4,2018,R,N,14465,5134934,355
92045,4,2018,C,Y,0,0,0
92045,4,2018,I,Y,0,0,0
92045,4,2018,R,Y,0,0,0
92049,4,2018,A,Y,0,0,0
92049,4,2018,C,Y,0,0,0
92049,4,2018,I,Y,0,0,0
92049,4,2018,R,Y,0,0,0
92054,4,2018,A,Y,0,0,0
92054,4,2018,C,Y,1390,8625173,6205
92054,4,2018,I,Y,0,0,0
92054,4,2018,R,Y,16144,4688890,290
92055,4,2018,A,Y,0,0,0
92055,4,2018,C,Y,0,0,0
92055,4,2018,I,Y,0,0,0
92055,4,2018,R,Y,0,0,0
92056,4,2018,A,Y,0,0,0
92056,4,2018,C,N,1262,7338032,5815
92056,4,2018,I,Y,0,0,0
92056,4,2018,R,N,20874,6377495,306
92057,4,2018,A,Y,0,0,0
92057,4,2018,C,N,343,2774129,8088
92057,4,2018,I,Y,0,0,0
92057,4,2018,R,N,20144,6245230,310
92058,4,2018,A,Y,0,0,0
92058,4,2018,C,Y,639,3988364,6242
92058,4,2018,I,Y,0,0,0
92058,4,2018,R,Y,7729,3756852,486
92059,4,2018,A,Y,0,0,0
92059,4,2018,C,Y,0,0,0
92059,4,2018,I,Y,0,0,0
92059,4,2018,R,N,541,266801,493
92060,4,2018,A,Y,0,0,0
92060,4,2018,C,Y,0,0,0
