ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,4,2019,A,Y,0,0,0
91901,4,2019,C,Y,0,0,0
91901,4,2019,I,Y,0,0,0
91901,4,2019,R,Y,8604,3179293,370
91902,4,2019,A,Y,0,0,0
91902,4,2019,C,N,319,1322240,4145
91902,4,2019,I,Y,0,0,0
91902,4,2019,R,N,6498,1991556,306
91905,4,2019,A,Y,0,0,0
91905,4,2019,C,Y,0,0,0
91905,4,2019,I,Y,0,0,0
91905,4,2019,R,Y,314,131261,418
91906,4,2019,A,Y,0,0,0
91906,4,2019,C,Y,432,1539109,3563
91906,4,2019,I,Y,0,0,0
91906,4,2019,R,Y,2089,903055,432
91910,4,2019,A,Y,0,0,0
91910,4,2019,C,Y,1676,11433878,6822
91910,4,2019,I,Y,42,27026390,643485
91910,4,2019,R,Y,27238,7494376,275
91911,4,2019,A,Y,0,0,0
91911,4,2019,C,Y,2143,11835696,5523
91911,4,2019,I,Y,0,0,0
91911,4,2019,R,Y,25295,7642825,302
91912,4,2019,A,Y,0,0,0
91912,4,2019,C,Y,0,0,0
91912,4,2019,I,Y,0,0,0
91912,4,2019,R,Y,0,0,0
91913,4,2019,A,Y,0,0,0
91913,4,2019,C,Y,0,0,0
91913,4,2019,I,Y,0,0,0
91913,4,2019,R,N,17160,4798083,280
91914,4,2019,A,Y,0,0,0
91914,4,2019,C,N,491,2439200,4968
91914,4,2019,I,Y,0,0,0
91914,4,2019,R,N,5334,1291225,242
91915,4,2019,A,Y,0,0,0
91915,4,2019,C,Y,363,3479276,9585
91915,4,2019,I,Y,0,0,0
91915,4,2019,R,Y,10750,3128407,291
91916,4,2019,A,Y,0,0,0
91916,4,2019,C,Y,0,0,0
91916,4,2019,I,Y,0,0,0
91916,4,2019,R,Y,0,0,0
91917,4,2019,A,Y,0,0,0
91917,4,2019,C,Y,0,0,0
91917,4,2019,I,Y,0,0,0
91917,4,2019,R,N,228,159965,702
91931,4,2019,A,Y,0,0,0
91931,4,2019,C,Y,0,0,0
91931,4,2019,I,Y,0,0,0
91931,4,2019,R,Y,0,0,0
91932,4,2019,A,Y,0,0,0
91932,4,2019,C,Y,0,0,0
91932,4,2019,I,Y,0,0,0
91932,4,2019,R,N,11050,2787815,252
91934,4,2019,A,Y,0,0,0
91934,4,2019,C,Y,0,0,0
91934,4,2019,I,Y,0,0,0
91934,4,2019,R,Y,0,0,0
91935,4,2019,A,Y,0,0,0
91935,4,2019,C,Y,0,0,0
91935,4,2019,I,Y,0,0,0
91935,4,2019,R,N,3007,1061073,353
91941,4,2019,A,Y,0,0,0
91941,4,2019,C,N,337,1721015,5107
91941,4,2019,I,Y,0,0,0
91941,4,2019,R,N,13552,3990014,294
91942,4,2019,A,Y,0,0,0
91942,4,2019,C,N,1728,8765410,5073
91942,4,2019,I,Y,0,0,0
91942,4,2019,R,N,19378,5241923,271
91945,4,2019,A,Y,0,0,0
91945,4,2019,C,N,687,3010126,4382
91945,4,2019,I,Y,0,0,0
91945,4,2019,R,N,9834,2723908,277
91948,4,2019,A,Y,0,0,0
91948,4,2019,C,Y,0,0,0
91948,4,2019,I,Y,0,0,0
91948,4,2019,R,Y,0,0,0
91950,4,2019,A,Y,0,0,0
91950,4,2019,C,Y,2625,15487143,5900
91950,4,2019,I,Y,0,0,0
91950,4,2019,R,Y,16703,4716732,282
91962,4,2019,A,Y,0,0,0
91962,4,2019,C,Y,0,0,0
91962,4,2019,I,Y,0,0,0
91962,4,2019,R,Y,0,0,0
91963,4,2019,A,Y,0,0,0
91963,4,2019,C,Y,0,0,0
91963,4,2019,I,Y,0,0,0
91963,4,2019,R,Y,0,0,0
91977,4,2019,A,Y,0,0,0
91977,4,2019,C,N,903,3007190,3330
91977,4,2019,I,Y,0,0,0
91977,4,2019,R,N,20147,6001407,298
91978,4,2019,A,Y,0,0,0
91978,4,2019,C,Y,0,0,0
91978,4,2019,I,Y,0,0,0
91978,4,2019,R,N,3184,1130262,355
91980,4,2019,A,Y,0,0,0
91980,4,2019,C,Y,0,0,0
91980,4,2019,I,Y,0,0,0
91980,4,2019,R,Y,0,0,0
92003,4,2019,A,Y,0,0,0
92003,4,2019,C,N,270,890989,3300
92003,4,2019,I,Y,0,0,0
92003,4,2019,R,N,1904,731103,384
92004,4,2019,A,Y,0,0,0
92004,4,2019,C,Y,0,0,0
92004,4,2019,I,Y,0,0,0
92004,4,2019,R,Y,2346,724882,309
92007,4,2019,A,Y,0,0,0
92007,4,2019,C,N,227,829543,3654
92007,4,2019,I,Y,0,0,0
92007,4,2019,R,N,4968,1492010,300
92008,4,2019,A,Y,0,0,0
92008,4,2019,C,N,2014,19172543,9520
92008,4,2019,I,Y,0,0,0
92008,4,2019,R,N,13290,3994452,301
92009,4,2019,A,Y,0,0,0
92009,4,2019,C,Y,0,0,0
92009,4,2019,I,Y,0,0,0
92009,4,2019,R,N,17698,5364319,303
92010,4,2019,A,Y,0,0,0
92010,4,2019,C,N,641,4220079,6584
92010,4,2019,I,Y,0,0,0
92010,4,2019,R,N,7170,2249119,314
92011,4,2019,A,Y,0,0,0
92011,4,2019,C,N,727,6758428,9296
92011,4,2019,I,Y,0,0,0
92011,4,2019,R,N,10267,3444822,336
92014,4,2019,A,Y,0,0,0
92014,4,2019,C,N,546,2832839,5188
92014,4,2019,I,Y,0,0,0
92014,4,2019,R,N,6772,2727334,403
92019,4,2019,A,Y,0,0,0
92019,4,2019,C,N,608,4045429,6654
92019,4,2019,I,Y,0,0,0
92019,4,2019,R,N,15705,4904520,312
92020,4,2019,A,Y,0,0,0
92020,4,2019,C,N,2552,13842436,5424
92020,4,2019,I,Y,0,0,0
92020,4,2019,R,N,22551,6774074,300
92021,4,2019,A,Y,0,0,0
92021,4,2019,C,N,1411,6797815,4818
92021,4,2019,I,Y,0,0,0
92021,4,2019,R,N,23276,7777660,334
92024,4,2019,A,Y,0,0,0
92024,4,2019,C,Y,1932,9183858,4754
92024,4,2019,I,Y,0,0,0
92024,4,2019,R,Y,20815,6953402,334
92025,4,2019,A,Y,0,0,0
92025,4,2019,C,Y,2277,12142990,5333
92025,4,2019,I,Y,0,0,0
92025,4,2019,R,Y,16882,4723212,280
92026,4,2019,A,Y,0,0,0
92026,4,2019,C,Y,593,3980864,6713
92026,4,2019,I,Y,0,0,0
92026,4,2019,R,Y,19363,5936829,307
92027,4,2019,A,Y,0,0,0
92027,4,2019,C,Y,1392,7774101,5585
92027,4,2019,I,Y,0,0,0
92027,4,2019,R,Y,17333,4763925,275
92028,4,2019,A,Y,0,0,0
92028,4,2019,C,Y,1472,6395702,4345
92028,4,2019,I,Y,0,0,0
92028,4,2019,R,Y,17572,5745633,327
92029,4,2019,A,Y,0,0,0
92029,4,2019,C,N,1428,7788833,5454
92029,4,2019,I,Y,0,0,0
92029,4,2019,R,N,7475,2343776,314
92036,4,2019,A,Y,0,0,0
92036,4,2019,C,Y,0,0,0
92036,4,2019,I,Y,0,0,0
92036,4,2019,R,Y,2463,1045452,424
92037,4,2019,A,Y,0,0,0
92037,4,2019,C,Y,1569,16006285,10202
92037,4,2019,I,Y,0,0,0
92037,4,2019,R,Y,21482,8537108,397
92040,4,2019,A,Y,0,0,0
92040,4,2019,C,N,815,3610244,4430
92040,4,2019,I,Y,0,0,0
92040,4,2019,R,N,15041,5077232,338
92045,4,2019,C,Y,0,0,0
92045,4,2019,I,Y,0,0,0
92045,4,2019,R,Y,0,0,0
92049,4,2019,A,Y,0,0,0
92049,4,2019,C,Y,0,0,0
92049,4,2019,I,Y,0,0,0
92049,4,2019,R,Y,0,0,0
