ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,1,2014,A,Y,0,0,0
91901,1,2014,C,Y,775,3212428,4145
91901,1,2014,I,Y,0,0,0
91901,1,2014,R,Y,4081,2777551,681
91902,1,2014,A,Y,0,0,0
91902,1,2014,C,N,308,1169433,3797
91902,1,2014,I,Y,0,0,0
91902,1,2014,R,N,4657,2977775,639
91905,1,2014,A,Y,0,0,0
91905,1,2014,C,Y,0,0,0
91905,1,2014,I,Y,0,0,0
91905,1,2014,R,Y,0,0,0
91906,1,2014,A,Y,0,0,0
91906,1,2014,C,Y,408,1221117,2993
91906,1,2014,I,Y,0,0,0
91906,1,2014,R,Y,233,148470,637
91910,1,2014,A,Y,0,0,0
91910,1,2014,C,Y,1693,10422145,6156
91910,1,2014,I,Y,30,12261910,408730
91910,1,2014,R,Y,14165,6548950,462
91911,1,2014,A,Y,0,0,0
91911,1,2014,C,Y,2119,12022982,5674
91911,1,2014,I,Y,0,0,0
91911,1,2014,R,Y,14122,6602863,468
91912,1,2014,A,Y,0,0,0
91912,1,2014,C,Y,0,0,0
91912,1,2014,I,Y,0,0,0
91912,1,2014,R,Y,0,0,0
91913,1,2014,A,Y,0,0,0
91913,1,2014,C,Y,0,0,0
91913,1,2014,I,Y,0,0,0
91913,1,2014,R,N,8253,3745919,454
91914,1,2014,A,Y,0,0,0
91914,1,2014,C,N,465,2744207,5902
91914,1,2014,I,Y,0,0,0
91914,1,2014,R,N,3560,1994287,560
91915,1,2014,A,Y,0,0,0
91915,1,2014,C,Y,345,3627399,10514
91915,1,2014,I,Y,0,0,0
91915,1,2014,R,Y,5519,2470940,448
91916,1,2014,A,Y,0,0,0
91916,1,2014,C,Y,0,0,0
91916,1,2014,I,Y,0,0,0
91916,1,2014,R,Y,0,0,0
91917,1,2014,A,Y,0,0,0
91917,1,2014,C,Y,0,0,0
91917,1,2014,I,Y,0,0,0
91917,1,2014,R,N,151,110875,734
91931,1,2014,A,Y,0,0,0
91931,1,2014,C,Y,0,0,0
91931,1,2014,I,Y,0,0,0
91931,1,2014,R,Y,0,0,0
91932,1,2014,A,Y,0,0,0
91932,1,2014,C,N,408,1427456,3499
91932,1,2014,I,Y,0,0,0
91932,1,2014,R,N,6175,2397939,388
91934,1,2014,A,Y,0,0,0
91934,1,2014,C,Y,0,0,0
91934,1,2014,I,Y,0,0,0
91934,1,2014,R,Y,0,0,0
91935,1,2014,A,Y,0,0,0
91935,1,2014,C,Y,0,0,0
91935,1,2014,I,Y,0,0,0
91935,1,2014,R,N,2024,1652682,817
91941,1,2014,A,Y,0,0,0
91941,1,2014,C,N,342,1571698,4596
91941,1,2014,I,Y,0,0,0
91941,1,2014,R,N,8884,4834879,544
91942,1,2014,A,Y,0,0,0
91942,1,2014,C,N,1776,9124774,5138
91942,1,2014,I,Y,0,0,0
91942,1,2014,R,N,8821,3707737,420
91945,1,2014,A,Y,0,0,0
91945,1,2014,C,N,697,3235331,4642
91945,1,2014,I,Y,0,0,0
91945,1,2014,R,N,6697,2979993,445
91948,1,2014,A,Y,0,0,0
91948,1,2014,C,Y,0,0,0
91948,1,2014,I,Y,0,0,0
91948,1,2014,R,Y,0,0,0
91950,1,2014,A,Y,0,0,0
91950,1,2014,C,Y,2665,16105695,6043
91950,1,2014,I,Y,0,0,0
91950,1,2014,R,Y,9695,3955457,408
91962,1,2014,A,Y,0,0,0
91962,1,2014,C,Y,0,0,0
91962,1,2014,I,Y,0,0,0
91962,1,2014,R,Y,0,0,0
91963,1,2014,A,Y,0,0,0
91963,1,2014,C,Y,0,0,0
91963,1,2014,I,Y,0,0,0
91963,1,2014,R,Y,0,0,0
91977,1,2014,A,Y,0,0,0
91977,1,2014,C,N,917,3661507,3993
91977,1,2014,I,Y,0,0,0
91977,1,2014,R,N,12858,6454677,502
91978,1,2014,A,Y,0,0,0
91978,1,2014,C,N,283,1313242,4640
91978,1,2014,I,Y,0,0,0
91978,1,2014,R,N,1960,1253269,639
91980,1,2014,A,Y,0,0,0
91980,1,2014,C,Y,0,0,0
91980,1,2014,I,Y,0,0,0
91980,1,2014,R,Y,0,0,0
92003,1,2014,A,Y,0,0,0
92003,1,2014,C,N,255,781524,3065
92003,1,2014,I,Y,0,0,0
92003,1,2014,R,N,1293,1137817,880
92004,1,2014,A,Y,0,0,0
92004,1,2014,C,Y,0,0,0
92004,1,2014,I,Y,0,0,0
92004,1,2014,R,Y,794,225764,284
92007,1,2014,A,Y,0,0,0
92007,1,2014,C,N,243,943948,3885
92007,1,2014,I,Y,0,0,0
92007,1,2014,R,N,3837,1923508,501
92008,1,2014,A,Y,0,0,0
92008,1,2014,C,N,2138,19334351,9043
92008,1,2014,I,Y,0,0,0
92008,1,2014,R,N,7732,4030653,521
92009,1,2014,A,Y,0,0,0
92009,1,2014,C,N,591,5589960,9458
92009,1,2014,I,Y,0,0,0
