ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,4,2017,A,Y,0,0,0
91901,4,2017,C,Y,778,3414004,4388
91901,4,2017,I,Y,0,0,0
91901,4,2017,R,Y,8290,3481888,420
91902,4,2017,A,Y,0,0,0
91902,4,2017,C,N,329,1334128,4055
91902,4,2017,I,Y,0,0,0
91902,4,2017,R,N,6301,2232551,354
91905,4,2017,A,Y,0,0,0
91905,4,2017,C,Y,0,0,0
91905,4,2017,I,Y,0,0,0
91905,4,2017,R,Y,296,114133,386
91906,4,2017,A,Y,0,0,0
91906,4,2017,C,Y,416,1144074,2750
91906,4,2017,I,Y,0,0,0
91906,4,2017,R,Y,1999,878658,440
91910,4,2017,A,Y,0,0,0
91910,4,2017,C,Y,1666,10799327,6482
91910,4,2017,I,Y,44,22155942,503544
91910,4,2017,R,Y,26197,7957460,304
91911,4,2017,A,Y,0,0,0
91911,4,2017,C,Y,2111,12228824,5793
91911,4,2017,I,Y,0,0,0
91911,4,2017,R,Y,24177,7936937,328
91912,4,2017,A,Y,0,0,0
91912,4,2017,C,Y,0,0,0
91912,4,2017,I,Y,0,0,0
91912,4,2017,R,Y,0,0,0
91913,4,2017,A,Y,0,0,0
91913,4,2017,C,Y,0,0,0
91913,4,2017,I,Y,0,0,0
91913,4,2017,R,N,15247,4779409,313
91914,4,2017,A,Y,0,0,0
91914,4,2017,C,N,462,2611923,5654
91914,4,2017,I,Y,0,0,0
91914,4,2017,R,N,5187,1572132,303
91915,4,2017,A,Y,0,0,0
91915,4,2017,C,Y,328,3176398,9684
91915,4,2017,I,Y,0,0,0
91915,4,2017,R,Y,9547,3087491,323
91916,4,2017,A,Y,0,0,0
91916,4,2017,C,Y,0,0,0
91916,4,2017,I,Y,0,0,0
91916,4,2017,R,Y,0,0,0
91917,4,2017,A,Y,0,0,0
91917,4,2017,C,Y,0,0,0
91917,4,2017,I,Y,0,0,0
91917,4,2017,R,N,219,118539,541
91931,4,2017,A,Y,0,0,0
91931,4,2017,C,Y,0,0,0
91931,4,2017,I,Y,0,0,0
91931,4,2017,R,Y,0,0,0
91932,4,2017,A,Y,0,0,0
91932,4,2017,C,N,395,1417122,3588
91932,4,2017,I,Y,0,0,0
91932,4,2017,R,N,10298,2802602,272
91934,4,2017,A,Y,0,0,0
91934,4,2017,C,Y,0,0,0
91934,4,2017,I,Y,0,0,0
91934,4,2017,R,Y,0,0,0
91935,4,2017,A,Y,0,0,0
91935,4,2017,C,Y,0,0,0
91935,4,2017,I,Y,0,0,0
91935,4,2017,R,N,2900,1229609,424
91941,4,2017,A,Y,0,0,0
91941,4,2017,C,N,338,1639297,4850
91941,4,2017,I,Y,0,0,0
91941,4,2017,R,N,13151,4498468,342
91942,4,2017,A,Y,0,0,0
91942,4,2017,C,N,1702,9298290,5463
91942,4,2017,I,Y,0,0,0
91942,4,2017,R,N,18533,5631373,304
91945,4,2017,A,Y,0,0,0
91945,4,2017,C,N,690,3073753,4455
91945,4,2017,I,Y,0,0,0
91945,4,2017,R,N,9380,4486192,478
91948,4,2017,A,Y,0,0,0
91948,4,2017,C,Y,0,0,0
91948,4,2017,I,Y,0,0,0
91948,4,2017,R,Y,0,0,0
91950,4,2017,A,Y,0,0,0
91950,4,2017,C,Y,2584,16248728,6288
91950,4,2017,I,Y,0,0,0
91950,4,2017,R,Y,16053,4886426,304
91962,4,2017,A,Y,0,0,0
91962,4,2017,C,Y,0,0,0
91962,4,2017,I,Y,0,0,0
91962,4,2017,R,Y,0,0,0
91963,4,2017,A,Y,0,0,0
91963,4,2017,C,Y,0,0,0
91963,4,2017,I,Y,0,0,0
91963,4,2017,R,Y,0,0,0
91977,4,2017,A,Y,0,0,0
91977,4,2017,C,N,886,3311661,3738
91977,4,2017,I,Y,0,0,0
91977,4,2017,R,N,19340,7616552,394
91978,4,2017,A,Y,0,0,0
91978,4,2017,C,N,273,1080864,3959
91978,4,2017,I,Y,0,0,0
91978,4,2017,R,N,2931,1257523,429
91980,4,2017,A,Y,0,0,0
91980,4,2017,C,Y,0,0,0
91980,4,2017,I,Y,0,0,0
91980,4,2017,R,Y,0,0,0
92003,4,2017,A,Y,0,0,0
92003,4,2017,C,N,254,746859,2940
92003,4,2017,I,Y,0,0,0
92003,4,2017,R,N,1805,850835,471
92004,4,2017,A,Y,0,0,0
92004,4,2017,C,Y,0,0,0
92004,4,2017,I,Y,0,0,0
92004,4,2017,R,Y,2293,831711,363
92007,4,2017,A,Y,0,0,0
92007,4,2017,C,N,228,868163,3808
92007,4,2017,I,Y,0,0,0
92007,4,2017,R,N,4771,1578126,331
92008,4,2017,A,Y,0,0,0
92008,4,2017,C,N,2038,18283176,8971
92008,4,2017,I,Y,0,0,0
92008,4,2017,R,N,12713,4159777,327
92009,4,2017,A,Y,0,0,0
92009,4,2017,C,N,631,6048515,9586
92009,4,2017,I,Y,0,0,0
92009,4,2017,R,N,17203,5951473,346
92010,4,2017,A,Y,0,0,0
92010,4,2017,C,N,492,2019304,4104
92010,4,2017,I,Y,0,0,0
92010,4,2017,R,N,5980,1909696,319
92011,4,2017,A,Y,0,0,0
92011,4,2017,C,N,698,5977350,8564
92011,4,2017,I,Y,0,0,0
92011,4,2017,R,N,9870,3580894,363
92014,4,2017,A,Y,0,0,0
92014,4,2017,C,N,556,2490126,4479
92014,4,2017,I,Y,0,0,0
92014,4,2017,R,N,6561,2863954,437
92019,4,2017,A,Y,0,0,0
92019,4,2017,C,N,596,4159688,6979
92019,4,2017,I,Y,0,0,0
92019,4,2017,R,N,15176,5448496,359
92020,4,2017,A,Y,0,0,0
92020,4,2017,C,N,2490,12521113,5029
92020,4,2017,I,Y,0,0,0
92020,4,2017,R,N,21663,9330378,431
92021,4,2017,A,Y,0,0,0
92021,4,2017,C,N,1370,6263226,4572
92021,4,2017,I,Y,0,0,0
