ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,7,2013,A,Y,0,0,0
91901,7,2013,C,Y,751,3284896,4374
91901,7,2013,I,Y,0,0,0
91901,7,2013,R,Y,1266,1123242,887
91902,7,2013,A,Y,0,0,0
91902,7,2013,C,N,323,1287618,3986
91902,7,2013,I,Y,0,0,0
91902,7,2013,R,N,1203,675649,562
91905,7,2013,A,Y,0,0,0
91905,7,2013,C,Y,0,0,0
91905,7,2013,I,Y,0,0,0
91905,7,2013,R,Y,0,0,0
91906,7,2013,A,Y,0,0,0
91906,7,2013,C,Y,400,1349686,3374
91906,7,2013,I,Y,0,0,0
91906,7,2013,R,Y,0,0,0
91910,7,2013,A,Y,0,0,0
91910,7,2013,C,Y,1735,11362513,6549
91910,7,2013,I,Y,0,0,0
91910,7,2013,R,Y,2194,1330335,606
91911,7,2013,A,Y,0,0,0
91911,7,2013,C,Y,2175,12446656,5723
91911,7,2013,I,Y,0,0,0
91911,7,2013,R,Y,1928,1313566,681
91912,7,2013,A,Y,0,0,0
91912,7,2013,C,Y,0,0,0
91912,7,2013,I,Y,0,0,0
91912,7,2013,R,Y,0,0,0
91913,7,2013,A,Y,0,0,0
91913,7,2013,C,Y,0,0,0
91913,7,2013,I,Y,0,0,0
91913,7,2013,R,N,1726,901471,522
91914,7,2013,A,Y,0,0,0
91914,7,2013,C,N,490,3048542,6222
91914,7,2013,I,Y,0,0,0
91914,7,2013,R,N,721,493084,684
91915,7,2013,A,Y,0,0,0
91915,7,2013,C,Y,343,3466343,10106
91915,7,2013,I,Y,0,0,0
91915,7,2013,R,Y,975,506479,519
91916,7,2013,A,Y,0,0,0
91916,7,2013,C,Y,0,0,0
91916,7,2013,I,Y,0,0,0
91916,7,2013,R,Y,0,0,0
91917,7,2013,A,Y,0,0,0
91917,7,2013,C,Y,0,0,0
91917,7,2013,I,Y,0,0,0
91917,7,2013,R,Y,0,0,0
91931,7,2013,A,Y,0,0,0
91931,7,2013,C,Y,0,0,0
91931,7,2013,I,Y,0,0,0
91931,7,2013,R,Y,0,0,0
91932,7,2013,A,Y,0,0,0
91932,7,2013,C,N,422,1554698,3684
91932,7,2013,I,Y,0,0,0
91932,7,2013,R,N,873,382340,438
91934,7,2013,A,Y,0,0,0
91934,7,2013,C,Y,0,0,0
91934,7,2013,I,Y,0,0,0
91934,7,2013,R,Y,0,0,0
91935,7,2013,A,Y,0,0,0
91935,7,2013,C,Y,0,0,0
