ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,1,2013,A,Y,180,130405,724
91901,1,2013,C,Y,758,2243187,2959
91901,1,2013,I,Y,0,0,0
91901,1,2013,R,Y,1207,1043436,864
91902,1,2013,A,Y,0,0,0
91902,1,2013,C,N,314,917356,2922
91902,1,2013,I,Y,0,0,0
91902,1,2013,R,N,1167,772808,662
91905,1,2013,A,Y,0,0,0
91905,1,2013,C,Y,0,0,0
91905,1,2013,I,Y,0,0,0
91905,1,2013,R,Y,0,0,0
91906,1,2013,A,Y,0,0,0
91906,1,2013,C,Y,400,986662,2467
91906,1,2013,I,Y,0,0,0
91906,1,2013,R,Y,0,0,0
91910,1,2013,A,Y,0,0,0
91910,1,2013,C,Y,1720,7850257,4564
91910,1,2013,I,Y,0,0,0
91910,1,2013,R,Y,2225,1609597,723
91911,1,2013,A,Y,0,0,0
91911,1,2013,C,Y,2179,8349941,3832
91911,1,2013,I,Y,0,0,0
91911,1,2013,R,Y,1990,1486053,747
91912,1,2013,A,Y,0,0,0
91912,1,2013,C,Y,0,0,0
91912,1,2013,I,Y,0,0,0
91912,1,2013,R,Y,0,0,0
91913,1,2013,A,Y,0,0,0
91913,1,2013,C,Y,0,0,0
91913,1,2013,I,Y,0,0,0
91913,1,2013,R,N,1693,851462,503
91914,1,2013,A,Y,0,0,0
91914,1,2013,C,N,497,2330738,4690
91914,1,2013,I,Y,0,0,0
91914,1,2013,R,N,675,416627,617
91915,1,2013,A,Y,0,0,0
91915,1,2013,C,Y,343,2446391,7132
91915,1,2013,I,Y,0,0,0
91915,1,2013,R,Y,930,457446,492
91916,1,2013,A,Y,0,0,0
91916,1,2013,C,Y,0,0,0
91916,1,2013,I,Y,0,0,0
91916,1,2013,R,Y,0,0,0
91917,1,2013,A,Y,0,0,0
91917,1,2013,C,Y,0,0,0
91917,1,2013,I,Y,0,0,0
91917,1,2013,R,Y,0,0,0
91931,1,2013,A,Y,0,0,0
91931,1,2013,C,Y,0,0,0
91931,1,2013,I,Y,0,0,0
91931,1,2013,R,Y,0,0,0
91932,1,2013,A,Y,0,0,0
91932,1,2013,C,N,412,1097391,2664
91932,1,2013,I,Y,0,0,0
91932,1,2013,R,N,913,484991,531
91934,1,2013,A,Y,0,0,0
91934,1,2013,C,Y,0,0,0
91934,1,2013,I,Y,0,0,0
91934,1,2013,R,Y,0,0,0
91935,1,2013,A,Y,0,0,0
91935,1,2013,C,Y,0,0,0
91935,1,2013,I,Y,0,0,0
91935,1,2013,R,N,316,296705,939
91941,1,2013,A,Y,0,0,0
91941,1,2013,C,N,329,875905,2662
91941,1,2013,I,Y,0,0,0
91941,1,2013,R,N,1385,797038,575
91942,1,2013,A,Y,0,0,0
91942,1,2013,C,N,1772,6319761,3566
91942,1,2013,I,Y,0,0,0
91942,1,2013,R,N,1897,991362,523
91945,1,2013,A,Y,0,0,0
91945,1,2013,C,N,710,2144807,3021
91945,1,2013,I,Y,0,0,0
91945,1,2013,R,N,1684,849576,504
91948,1,2013,A,Y,0,0,0
91948,1,2013,C,Y,0,0,0
91948,1,2013,I,Y,0,0,0
91948,1,2013,R,Y,0,0,0
91950,1,2013,A,Y,0,0,0
91950,1,2013,C,Y,2668,12250767,4592
91950,1,2013,I,Y,0,0,0
91950,1,2013,R,Y,1356,727711,537
91962,1,2013,A,Y,0,0,0
91962,1,2013,C,Y,0,0,0
91962,1,2013,I,Y,0,0,0
91962,1,2013,R,Y,0,0,0
91963,1,2013,A,Y,0,0,0
91963,1,2013,C,Y,0,0,0
91963,1,2013,I,Y,0,0,0
