ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,1,2017,A,Y,0,0,0
91901,1,2017,C,Y,778,3732109,4797
91901,1,2017,I,Y,0,0,0
91901,1,2017,R,Y,8293,6617044,798
91902,1,2017,A,Y,0,0,0
91902,1,2017,C,N,324,1268581,3915
91902,1,2017,I,Y,0,0,0
91902,1,2017,R,N,6273,3649466,582
91905,1,2017,A,Y,0,0,0
91905,1,2017,C,Y,0,0,0
91905,1,2017,I,Y,0,0,0
91905,1,2017,R,Y,297,215395,725
91906,1,2017,A,Y,0,0,0
91906,1,2017,C,Y,407,1434359,3524
91906,1,2017,I,Y,0,0,0
91906,1,2017,R,Y,2012,1520758,756
91910,1,2017,A,Y,0,0,0
91910,1,2017,C,Y,1679,10428545,6211
91910,1,2017,I,Y,44,22747869,516997
91910,1,2017,R,Y,26165,10983034,420
91911,1,2017,A,Y,0,0,0
91911,1,2017,C,Y,2122,12571338,5924
91911,1,2017,I,Y,0,0,0
91911,1,2017,R,Y,24217,10690069,441
91912,1,2017,A,Y,0,0,0
91912,1,2017,C,Y,0,0,0
91912,1,2017,I,Y,0,0,0
91912,1,2017,R,Y,0,0,0
91913,1,2017,A,Y,0,0,0
91913,1,2017,C,Y,0,0,0
91913,1,2017,I,Y,0,0,0
91913,1,2017,R,N,15221,6512700,428
91914,1,2017,A,Y,0,0,0
91914,1,2017,C,N,464,2645801,5702
91914,1,2017,I,Y,0,0,0
91914,1,2017,R,N,5160,2579704,500
91915,1,2017,A,Y,0,0,0
91915,1,2017,C,Y,327,3246998,9930
91915,1,2017,I,Y,0,0,0
91915,1,2017,R,Y,9485,4037874,426
91916,1,2017,A,Y,0,0,0
91916,1,2017,C,Y,0,0,0
91916,1,2017,I,Y,0,0,0
91916,1,2017,R,Y,0,0,0
91917,1,2017,A,Y,0,0,0
91917,1,2017,C,Y,0,0,0
91917,1,2017,I,Y,0,0,0
91917,1,2017,R,N,218,193392,887
91931,1,2017,A,Y,0,0,0
91931,1,2017,C,Y,0,0,0
91931,1,2017,I,Y,0,0,0
91931,1,2017,R,Y,0,0,0
91932,1,2017,A,Y,0,0,0
91932,1,2017,C,N,399,1515212,3798
91932,1,2017,I,Y,0,0,0
91932,1,2017,R,N,10316,3730381,362
91934,1,2017,A,Y,0,0,0
91934,1,2017,C,Y,0,0,0
91934,1,2017,I,Y,0,0,0
91934,1,2017,R,Y,0,0,0
91935,1,2017,A,Y,0,0,0
91935,1,2017,C,Y,0,0,0
91935,1,2017,I,Y,0,0,0
91935,1,2017,R,N,2895,2553159,882
91941,1,2017,A,Y,0,0,0
91941,1,2017,C,N,339,1687603,4978
91941,1,2017,I,Y,0,0,0
91941,1,2017,R,N,13138,6976879,531
91942,1,2017,A,Y,0,0,0
91942,1,2017,C,Y,0,0,0
91942,1,2017,I,Y,0,0,0
91942,1,2017,R,N,18365,7850841,427
91945,1,2017,A,Y,0,0,0
91945,1,2017,C,N,696,3033264,4358
91945,1,2017,I,Y,0,0,0
91945,1,2017,R,N,9353,4221037,451
91948,1,2017,A,Y,0,0,0
91948,1,2017,C,Y,0,0,0
91948,1,2017,I,Y,0,0,0
91948,1,2017,R,Y,0,0,0
91950,1,2017,A,Y,0,0,0
91950,1,2017,C,Y,2617,16225572,6200
91950,1,2017,I,Y,0,0,0
91950,1,2017,R,Y,16065,6397407,398
91962,1,2017,A,Y,0,0,0
91962,1,2017,C,Y,0,0,0
91962,1,2017,I,Y,0,0,0
91962,1,2017,R,Y,0,0,0
91963,1,2017,A,Y,0,0,0
91963,1,2017,C,Y,0,0,0
91963,1,2017,I,Y,0,0,0
91963,1,2017,R,Y,0,0,0
91977,1,2017,A,Y,0,0,0
91977,1,2017,C,N,897,3389577,3779
91977,1,2017,I,Y,0,0,0
91977,1,2017,R,N,19421,9551149,492
91978,1,2017,A,Y,0,0,0
91978,1,2017,C,N,274,1183999,4321
91978,1,2017,I,Y,0,0,0
91978,1,2017,R,N,2907,1701852,585
91980,1,2017,A,Y,0,0,0
91980,1,2017,C,Y,0,0,0
91980,1,2017,I,Y,0,0,0
91980,1,2017,R,Y,0,0,0
92003,1,2017,A,Y,0,0,0
92003,1,2017,C,N,255,881238,3456
92003,1,2017,I,Y,0,0,0
92003,1,2017,R,N,1805,1557757,863
92004,1,2017,A,Y,0,0,0
92004,1,2017,C,Y,0,0,0
92004,1,2017,I,Y,0,0,0
92004,1,2017,R,Y,2287,1351541,591
92007,1,2017,A,Y,0,0,0
92007,1,2017,C,N,227,867204,3820
92007,1,2017,I,Y,0,0,0
92007,1,2017,R,N,4747,2239781,472
92008,1,2017,A,Y,0,0,0
92008,1,2017,C,N,2052,18579160,9054
92008,1,2017,I,Y,0,0,0
92008,1,2017,R,N,12603,5730542,455
92009,1,2017,A,Y,0,0,0
92009,1,2017,C,N,634,6318230,9966
92009,1,2017,I,Y,0,0,0
92009,1,2017,R,N,17084,9202205,539
92010,1,2017,A,Y,0,0,0
92010,1,2017,C,N,483,2253554,4666
92010,1,2017,I,Y,0,0,0
92010,1,2017,R,N,5911,2814188,476
92011,1,2017,A,Y,0,0,0
92011,1,2017,C,N,697,6131990,8798
92011,1,2017,I,Y,0,0,0
92011,1,2017,R,N,9785,4800445,491
92014,1,2017,A,Y,0,0,0
92014,1,2017,C,N,558,2579546,4623
92014,1,2017,I,Y,0,0,0
92014,1,2017,R,N,6523,4091790,627
92019,1,2017,A,Y,0,0,0
92019,1,2017,C,N,598,4127120,6902
92019,1,2017,I,Y,0,0,0
92019,1,2017,R,N,15163,8374192,552
92020,1,2017,A,Y,0,0,0
92020,1,2017,C,N,2527,12589606,4982
92020,1,2017,I,Y,0,0,0
92020,1,2017,R,N,21627,10223586,473
92021,1,2017,A,Y,0,0,0
92021,1,2017,C,N,1377,6248652,4538
92021,1,2017,I,Y,0,0,0
92021,1,2017,R,N,22113,11908472,539
92024,1,2017,A,Y,0,0,0
92024,1,2017,C,Y,1959,9379878,4788
92024,1,2017,I,Y,0,0,0
92024,1,2017,R,Y,20140,11225038,557
92025,1,2017,A,Y,0,0,0
92025,1,2017,C,N,2254,11835125,5251
92025,1,2017,I,Y,0,0,0
92025,1,2017,R,N,16064,7900417,492
92026,1,2017,A,Y,0,0,0
92026,1,2017,C,N,586,3493426,5961
92026,1,2017,I,Y,0,0,0
92026,1,2017,R,N,18464,10438293,565
92027,1,2017,A,Y,0,0,0
92027,1,2017,C,Y,1332,6191638,4648
92027,1,2017,I,Y,0,0,0
92027,1,2017,R,Y,16341,8342489,511
92028,1,2017,A,Y,0,0,0
92028,1,2017,C,Y,1387,4714991,3399
92028,1,2017,I,Y,0,0,0
92028,1,2017,R,Y,16391,11123369,679
92029,1,2017,A,Y,0,0,0
92029,1,2017,C,N,1395,7267501,5210
92029,1,2017,I,Y,0,0,0
92029,1,2017,R,N,6751,4300511,637
92036,1,2017,A,Y,0,0,0
92036,1,2017,C,Y,0,0,0
92036,1,2017,I,Y,0,0,0
92036,1,2017,R,Y,2384,1644517,690
92037,1,2017,A,Y,0,0,0
92037,1,2017,C,Y,1562,13592303,8702
92037,1,2017,I,Y,0,0,0
92037,1,2017,R,Y,19899,11854784,596
92040,1,2017,A,Y,0,0,0
92040,1,2017,C,N,825,3513367,4259
92040,1,2017,I,Y,0,0,0
92040,1,2017,R,N,14323,8713458,608
92045,1,2017,C,Y,0,0,0
92045,1,2017,I,Y,0,0,0
92045,1,2017,R,Y,0,0,0
92049,1,2017,A,Y,0,0,0
92049,1,2017,C,Y,0,0,0
92049,1,2017,I,Y,0,0,0
92049,1,2017,R,Y,0,0,0
92054,1,2017,A,Y,0,0,0
92054,1,2017,C,Y,1424,8764099,6155
92054,1,2017,I,Y,0,0,0
92054,1,2017,R,Y,16125,7676167,476
92055,1,2017,A,Y,0,0,0
92055,1,2017,C,Y,0,0,0
92055,1,2017,I,Y,0,0,0
92055,1,2017,R,Y,0,0,0
92056,1,2017,A,Y,0,0,0
92056,1,2017,C,N,1260,8149232,6468
92056,1,2017,I,Y,0,0,0
92056,1,2017,R,N,20821,9081402,436
92057,1,2017,A,Y,0,0,0
92057,1,2017,C,N,346,2671885,7722
92057,1,2017,I,Y,0,0,0
92057,1,2017,R,N,19828,9100755,459
92058,1,2017,A,Y,0,0,0
92058,1,2017,C,Y,656,4746181,7235
92058,1,2017,I,Y,0,0,0
92058,1,2017,R,Y,7696,4725291,614
92059,1,2017,A,Y,0,0,0
92059,1,2017,C,Y,0,0,0
92059,1,2017,I,Y,0,0,0
92059,1,2017,R,N,542,493423,910
92060,1,2017,A,Y,0,0,0
92060,1,2017,C,Y,0,0,0
92060,1,2017,I,Y,0,0,0
92060,1,2017,R,Y,0,0,0
92061,1,2017,A,Y,0,0,0
92061,1,2017,C,Y,0,0,0
92061,1,2017,I,Y,0,0,0
92061,1,2017,R,N,1014,1033537,1019
92064,1,2017,A,Y,0,0,0
92064,1,2017,C,N,1627,11926972,7331
92064,1,2017,I,Y,0,0,0
92064,1,2017,R,N,16042,9376554,585
92065,1,2017,A,Y,0,0,0
92065,1,2017,C,Y,1170,3497412,2989
92065,1,2017,I,Y,0,0,0
92065,1,2017,R,Y,12370,10039872,812
92066,1,2017,A,Y,0,0,0
92066,1,2017,C,Y,0,0,0
92066,1,2017,I,Y,0,0,0
92066,1,2017,R,Y,0,0,0
92067,1,2017,A,Y,0,0,0
92067,1,2017,C,N,461,2674976,5803
92067,1,2017,I,Y,0,0,0
92067,1,2017,R,N,4074,6978720,1713
92068,1,2017,A,Y,0,0,0
92068,1,2017,C,Y,0,0,0
