ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,7,2014,A,Y,0,0,0
91901,7,2014,C,Y,775,3912545,5048
91901,7,2014,I,Y,0,0,0
91901,7,2014,R,Y,8209,7084340,863
91902,7,2014,A,Y,0,0,0
91902,7,2014,C,N,308,1524225,4949
91902,7,2014,I,Y,0,0,0
91902,7,2014,R,N,6301,5372327,853
91905,7,2014,A,Y,0,0,0
91905,7,2014,C,Y,0,0,0
91905,7,2014,I,Y,0,0,0
91905,7,2014,R,Y,300,193522,645
91906,7,2014,A,Y,0,0,0
91906,7,2014,C,Y,418,1613449,3860
91906,7,2014,I,Y,0,0,0
91906,7,2014,R,Y,1990,1492539,750
91910,7,2014,A,Y,0,0,0
91910,7,2014,C,Y,1636,12592154,7697
91910,7,2014,I,Y,33,15656140,474428
91910,7,2014,R,Y,26207,11863391,453
91911,7,2014,A,Y,0,0,0
91911,7,2014,C,Y,2020,14159619,7010
91911,7,2014,I,Y,0,0,0
91911,7,2014,R,Y,24213,10954748,452
91912,7,2014,A,Y,0,0,0
91912,7,2014,C,Y,0,0,0
91912,7,2014,I,Y,0,0,0
91912,7,2014,R,Y,0,0,0
91913,7,2014,A,Y,0,0,0
91913,7,2014,C,Y,0,0,0
91913,7,2014,I,Y,0,0,0
91913,7,2014,R,N,14475,8460066,584
91914,7,2014,A,Y,0,0,0
91914,7,2014,C,N,457,3396338,7432
91914,7,2014,I,Y,0,0,0
91914,7,2014,R,N,5183,3811650,735
91915,7,2014,A,Y,0,0,0
91915,7,2014,C,Y,337,4170616,12376
91915,7,2014,I,Y,0,0,0
91915,7,2014,R,Y,8964,5607693,626
91916,7,2014,A,Y,0,0,0
91916,7,2014,C,Y,0,0,0
91916,7,2014,I,Y,0,0,0
91916,7,2014,R,Y,0,0,0
91917,7,2014,A,Y,0,0,0
91917,7,2014,C,Y,0,0,0
91917,7,2014,I,Y,0,0,0
91917,7,2014,R,N,215,186556,868
91931,7,2014,A,Y,0,0,0
91931,7,2014,C,Y,0,0,0
91931,7,2014,I,Y,0,0,0
91931,7,2014,R,Y,0,0,0
91932,7,2014,A,Y,0,0,0
91932,7,2014,C,N,397,1644467,4142
91932,7,2014,I,Y,0,0,0
91932,7,2014,R,N,10331,3690848,357
91934,7,2014,A,Y,0,0,0
91934,7,2014,C,Y,0,0,0
91934,7,2014,I,Y,0,0,0
91934,7,2014,R,Y,0,0,0
91935,7,2014,A,Y,0,0,0
91935,7,2014,C,Y,0,0,0
91935,7,2014,I,Y,0,0,0
91935,7,2014,R,N,2857,2796519,979
91941,7,2014,A,Y,0,0,0
91941,7,2014,C,N,337,1951273,5790
91941,7,2014,I,Y,0,0,0
91941,7,2014,R,N,13067,9005163,689
91942,7,2014,A,Y,0,0,0
91942,7,2014,C,N,1719,12054925,7013
91942,7,2014,I,Y,0,0,0
91942,7,2014,R,N,18329,9562931,522
91945,7,2014,A,Y,0,0,0
91945,7,2014,C,N,691,3994886,5781
91945,7,2014,I,Y,0,0,0
91945,7,2014,R,N,9216,4997137,542
91948,7,2014,A,Y,0,0,0
91948,7,2014,C,Y,0,0,0
91948,7,2014,I,Y,0,0,0
91948,7,2014,R,Y,0,0,0
91950,7,2014,A,Y,0,0,0
91950,7,2014,C,Y,2555,19376000,7584
91950,7,2014,I,Y,0,0,0
91950,7,2014,R,Y,15987,6931627,434
91962,7,2014,A,Y,0,0,0
91962,7,2014,C,Y,0,0,0
91962,7,2014,I,Y,0,0,0
91962,7,2014,R,Y,0,0,0
91963,7,2014,A,Y,0,0,0
91963,7,2014,C,Y,0,0,0
91963,7,2014,I,Y,0,0,0
91963,7,2014,R,Y,0,0,0
91977,7,2014,A,Y,0,0,0
91977,7,2014,C,N,879,4358321,4958
91977,7,2014,I,Y,0,0,0
91977,7,2014,R,N,19328,12141059,628
91978,7,2014,A,Y,0,0,0
91978,7,2014,C,N,261,1419521,5439
91978,7,2014,I,Y,0,0,0
91978,7,2014,R,N,2934,2357965,804
91980,7,2014,A,Y,0,0,0
91980,7,2014,C,Y,0,0,0
91980,7,2014,I,Y,0,0,0
91980,7,2014,R,Y,0,0,0
92003,7,2014,A,Y,0,0,0
92003,7,2014,C,N,260,950390,3655
92003,7,2014,I,Y,0,0,0
92003,7,2014,R,N,1783,1475101,827
92004,7,2014,A,Y,0,0,0
92004,7,2014,C,Y,0,0,0
92004,7,2014,I,Y,0,0,0
92004,7,2014,R,Y,2239,2243910,1002
92007,7,2014,A,Y,0,0,0
92007,7,2014,C,N,232,1063078,4582
92007,7,2014,I,Y,0,0,0
92007,7,2014,R,N,4761,2160284,454
92008,7,2014,A,Y,0,0,0
92008,7,2014,C,N,2076,22558906,10867
92008,7,2014,I,Y,0,0,0
92008,7,2014,R,N,12640,5893824,466
92009,7,2014,A,Y,0,0,0
92009,7,2014,C,N,594,6486308,10920
92009,7,2014,I,Y,0,0,0
92009,7,2014,R,N,17013,11102229,653
92010,7,2014,A,Y,0,0,0
92010,7,2014,C,N,443,2184363,4931
92010,7,2014,I,Y,0,0,0
92010,7,2014,R,N,5837,3122627,535
92011,7,2014,A,Y,0,0,0
92011,7,2014,C,N,666,7157039,10746
92011,7,2014,I,Y,0,0,0
92011,7,2014,R,N,9818,5421615,552
92014,7,2014,A,Y,0,0,0
92014,7,2014,C,N,558,3072211,5506
92014,7,2014,I,Y,0,0,0
92014,7,2014,R,N,6633,4189706,632
92019,7,2014,A,Y,0,0,0
92019,7,2014,C,N,591,5331127,9021
92019,7,2014,I,Y,0,0,0
92019,7,2014,R,N,15157,13242335,874
92020,7,2014,A,Y,0,0,0
92020,7,2014,C,N,2465,16014079,6497
92020,7,2014,I,Y,0,0,0
92020,7,2014,R,N,21612,14314009,662
92021,7,2014,A,Y,0,0,0
92021,7,2014,C,N,1369,8401659,6137
92021,7,2014,I,Y,0,0,0
92021,7,2014,R,N,21816,17634616,808
92024,7,2014,A,Y,0,0,0
92024,7,2014,C,Y,1923,12061902,6272
92024,7,2014,I,Y,0,0,0
92024,7,2014,R,Y,19970,11203295,561
92025,7,2014,A,Y,63,555477,8817
92025,7,2014,C,Y,2230,15098122,6770
92025,7,2014,I,Y,0,0,0
92025,7,2014,R,Y,15864,10409955,656
92026,7,2014,A,Y,0,0,0
92026,7,2014,C,Y,568,4501425,7925
92026,7,2014,I,Y,0,0,0
92026,7,2014,R,Y,18382,12452146,677
92027,7,2014,A,Y,0,0,0
92027,7,2014,C,Y,1358,7793706,5739
92027,7,2014,I,Y,0,0,0
92027,7,2014,R,Y,16342,12034099,736
92028,7,2014,A,Y,0,0,0
92028,7,2014,C,Y,1396,6243972,4473
92028,7,2014,I,Y,0,0,0
92028,7,2014,R,Y,16319,12183158,747
92029,7,2014,A,Y,0,0,0
92029,7,2014,C,N,1395,7999671,5735
92029,7,2014,I,Y,0,0,0
92029,7,2014,R,N,6730,5710109,848
92036,7,2014,A,Y,0,0,0
92036,7,2014,C,Y,845,3430038,4059
92036,7,2014,I,Y,0,0,0
92036,7,2014,R,Y,2335,1319049,565
92037,7,2014,A,Y,0,0,0
92037,7,2014,C,Y,1557,16139158,10366
92037,7,2014,I,Y,0,0,0
92037,7,2014,R,Y,20436,13270315,649
92040,7,2014,A,Y,0,0,0
92040,7,2014,C,N,808,4506649,5578
92040,7,2014,I,Y,0,0,0
92040,7,2014,R,N,14102,13073857,927
92045,7,2014,C,Y,0,0,0
92045,7,2014,I,Y,0,0,0
92045,7,2014,R,Y,0,0,0
92049,7,2014,A,Y,0,0,0
92049,7,2014,C,Y,0,0,0
92049,7,2014,I,Y,0,0,0
92049,7,2014,R,Y,0,0,0
92054,7,2014,A,Y,0,0,0
92054,7,2014,C,Y,1442,10257956,7114
92054,7,2014,I,Y,0,0,0
92054,7,2014,R,Y,16142,6697243,415
92055,7,2014,A,Y,0,0,0
92055,7,2014,C,Y,0,0,0
92055,7,2014,I,Y,0,0,0
92055,7,2014,R,Y,0,0,0
92056,7,2014,A,Y,0,0,0
92056,7,2014,C,N,1230,9281824,7546
92056,7,2014,I,Y,0,0,0
92056,7,2014,R,N,20940,10442804,499
92057,7,2014,A,Y,0,0,0
92057,7,2014,C,N,348,3703967,10644
92057,7,2014,I,Y,0,0,0
92057,7,2014,R,N,19979,10696443,535
92058,7,2014,A,Y,0,0,0
92058,7,2014,C,Y,638,5026749,7879
92058,7,2014,I,Y,0,0,0
92058,7,2014,R,Y,7710,5617396,729
92059,7,2014,A,Y,0,0,0
92059,7,2014,C,Y,0,0,0
92059,7,2014,I,Y,0,0,0
92059,7,2014,R,N,517,578141,1118
92060,7,2014,A,Y,0,0,0
92060,7,2014,C,Y,0,0,0
92060,7,2014,I,Y,0,0,0
92060,7,2014,R,Y,0,0,0
92061,7,2014,A,Y,1037,9122556,8797
92061,7,2014,C,Y,0,0,0
92061,7,2014,I,Y,0,0,0
92061,7,2014,R,Y,985,1057310,1073
92064,7,2014,A,Y,0,0,0
92064,7,2014,C,N,1604,14510767,9047
92064,7,2014,I,Y,0,0,0
92064,7,2014,R,N,16073,13487453,839
92065,7,2014,A,Y,0,0,0
92065,7,2014,C,Y,1134,3951655,3485
92065,7,2014,I,Y,0,0,0
92065,7,2014,R,Y,12233,11583644,947
92066,7,2014,A,Y,0,0,0
92066,7,2014,C,Y,0,0,0
92066,7,2014,I,Y,0,0,0
92066,7,2014,R,Y,0,0,0
92067,7,2014,A,Y,0,0,0
92067,7,2014,C,N,468,3262973,6972
92067,7,2014,I,Y,0,0,0
92067,7,2014,R,N,4066,8324858,2047
92068,7,2014,A,Y,0,0,0
92068,7,2014,C,Y,0,0,0
92068,7,2014,I,Y,0,0,0
92068,7,2014,R,Y,0,0,0
92069,7,2014,A,Y,0,0,0
92069,7,2014,C,Y,1398,8668470,6201
92069,7,2014,I,Y,0,0,0
92069,7,2014,R,Y,14342,8968647,625
92070,7,2014,A,Y,0,0,0
92070,7,2014,C,Y,0,0,0
92070,7,2014,I,Y,0,0,0
92070,7,2014,R,Y,0,0,0
92071,7,2014,A,Y,0,0,0
92071,7,2014,C,Y,1582,9161512,5791
92071,7,2014,I,Y,0,0,0
92071,7,2014,R,Y,19636,15532163,791
92072,7,2014,A,Y,0,0,0
92072,7,2014,C,Y,0,0,0
92072,7,2014,I,Y,0,0,0
92072,7,2014,R,Y,0,0,0
92075,7,2014,A,Y,0,0,0
92075,7,2014,C,N,811,3979281,4907
92075,7,2014,I,Y,0,0,0
92075,7,2014,R,N,6438,3248168,505
92078,7,2014,A,Y,0,0,0
92078,7,2014,C,N,1538,9925791,6454
92078,7,2014,I,Y,0,0,0
92078,7,2014,R,N,16778,10539321,628
92079,7,2014,A,Y,0,0,0
92079,7,2014,C,Y,0,0,0
92079,7,2014,I,Y,0,0,0
92079,7,2014,R,Y,0,0,0
92081,7,2014,A,Y,0,0,0
92081,7,2014,C,Y,1365,12585032,9220
92081,7,2014,I,Y,46,17647343,383638
92081,7,2014,R,Y,11652,5989451,514
92082,7,2014,A,Y,0,0,0
92082,7,2014,C,Y,0,0,0
92082,7,2014,I,Y,0,0,0
92082,7,2014,R,Y,6080,5856220,963
92083,7,2014,A,Y,0,0,0
92083,7,2014,C,N,998,6481390,6494
92083,7,2014,I,Y,0,0,0
92083,7,2014,R,N,10732,5604059,522
92084,7,2014,A,Y,0,0,0
92084,7,2014,C,Y,1074,5282338,4918
92084,7,2014,I,Y,0,0,0
92084,7,2014,R,Y,14906,9216307,618
92085,7,2014,A,Y,0,0,0
92085,7,2014,C,Y,0,0,0
92085,7,2014,I,Y,0,0,0
92085,7,2014,R,Y,0,0,0
92086,7,2014,A,Y,0,0,0
92086,7,2014,C,Y,110,424534,3859
92086,7,2014,I,Y,0,0,0
92086,7,2014,R,Y,459,562839,1226
92091,7,2014,A,Y,0,0,0
92091,7,2014,C,Y,0,0,0
92091,7,2014,I,Y,0,0,0
92091,7,2014,R,N,735,725083,987
92092,7,2014,A,Y,0,0,0
92092,7,2014,C,Y,0,0,0
92092,7,2014,I,Y,0,0,0
92092,7,2014,R,Y,0,0,0
92093,7,2014,A,Y,0,0,0
92093,7,2014,C,Y,0,0,0
92093,7,2014,I,Y,0,0,0
92093,7,2014,R,Y,0,0,0
92096,7,2014,A,Y,0,0,0
92096,7,2014,C,Y,0,0,0
92096,7,2014,I,Y,0,0,0
92096,7,2014,R,Y,0,0,0
92101,7,2014,A,Y,0,0,0
92101,7,2014,C,Y,2381,38675807,16244
92101,7,2014,I,Y,0,0,0
92101,7,2014,R,Y,21888,10220687,467
92102,7,2014,A,Y,0,0,0
92102,7,2014,C,N,785,4936741,6289
92102,7,2014,I,Y,0,0,0
