ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,7,2020,A,Y,0,0,0
91901,7,2020,C,Y,0,0,0
91901,7,2020,I,Y,0,0,0
91901,7,2020,R,Y,8536,5414081,634
91902,7,2020,A,Y,0,0,0
91902,7,2020,C,N,319,1460530,4578
91902,7,2020,I,Y,0,0,0
91902,7,2020,R,N,6314,2956471,468
91905,7,2020,A,Y,0,0,0
91905,7,2020,C,Y,0,0,0
91905,7,2020,I,Y,0,0,0
91905,7,2020,R,Y,300,193131,644
91906,7,2020,A,Y,0,0,0
91906,7,2020,C,Y,422,1700743,4030
91906,7,2020,I,Y,0,0,0
91906,7,2020,R,Y,2054,1494459,728
91910,7,2020,A,Y,0,0,0
91910,7,2020,C,Y,1614,11643849,7214
91910,7,2020,I,Y,0,0,0
91910,7,2020,R,Y,26140,9980316,382
91911,7,2020,A,Y,0,0,0
91911,7,2020,C,Y,2096,12233038,5836
91911,7,2020,I,Y,0,0,0
91911,7,2020,R,Y,24532,9572754,390
91912,7,2020,A,Y,0,0,0
91912,7,2020,C,Y,0,0,0
91912,7,2020,I,Y,0,0,0
91912,7,2020,R,Y,0,0,0
91913,7,2020,A,Y,0,0,0
91913,7,2020,C,Y,0,0,0
91913,7,2020,I,Y,0,0,0
91913,7,2020,R,N,17488,8558972,489
91914,7,2020,A,Y,0,0,0
91914,7,2020,C,N,477,2571641,5391
91914,7,2020,I,Y,0,0,0
91914,7,2020,R,N,5216,2700378,518
91915,7,2020,A,Y,0,0,0
91915,7,2020,C,Y,361,3734730,10346
91915,7,2020,I,Y,0,0,0
91915,7,2020,R,Y,10922,5566458,510
91916,7,2020,A,Y,0,0,0
91916,7,2020,C,Y,0,0,0
91916,7,2020,I,Y,0,0,0
91916,7,2020,R,Y,0,0,0
91917,7,2020,A,Y,0,0,0
91917,7,2020,C,Y,0,0,0
91917,7,2020,I,Y,0,0,0
91917,7,2020,R,N,218,241899,1110
91931,7,2020,A,Y,0,0,0
91931,7,2020,C,Y,0,0,0
91931,7,2020,I,Y,0,0,0
91931,7,2020,R,Y,0,0,0
91932,7,2020,A,Y,0,0,0
91932,7,2020,C,Y,0,0,0
91932,7,2020,I,Y,0,0,0
91932,7,2020,R,N,10537,3373071,320
91934,7,2020,A,Y,0,0,0
91934,7,2020,C,Y,0,0,0
91934,7,2020,I,Y,0,0,0
91934,7,2020,R,Y,0,0,0
91935,7,2020,A,Y,0,0,0
91935,7,2020,C,Y,0,0,0
91935,7,2020,I,Y,0,0,0
91935,7,2020,R,N,2938,1871366,637
91941,7,2020,A,Y,0,0,0
91941,7,2020,C,N,341,1862768,5463
91941,7,2020,I,Y,0,0,0
91941,7,2020,R,N,13121,6895668,526
91942,7,2020,A,Y,0,0,0
91942,7,2020,C,N,1666,9537412,5725
91942,7,2020,I,Y,0,0,0
91942,7,2020,R,N,18479,8395239,454
91945,7,2020,A,Y,0,0,0
91945,7,2020,C,N,671,3433974,5118
91945,7,2020,I,Y,0,0,0
91945,7,2020,R,N,9500,4242940,447
91948,7,2020,A,Y,0,0,0
91948,7,2020,C,Y,0,0,0
91948,7,2020,I,Y,0,0,0
91948,7,2020,R,Y,0,0,0
91950,7,2020,A,Y,0,0,0
91950,7,2020,C,Y,2529,16597408,6563
91950,7,2020,I,Y,0,0,0
91950,7,2020,R,Y,16334,6530126,400
91962,7,2020,A,Y,0,0,0
91962,7,2020,C,Y,0,0,0
91962,7,2020,I,Y,0,0,0
91962,7,2020,R,Y,0,0,0
91963,7,2020,A,Y,0,0,0
91963,7,2020,C,Y,0,0,0
91963,7,2020,I,Y,0,0,0
91963,7,2020,R,Y,0,0,0
91977,7,2020,A,Y,0,0,0
91977,7,2020,C,N,864,3739055,4328
91977,7,2020,I,Y,0,0,0
91977,7,2020,R,N,19338,9777563,506
91978,7,2020,A,Y,0,0,0
91978,7,2020,C,Y,0,0,0
91978,7,2020,I,Y,0,0,0
91978,7,2020,R,N,3073,2137176,695
91980,7,2020,A,Y,0,0,0
91980,7,2020,C,Y,0,0,0
91980,7,2020,I,Y,0,0,0
91980,7,2020,R,Y,0,0,0
92003,7,2020,A,Y,0,0,0
92003,7,2020,C,N,262,998421,3811
92003,7,2020,I,Y,0,0,0
92003,7,2020,R,N,1883,962563,511
92004,7,2020,A,Y,0,0,0
92004,7,2020,C,Y,0,0,0
92004,7,2020,I,Y,0,0,0
92004,7,2020,R,Y,2284,1862875,816
92007,7,2020,A,Y,0,0,0
92007,7,2020,C,N,227,830367,3658
92007,7,2020,I,Y,0,0,0
92007,7,2020,R,N,4808,1772344,369
92008,7,2020,A,Y,0,0,0
92008,7,2020,C,N,1950,20488538,10507
92008,7,2020,I,Y,0,0,0
92008,7,2020,R,N,12962,4931443,380
92009,7,2020,A,Y,0,0,0
92009,7,2020,C,Y,0,0,0
92009,7,2020,I,Y,0,0,0
92009,7,2020,R,N,17347,7514092,433
92010,7,2020,A,Y,0,0,0
92010,7,2020,C,N,614,4337552,7064
92010,7,2020,I,Y,0,0,0
92010,7,2020,R,N,7156,3275338,458
92011,7,2020,A,Y,0,0,0
92011,7,2020,C,N,692,7003377,10120
92011,7,2020,I,Y,0,0,0
92011,7,2020,R,N,10060,5003647,497
92014,7,2020,A,Y,0,0,0
92014,7,2020,C,N,535,2480205,4636
92014,7,2020,I,Y,0,0,0
92014,7,2020,R,N,6619,3342773,505
92019,7,2020,A,Y,0,0,0
92019,7,2020,C,N,597,4750969,7958
92019,7,2020,I,Y,0,0,0
92019,7,2020,R,N,15248,10123255,664
92020,7,2020,A,Y,0,0,0
92020,7,2020,C,N,2469,14981425,6068
92020,7,2020,I,Y,0,0,0
92020,7,2020,R,N,21656,11780463,544
92021,7,2020,A,Y,0,0,0
92021,7,2020,C,N,1377,7588405,5511
