ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,7,2012,A,Y,0,0,0
91901,7,2012,C,Y,701,1572658,2243
91901,7,2012,I,Y,0,0,0
91901,7,2012,R,Y,1146,952691,831
91902,7,2012,A,Y,0,0,0
91902,7,2012,C,N,294,647284,2202
91902,7,2012,I,Y,0,0,0
91902,7,2012,R,N,1141,631715,554
91905,7,2012,A,Y,0,0,0
91905,7,2012,C,Y,0,0,0
91905,7,2012,I,Y,0,0,0
91905,7,2012,R,Y,0,0,0
91906,7,2012,A,Y,0,0,0
91906,7,2012,C,Y,368,655571,1781
91906,7,2012,I,Y,0,0,0
91906,7,2012,R,Y,0,0,0
91910,7,2012,A,Y,0,0,0
91910,7,2012,C,Y,1589,3760518,2367
91910,7,2012,I,Y,0,0,0
91910,7,2012,R,Y,2259,1330642,589
91911,7,2012,A,Y,0,0,0
91911,7,2012,C,Y,2049,4378388,2137
91911,7,2012,I,Y,0,0,0
91911,7,2012,R,Y,2027,1110626,548
91912,7,2012,A,Y,0,0,0
91912,7,2012,C,Y,0,0,0
91912,7,2012,I,Y,0,0,0
91912,7,2012,R,Y,0,0,0
91913,7,2012,A,Y,0,0,0
91913,7,2012,C,Y,0,0,0
91913,7,2012,I,Y,0,0,0
91913,7,2012,R,N,1624,751272,463
91914,7,2012,A,Y,0,0,0
91914,7,2012,C,N,461,1076218,2335
91914,7,2012,I,Y,0,0,0
91914,7,2012,R,N,647,410835,635
91915,7,2012,A,Y,0,0,0
91915,7,2012,C,Y,272,1086711,3995
91915,7,2012,I,Y,0,0,0
91915,7,2012,R,Y,957,466566,488
91916,7,2012,A,Y,0,0,0
91916,7,2012,C,Y,0,0,0
91916,7,2012,I,Y,0,0,0
91916,7,2012,R,Y,0,0,0
91917,7,2012,A,Y,0,0,0
91917,7,2012,C,Y,0,0,0
91917,7,2012,I,Y,0,0,0
91917,7,2012,R,Y,0,0,0
91931,7,2012,A,Y,0,0,0
91931,7,2012,C,Y,0,0,0
91931,7,2012,I,Y,0,0,0
91931,7,2012,R,Y,0,0,0
91932,7,2012,A,Y,0,0,0
91932,7,2012,C,N,383,678717,1772
91932,7,2012,I,Y,0,0,0
91932,7,2012,R,N,1157,472069,408
91934,7,2012,A,Y,0,0,0
91934,7,2012,C,Y,0,0,0
91934,7,2012,I,Y,0,0,0
91934,7,2012,R,Y,0,0,0
91935,7,2012,A,Y,0,0,0
91935,7,2012,C,Y,0,0,0
91935,7,2012,I,Y,0,0,0
91935,7,2012,R,N,265,169150,638
91941,7,2012,A,Y,0,0,0
91941,7,2012,C,N,337,888627,2637
91941,7,2012,I,Y,0,0,0
91941,7,2012,R,N,1359,647536,476
91942,7,2012,A,Y,0,0,0
91942,7,2012,C,N,1776,6644955,3742
91942,7,2012,I,Y,0,0,0
91942,7,2012,R,N,1954,881500,451
91945,7,2012,A,Y,0,0,0
91945,7,2012,C,N,678,1666763,2458
91945,7,2012,I,Y,0,0,0
91945,7,2012,R,N,1743,759715,436
91948,7,2012,A,Y,0,0,0
91948,7,2012,C,Y,0,0,0
91948,7,2012,I,Y,0,0,0
91948,7,2012,R,Y,0,0,0
91950,7,2012,A,Y,0,0,0
91950,7,2012,C,Y,2644,11521210,4357
91950,7,2012,I,Y,0,0,0
91950,7,2012,R,Y,1424,615226,432
91962,7,2012,A,Y,0,0,0
91962,7,2012,C,Y,0,0,0
91962,7,2012,I,Y,0,0,0
91962,7,2012,R,Y,0,0,0
91963,7,2012,A,Y,0,0,0
91963,7,2012,C,Y,0,0,0
91963,7,2012,I,Y,0,0,0
91963,7,2012,R,Y,0,0,0
91977,7,2012,A,Y,0,0,0
91977,7,2012,C,N,911,1586929,1742
91977,7,2012,I,Y,0,0,0
91977,7,2012,R,N,2027,979495,483
91978,7,2012,A,Y,0,0,0
91978,7,2012,C,N,255,615836,2415
91978,7,2012,I,Y,0,0,0
91978,7,2012,R,N,237,189702,800
91980,7,2012,A,Y,0,0,0
91980,7,2012,C,Y,0,0,0
91980,7,2012,I,Y,0,0,0
91980,7,2012,R,Y,0,0,0
92003,7,2012,A,Y,0,0,0
92003,7,2012,C,Y,0,0,0
92003,7,2012,I,Y,0,0,0
92003,7,2012,R,N,250,151852,607
92004,7,2012,A,Y,0,0,0
92004,7,2012,C,Y,0,0,0
92004,7,2012,I,Y,0,0,0
92004,7,2012,R,Y,102,145538,1427
92007,7,2012,A,Y,0,0,0
92007,7,2012,C,N,147,402069,2735
92007,7,2012,I,Y,0,0,0
92007,7,2012,R,N,719,311044,433
92008,7,2012,A,Y,0,0,0
92008,7,2012,C,N,2190,15597488,7122
92008,7,2012,I,Y,0,0,0
92008,7,2012,R,N,818,386356,472
92009,7,2012,A,Y,0,0,0
92009,7,2012,C,N,563,3579432,6358
92009,7,2012,I,Y,0,0,0
92009,7,2012,R,N,1189,613415,516
92010,7,2012,A,Y,0,0,0
92010,7,2012,C,N,532,1657556,3116
92010,7,2012,I,Y,0,0,0
92010,7,2012,R,N,233,318436,1367
92011,7,2012,A,Y,0,0,0
92011,7,2012,C,N,683,4844161,7092
92011,7,2012,I,Y,0,0,0
92011,7,2012,R,N,612,397354,649
92014,7,2012,A,Y,0,0,0
92014,7,2012,C,N,553,1336889,2418
92014,7,2012,I,Y,0,0,0
92014,7,2012,R,N,971,620124,639
92019,7,2012,A,Y,0,0,0
92019,7,2012,C,N,525,1542130,2937
92019,7,2012,I,Y,0,0,0
92019,7,2012,R,N,2791,1899515,681
92020,7,2012,A,Y,0,0,0
92020,7,2012,C,N,2482,5981805,2410
92020,7,2012,I,Y,0,0,0
92020,7,2012,R,N,2409,1281526,532
92021,7,2012,A,Y,0,0,0
92021,7,2012,C,N,1278,2853465,2233
92021,7,2012,I,Y,0,0,0
92021,7,2012,R,N,3011,2605368,865
92024,7,2012,A,Y,0,0,0
92024,7,2012,C,Y,1854,6804348,3670
92024,7,2012,I,Y,0,0,0
92024,7,2012,R,Y,1741,859650,494
92025,7,2012,A,Y,0,0,0
92025,7,2012,C,Y,1861,8228248,4421
92025,7,2012,I,Y,0,0,0
92025,7,2012,R,Y,2819,1495784,531
92026,7,2012,A,Y,0,0,0
92026,7,2012,C,Y,405,2009647,4962
92026,7,2012,I,Y,0,0,0
92026,7,2012,R,Y,2183,1435226,657
92027,7,2012,A,Y,0,0,0
92027,7,2012,C,Y,1123,3358046,2990
92027,7,2012,I,Y,0,0,0
92027,7,2012,R,Y,2697,2194359,814
92028,7,2012,A,Y,0,0,0
92028,7,2012,C,Y,1240,2177595,1756
92028,7,2012,I,Y,0,0,0
92028,7,2012,R,Y,2344,1443318,616
92029,7,2012,A,Y,0,0,0
92029,7,2012,C,N,1257,4557147,3625
92029,7,2012,I,Y,0,0,0
92029,7,2012,R,N,563,452471,804
92036,7,2012,A,Y,0,0,0
92036,7,2012,C,Y,671,1183269,1763
92036,7,2012,I,Y,0,0,0
92036,7,2012,R,Y,0,0,0
92037,7,2012,A,Y,0,0,0
92037,7,2012,C,Y,1461,4010037,2745
92037,7,2012,I,Y,0,0,0
92037,7,2012,R,Y,1770,1343495,759
92040,7,2012,A,Y,0,0,0
92040,7,2012,C,N,748,2569657,3435
92040,7,2012,I,Y,0,0,0
92040,7,2012,R,N,2096,2064382,985
92045,7,2012,C,Y,0,0,0
92045,7,2012,I,Y,0,0,0
92045,7,2012,R,Y,0,0,0
92049,7,2012,A,Y,0,0,0
92049,7,2012,C,Y,0,0,0
92049,7,2012,I,Y,0,0,0
92049,7,2012,R,Y,0,0,0
92054,7,2012,A,Y,0,0,0
92054,7,2012,C,Y,1422,5735987,4034
92054,7,2012,I,Y,0,0,0
92054,7,2012,R,Y,1089,716965,658
92055,7,2012,A,Y,0,0,0
92055,7,2012,C,Y,0,0,0
92055,7,2012,I,Y,0,0,0
92055,7,2012,R,Y,0,0,0
92056,7,2012,A,Y,0,0,0
92056,7,2012,C,N,811,4331884,5341
