ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,1,2019,A,Y,0,0,0
91901,1,2019,C,Y,0,0,0
91901,1,2019,I,Y,0,0,0
91901,1,2019,R,Y,8772,6126971,698
91902,1,2019,A,Y,0,0,0
91902,1,2019,C,N,331,1310974,3961
91902,1,2019,I,Y,0,0,0
91902,1,2019,R,N,6609,3476102,526
91905,1,2019,A,Y,0,0,0
91905,1,2019,C,Y,0,0,0
91905,1,2019,I,Y,0,0,0
91905,1,2019,R,Y,316,217890,690
91906,1,2019,A,Y,0,0,0
91906,1,2019,C,Y,482,2065441,4285
91906,1,2019,I,Y,0,0,0
91906,1,2019,R,Y,2120,1483889,700
91910,1,2019,A,Y,0,0,0
91910,1,2019,C,Y,1705,12344058,7240
91910,1,2019,I,Y,42,22404160,533432
91910,1,2019,R,Y,27966,10935500,391
91911,1,2019,A,Y,0,0,0
91911,1,2019,C,Y,2182,12117703,5553
91911,1,2019,I,Y,0,0,0
91911,1,2019,R,Y,25858,10928429,423
91912,1,2019,A,Y,0,0,0
91912,1,2019,C,Y,0,0,0
91912,1,2019,I,Y,0,0,0
91912,1,2019,R,Y,0,0,0
91913,1,2019,A,Y,0,0,0
91913,1,2019,C,Y,0,0,0
91913,1,2019,I,Y,0,0,0
91913,1,2019,R,N,17450,6801502,390
91914,1,2019,A,Y,0,0,0
91914,1,2019,C,N,507,2733064,5391
91914,1,2019,I,Y,0,0,0
91914,1,2019,R,N,5400,2342693,434
91915,1,2019,A,Y,0,0,0
91915,1,2019,C,Y,0,0,0
91915,1,2019,I,Y,0,0,0
91915,1,2019,R,N,10789,4232622,392
91916,1,2019,A,Y,0,0,0
91916,1,2019,C,Y,0,0,0
91916,1,2019,I,Y,0,0,0
91916,1,2019,R,Y,0,0,0
91917,1,2019,A,Y,0,0,0
91917,1,2019,C,Y,0,0,0
91917,1,2019,I,Y,0,0,0
91917,1,2019,R,N,229,218364,954
91931,1,2019,A,Y,0,0,0
91931,1,2019,C,Y,0,0,0
91931,1,2019,I,Y,0,0,0
91931,1,2019,R,Y,0,0,0
91932,1,2019,A,Y,0,0,0
91932,1,2019,C,N,413,1449198,3509
91932,1,2019,I,Y,0,0,0
91932,1,2019,R,N,11366,3832141,337
91934,1,2019,A,Y,0,0,0
91934,1,2019,C,Y,0,0,0
91934,1,2019,I,Y,0,0,0
91934,1,2019,R,Y,0,0,0
91935,1,2019,A,Y,0,0,0
91935,1,2019,C,Y,0,0,0
91935,1,2019,I,Y,0,0,0
91935,1,2019,R,N,3051,2354957,772
91941,1,2019,A,Y,0,0,0
91941,1,2019,C,N,344,1674447,4868
91941,1,2019,I,Y,0,0,0
91941,1,2019,R,N,13870,6583820,475
91942,1,2019,A,Y,0,0,0
91942,1,2019,C,N,1753,8801630,5021
91942,1,2019,I,Y,0,0,0
91942,1,2019,R,N,19924,7737003,388
91945,1,2019,A,Y,0,0,0
91945,1,2019,C,N,695,3025380,4353
91945,1,2019,I,Y,0,0,0
91945,1,2019,R,N,10064,4154119,413
91948,1,2019,A,Y,0,0,0
91948,1,2019,C,Y,0,0,0
91948,1,2019,I,Y,0,0,0
91948,1,2019,R,Y,0,0,0
91950,1,2019,A,Y,0,0,0
91950,1,2019,C,Y,2676,16286348,6086
91950,1,2019,I,Y,0,0,0
91950,1,2019,R,Y,17066,6386990,374
91962,1,2019,A,Y,0,0,0
91962,1,2019,C,Y,0,0,0
91962,1,2019,I,Y,0,0,0
91962,1,2019,R,Y,0,0,0
91963,1,2019,A,Y,0,0,0
91963,1,2019,C,Y,0,0,0
91963,1,2019,I,Y,0,0,0
91963,1,2019,R,Y,0,0,0
91977,1,2019,A,Y,0,0,0
91977,1,2019,C,Y,0,0,0
91977,1,2019,I,Y,0,0,0
91977,1,2019,R,N,20610,9132149,443
91978,1,2019,A,Y,0,0,0
91978,1,2019,C,Y,0,0,0
91978,1,2019,I,Y,0,0,0
91978,1,2019,R,N,3248,1640222,505
91980,1,2019,A,Y,0,0,0
91980,1,2019,C,Y,0,0,0
91980,1,2019,I,Y,0,0,0
91980,1,2019,R,Y,0,0,0
92003,1,2019,A,Y,0,0,0
92003,1,2019,C,N,310,950102,3065
92003,1,2019,I,Y,0,0,0
92003,1,2019,R,N,1930,1453095,753
92004,1,2019,A,Y,0,0,0
92004,1,2019,C,Y,0,0,0
92004,1,2019,I,Y,0,0,0
92004,1,2019,R,Y,2380,1355716,570
92007,1,2019,A,Y,0,0,0
92007,1,2019,C,N,232,876499,3778
92007,1,2019,I,Y,0,0,0
92007,1,2019,R,N,5045,2222022,440
92008,1,2019,A,Y,0,0,0
92008,1,2019,C,N,2075,20443188,9852
92008,1,2019,I,Y,0,0,0
92008,1,2019,R,N,13689,5844249,427
92009,1,2019,A,Y,0,0,0
92009,1,2019,C,Y,0,0,0
92009,1,2019,I,Y,0,0,0
92009,1,2019,R,N,17963,8690493,484
92010,1,2019,A,Y,0,0,0
92010,1,2019,C,N,656,5053348,7703
92010,1,2019,I,Y,0,0,0
92010,1,2019,R,N,7225,3042060,421
92011,1,2019,A,Y,0,0,0
92011,1,2019,C,N,743,7279290,9797
92011,1,2019,I,Y,0,0,0
92011,1,2019,R,N,10432,4994631,479
92014,1,2019,A,Y,0,0,0
92014,1,2019,C,N,560,2826791,5048
92014,1,2019,I,Y,0,0,0
92014,1,2019,R,N,6909,4151887,601
92019,1,2019,A,Y,0,0,0
92019,1,2019,C,N,638,3884706,6089
92019,1,2019,I,Y,0,0,0
92019,1,2019,R,N,16020,7976480,498
92020,1,2019,A,Y,0,0,0
92020,1,2019,C,N,2601,13411492,5156
92020,1,2019,I,Y,0,0,0
92020,1,2019,R,N,23038,10131481,440
92021,1,2019,A,Y,0,0,0
92021,1,2019,C,N,1451,6191390,4267
92021,1,2019,I,Y,0,0,0
92021,1,2019,R,N,23828,11442383,480
92024,1,2019,A,Y,0,0,0
92024,1,2019,C,Y,1986,9825357,4947
92024,1,2019,I,Y,0,0,0
92024,1,2019,R,Y,21144,11053247,523
92025,1,2019,A,Y,0,0,0
92025,1,2019,C,Y,2356,12208796,5182
92025,1,2019,I,Y,0,0,0
92025,1,2019,R,Y,17240,7777513,451
92026,1,2019,A,Y,0,0,0
92026,1,2019,C,Y,632,3740945,5919
92026,1,2019,I,Y,0,0,0
92026,1,2019,R,Y,19771,10243815,518
92027,1,2019,A,Y,0,0,0
92027,1,2019,C,Y,1695,7163845,4226
92027,1,2019,I,Y,0,0,0
92027,1,2019,R,Y,17672,7917236,448
92028,1,2019,A,Y,0,0,0
92028,1,2019,C,Y,1705,6278432,3682
92028,1,2019,I,Y,0,0,0
92028,1,2019,R,Y,17769,10476427,590
92029,1,2019,A,Y,0,0,0
92029,1,2019,C,N,1464,8004550,5468
92029,1,2019,I,Y,0,0,0
92029,1,2019,R,N,7587,4242493,559
92036,1,2019,A,Y,0,0,0
92036,1,2019,C,Y,0,0,0
92036,1,2019,I,Y,0,0,0
92036,1,2019,R,Y,2499,1648179,660
92037,1,2019,A,Y,0,0,0
92037,1,2019,C,Y,1604,17924731,11175
92037,1,2019,I,Y,0,0,0
92037,1,2019,R,Y,21857,12119555,554
92040,1,2019,A,Y,0,0,0
92040,1,2019,C,N,863,3638261,4216
92040,1,2019,I,Y,0,0,0
92040,1,2019,R,N,15352,8362094,545
92045,1,2019,C,Y,0,0,0
92045,1,2019,I,Y,0,0,0
92045,1,2019,R,Y,0,0,0
92049,1,2019,A,Y,0,0,0
92049,1,2019,C,Y,0,0,0
92049,1,2019,I,Y,0,0,0
92049,1,2019,R,Y,0,0,0
92054,1,2019,A,Y,0,0,0
92054,1,2019,C,Y,1471,9587666,6518
92054,1,2019,I,Y,0,0,0
92054,1,2019,R,Y,17747,6935394,391
92055,1,2019,A,Y,0,0,0
92055,1,2019,C,Y,0,0,0
92055,1,2019,I,Y,0,0,0
92055,1,2019,R,Y,0,0,0
92056,1,2019,A,Y,0,0,0
92056,1,2019,C,N,1317,7933789,6024
92056,1,2019,I,Y,0,0,0
92056,1,2019,R,N,22551,9277206,411
92057,1,2019,A,Y,0,0,0
92057,1,2019,C,N,374,2956348,7905
92057,1,2019,I,Y,0,0,0
92057,1,2019,R,N,21549,9064419,421
92058,1,2019,A,Y,0,0,0
92058,1,2019,C,Y,679,4561133,6717
92058,1,2019,I,Y,0,0,0
92058,1,2019,R,Y,8371,5813432,694
92059,1,2019,A,Y,0,0,0
92059,1,2019,C,Y,0,0,0
92059,1,2019,I,Y,0,0,0
92059,1,2019,R,N,553,447378,809
92060,1,2019,A,Y,0,0,0
92060,1,2019,C,Y,0,0,0
92060,1,2019,I,Y,0,0,0
92060,1,2019,R,Y,0,0,0
92061,1,2019,A,Y,0,0,0
92061,1,2019,C,Y,0,0,0
92061,1,2019,I,Y,0,0,0
92061,1,2019,R,N,1047,1061323,1014
92064,1,2019,A,Y,0,0,0
92064,1,2019,C,Y,1667,12814218,7687
92064,1,2019,I,Y,0,0,0
92064,1,2019,R,Y,16794,8717377,519
92065,1,2019,A,Y,0,0,0
92065,1,2019,C,Y,1428,3879985,2717
92065,1,2019,I,Y,0,0,0
