ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalkWh,AveragekWh
91901,7,2015,A,Y,0,0,0
91901,7,2015,C,Y,773,3849033,4979
91901,7,2015,I,Y,0,0,0
91901,7,2015,R,Y,8213,5864095,714
91902,7,2015,A,Y,0,0,0
91902,7,2015,C,N,319,1454676,4560
91902,7,2015,I,Y,0,0,0
91902,7,2015,R,N,6299,3836112,609
91905,7,2015,A,Y,0,0,0
91905,7,2015,C,Y,0,0,0
91905,7,2015,I,Y,0,0,0
91905,7,2015,R,Y,307,162609,530
91906,7,2015,A,Y,0,0,0
91906,7,2015,C,Y,415,1397308,3367
91906,7,2015,I,Y,0,0,0
91906,7,2015,R,Y,1983,1269461,640
91910,7,2015,A,Y,0,0,0
91910,7,2015,C,Y,1640,12875850,7851
91910,7,2015,I,Y,43,22124490,514523
91910,7,2015,R,Y,26014,11021229,424
91911,7,2015,A,Y,0,0,0
91911,7,2015,C,Y,2036,13773897,6765
91911,7,2015,I,Y,0,0,0
91911,7,2015,R,Y,24231,10395778,429
91912,7,2015,A,Y,0,0,0
91912,7,2015,C,Y,0,0,0
91912,7,2015,I,Y,0,0,0
91912,7,2015,R,Y,0,0,0
91913,7,2015,A,Y,0,0,0
91913,7,2015,C,Y,0,0,0
91913,7,2015,I,Y,0,0,0
91913,7,2015,R,N,14695,7934344,540
91914,7,2015,A,Y,0,0,0
91914,7,2015,C,N,462,3126147,6767
91914,7,2015,I,Y,0,0,0
91914,7,2015,R,N,5179,3279627,633
91915,7,2015,A,Y,0,0,0
91915,7,2015,C,Y,339,3783933,11162
91915,7,2015,I,Y,0,0,0
91915,7,2015,R,Y,9109,5103429,560
91916,7,2015,A,Y,0,0,0
91916,7,2015,C,Y,0,0,0
91916,7,2015,I,Y,0,0,0
91916,7,2015,R,Y,0,0,0
91917,7,2015,A,Y,0,0,0
91917,7,2015,C,Y,0,0,0
91917,7,2015,I,Y,0,0,0
91917,7,2015,R,N,217,161323,743
91931,7,2015,A,Y,0,0,0
91931,7,2015,C,Y,0,0,0
91931,7,2015,I,Y,0,0,0
91931,7,2015,R,Y,0,0,0
91932,7,2015,A,Y,0,0,0
91932,7,2015,C,N,396,1814050,4581
91932,7,2015,I,Y,0,0,0
91932,7,2015,R,N,10279,3549368,345
91934,7,2015,A,Y,0,0,0
91934,7,2015,C,Y,0,0,0
91934,7,2015,I,Y,0,0,0
91934,7,2015,R,Y,0,0,0
91935,7,2015,A,Y,0,0,0
91935,7,2015,C,Y,0,0,0
91935,7,2015,I,Y,0,0,0
91935,7,2015,R,N,2880,2289937,795
91941,7,2015,A,Y,0,0,0
91941,7,2015,C,N,345,2249783,6521
91941,7,2015,I,Y,0,0,0
91941,7,2015,R,N,13136,7785388,593
91942,7,2015,A,Y,0,0,0
91942,7,2015,C,N,1718,11123017,6474
91942,7,2015,I,Y,0,0,0
91942,7,2015,R,N,18217,8619784,473
91945,7,2015,A,Y,0,0,0
91945,7,2015,C,N,687,3845377,5597
91945,7,2015,I,Y,0,0,0
91945,7,2015,R,N,9272,4459604,481
91948,7,2015,A,Y,0,0,0
91948,7,2015,C,Y,0,0,0
91948,7,2015,I,Y,0,0,0
91948,7,2015,R,Y,0,0,0
91950,7,2015,A,Y,0,0,0
91950,7,2015,C,Y,2561,19094267,7456
91950,7,2015,I,Y,0,0,0
91950,7,2015,R,Y,15886,6584281,414
91962,7,2015,A,Y,0,0,0
91962,7,2015,C,Y,0,0,0
91962,7,2015,I,Y,0,0,0
91962,7,2015,R,Y,0,0,0
91963,7,2015,A,Y,0,0,0
91963,7,2015,C,Y,0,0,0
91963,7,2015,I,Y,0,0,0
91963,7,2015,R,Y,0,0,0
91977,7,2015,A,Y,0,0,0
91977,7,2015,C,N,863,4222060,4892
91977,7,2015,I,Y,0,0,0
91977,7,2015,R,N,19366,10711056,553
91978,7,2015,A,Y,0,0,0
91978,7,2015,C,N,267,1490374,5582
91978,7,2015,I,Y,0,0,0
