ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,7,2016,C,Y,84,19720,235
91901,7,2016,R,Y,2118,30868,15
91902,7,2016,C,Y,0,0,0
91902,7,2016,R,N,5157,95792,19
91905,7,2016,C,Y,0,0,0
91905,7,2016,R,Y,0,0,0
91906,7,2016,C,Y,0,0,0
91906,7,2016,R,Y,0,0,0
91910,7,2016,C,Y,0,0,0
91910,7,2016,R,Y,20754,304325,15
91911,7,2016,C,Y,0,0,0
91911,7,2016,R,N,16686,282480,17
91912,7,2016,C,Y,0,0,0
91912,7,2016,R,Y,0,0,0
91913,7,2016,C,N,116,16682,144
91913,7,2016,R,N,14636,195465,13
91914,7,2016,C,Y,0,0,0
91914,7,2016,R,N,5131,82835,16
91915,7,2016,C,Y,72,13390,186
91915,7,2016,R,Y,9328,121460,13
91916,7,2016,C,Y,0,0,0
91916,7,2016,R,Y,0,0,0
91917,7,2016,C,Y,0,0,0
91917,7,2016,R,Y,0,0,0
91931,7,2016,C,Y,0,0,0
91931,7,2016,R,Y,0,0,0
91932,7,2016,C,Y,0,0,0
91932,7,2016,R,N,8239,123454,15
91934,7,2016,C,Y,0,0,0
91934,7,2016,R,Y,0,0,0
91935,7,2016,C,Y,0,0,0
91935,7,2016,R,N,208,5540,27
91941,7,2016,C,N,132,17606,133
91941,7,2016,R,N,10916,155879,14
91942,7,2016,C,Y,0,0,0
91942,7,2016,R,N,10729,159331,15
91945,7,2016,C,N,306,36987,121
91945,7,2016,R,N,7792,102200,13
91948,7,2016,C,Y,0,0,0
91948,7,2016,R,Y,0,0,0
91950,7,2016,C,Y,0,0,0
91950,7,2016,R,Y,11757,193447,16
91962,7,2016,C,Y,0,0,0
91962,7,2016,R,Y,0,0,0
91963,7,2016,C,Y,0,0,0
91963,7,2016,R,Y,0,0,0
91977,7,2016,C,N,319,36405,114
91977,7,2016,R,N,15195,214363,14
91978,7,2016,C,N,45,5312,118
91978,7,2016,R,N,2275,36861,16
91980,7,2016,C,Y,0,0,0
91980,7,2016,R,Y,0,0,0
92003,7,2016,C,Y,0,0,0
92003,7,2016,R,N,152,2166,14
92004,7,2016,C,Y,0,0,0
92004,7,2016,R,Y,282,2133,8
92007,7,2016,C,Y,0,0,0
92007,7,2016,R,N,4135,59875,14
92008,7,2016,C,N,568,193980,342
92008,7,2016,R,N,9894,157415,16
92009,7,2016,C,N,214,83142,389
92009,7,2016,R,N,15440,264306,17
92010,7,2016,C,Y,0,0,0
92010,7,2016,R,N,5513,67236,12
92011,7,2016,C,N,191,56687,297
92011,7,2016,R,N,8798,129641,15
92014,7,2016,C,N,165,52871,320
92014,7,2016,R,N,5449,97023,18
92019,7,2016,C,N,198,46429,234
92019,7,2016,R,N,11933,172461,14
92020,7,2016,C,N,874,160048,183
92020,7,2016,R,N,13790,230166,17
92021,7,2016,C,Y,0,0,0
92021,7,2016,R,N,13865,235442,17
92024,7,2016,C,Y,0,0,0
92024,7,2016,R,Y,16380,264286,16
92025,7,2016,C,Y,0,0,0
92025,7,2016,R,N,11177,1131498,101
92026,7,2016,C,Y,0,0,0
92026,7,2016,R,N,9817,144080,15
92027,7,2016,C,Y,229,43300,189
92027,7,2016,R,Y,12564,178837,14
92028,7,2016,C,Y,0,0,0
92028,7,2016,R,Y,8370,127679,15
92029,7,2016,C,Y,0,0,0
92029,7,2016,R,N,5444,77512,14
92036,7,2016,C,Y,0,0,0
92036,7,2016,R,Y,0,0,0
92037,7,2016,C,Y,0,0,0
92037,7,2016,R,Y,14837,1253936,85
92040,7,2016,C,Y,0,0,0
92040,7,2016,R,N,8908,127008,14
92045,7,2016,C,Y,0,0,0
92045,7,2016,R,Y,0,0,0
92049,7,2016,C,Y,0,0,0
92049,7,2016,R,Y,0,0,0
92054,7,2016,C,Y,0,0,0
92054,7,2016,R,Y,11814,1925403,163
92055,7,2016,C,Y,0,0,0
92055,7,2016,R,Y,0,0,0
92056,7,2016,C,Y,0,0,0
92056,7,2016,R,N,18744,240241,13
92057,7,2016,C,Y,0,0,0
92057,7,2016,R,N,18114,229017,13
92058,7,2016,C,Y,0,0,0
92058,7,2016,R,Y,6262,137798,22
92059,7,2016,C,Y,0,0,0
92059,7,2016,R,Y,0,0,0
92060,7,2016,C,Y,0,0,0
92060,7,2016,R,Y,0,0,0
92061,7,2016,C,Y,0,0,0
92061,7,2016,R,Y,0,0,0
92064,7,2016,C,Y,738,146329,198
92064,7,2016,R,Y,13406,212814,16
92065,7,2016,C,Y,0,0,0
92065,7,2016,R,Y,0,0,0
92066,7,2016,C,Y,0,0,0
92066,7,2016,R,Y,0,0,0
92067,7,2016,C,Y,0,0,0
92067,7,2016,R,N,2101,94109,45
92068,7,2016,C,Y,0,0,0
92068,7,2016,R,Y,0,0,0
92069,7,2016,C,Y,0,0,0
92069,7,2016,R,Y,11320,1118057,99
92070,7,2016,C,Y,0,0,0
92070,7,2016,R,Y,0,0,0
92071,7,2016,C,Y,0,0,0
92071,7,2016,R,Y,15743,202098,13
92072,7,2016,C,Y,0,0,0
92072,7,2016,R,Y,0,0,0
92075,7,2016,C,N,242,38800,160
92075,7,2016,R,N,4593,1016923,221
92078,7,2016,C,Y,0,0,0
92078,7,2016,R,N,15072,205188,14
92079,7,2016,C,Y,0,0,0
92079,7,2016,R,Y,0,0,0
92081,7,2016,C,Y,700,204385,292
92081,7,2016,R,Y,9902,117614,12
92082,7,2016,C,Y,0,0,0
92082,7,2016,R,Y,569,13915,24
92083,7,2016,C,Y,0,0,0
92083,7,2016,R,N,8871,1137032,128
92084,7,2016,C,Y,0,0,0
92084,7,2016,R,Y,9653,148163,15
92085,7,2016,C,Y,0,0,0
92085,7,2016,R,Y,0,0,0
92086,7,2016,C,Y,0,0,0
92086,7,2016,R,Y,0,0,0
92091,7,2016,C,Y,0,0,0
92091,7,2016,R,N,704,14963,21
92092,7,2016,C,Y,0,0,0
92092,7,2016,R,Y,0,0,0
92093,7,2016,C,Y,0,0,0
92093,7,2016,R,Y,0,0,0
92096,7,2016,C,Y,0,0,0
92096,7,2016,R,Y,0,0,0
92101,7,2016,C,Y,1122,7782868,6937
92101,7,2016,R,Y,2710,1026266,379
92102,7,2016,C,N,365,72232,198
92102,7,2016,R,N,12274,167649,14
92103,7,2016,C,Y,0,0,0
92103,7,2016,R,N,12605,1116239,89
92104,7,2016,C,Y,0,0,0
92104,7,2016,R,N,18062,253258,14
92105,7,2016,C,N,353,70858,201
92105,7,2016,R,N,16762,254137,15
92106,7,2016,C,Y,273,107723,395
92106,7,2016,R,Y,6803,106916,16
92107,7,2016,C,Y,0,0,0
92107,7,2016,R,N,11461,156570,14
92108,7,2016,C,Y,0,0,0
92108,7,2016,R,N,5483,93577,17
92109,7,2016,C,Y,0,0,0
92109,7,2016,R,N,18182,1210413,67
92110,7,2016,C,Y,0,0,0
92110,7,2016,R,N,7914,1077220,136
92111,7,2016,C,Y,0,0,0
92111,7,2016,R,N,12499,1119465,90
92112,7,2016,C,Y,0,0,0
92112,7,2016,R,Y,0,0,0
92113,7,2016,C,Y,0,0,0
92113,7,2016,R,N,11383,168096,15
92114,7,2016,C,N,145,17017,117
92114,7,2016,R,N,16791,227289,14
92115,7,2016,C,Y,0,0,0
92115,7,2016,R,Y,17552,247653,14
92116,7,2016,C,Y,0,0,0
92116,7,2016,R,N,14878,183577,12
92117,7,2016,C,Y,0,0,0
92117,7,2016,R,N,17956,1193958,66
92118,7,2016,C,Y,0,0,0
92118,7,2016,R,Y,6357,115493,18
92119,7,2016,C,N,112,16357,146
92119,7,2016,R,N,7693,95375,12
92120,7,2016,C,Y,0,0,0
92120,7,2016,R,N,9726,1075050,111
92121,7,2016,C,Y,1799,6431711,3575
92121,7,2016,R,Y,1201,14475,12
92122,7,2016,C,N,191,84334,442
92122,7,2016,R,N,10089,168084,17
92123,7,2016,C,Y,0,0,0
92123,7,2016,R,N,9420,1082941,115
92124,7,2016,C,Y,0,0,0
92124,7,2016,R,N,7722,100274,13
92126,7,2016,C,Y,0,0,0
92126,7,2016,R,Y,20935,261640,12
92127,7,2016,C,Y,236,68598,291
92127,7,2016,R,Y,13215,1172709,89
92128,7,2016,C,Y,306,106866,349
92128,7,2016,R,Y,19861,203487,10
92129,7,2016,C,N,176,36954,210
92129,7,2016,R,N,16579,311331,19
92130,7,2016,C,N,232,92756,400
92130,7,2016,R,N,19211,293691,15
92131,7,2016,C,Y,0,0,0
92131,7,2016,R,Y,12799,3026385,236
92132,7,2016,C,Y,0,0,0
