ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,4,2021,C,Y,0,0,0
91901,4,2021,R,Y,2071,57566,28
91902,4,2021,C,Y,0,0,0
91902,4,2021,R,N,4851,132269,27
91905,4,2021,C,Y,0,0,0
91905,4,2021,R,Y,0,0,0
91906,4,2021,C,Y,0,0,0
91906,4,2021,R,Y,0,0,0
91910,4,2021,C,Y,0,0,0
91910,4,2021,R,Y,19292,441592,23
91911,4,2021,C,Y,421,170403,405
91911,4,2021,R,Y,15666,409780,26
91912,4,2021,C,Y,0,0,0
91912,4,2021,R,Y,0,0,0
91913,4,2021,C,Y,0,0,0
91913,4,2021,R,N,15700,335160,21
91914,4,2021,C,Y,0,0,0
91914,4,2021,R,N,4856,138085,28
91915,4,2021,C,Y,0,0,0
91915,4,2021,R,N,9450,197387,21
91916,4,2021,C,Y,0,0,0
91916,4,2021,R,Y,0,0,0
91917,4,2021,C,Y,0,0,0
91917,4,2021,R,Y,0,0,0
91931,4,2021,C,Y,0,0,0
91931,4,2021,R,Y,0,0,0
91932,4,2021,C,N,137,36447,266
91932,4,2021,R,N,7260,159711,22
91934,4,2021,C,Y,0,0,0
91934,4,2021,R,Y,0,0,0
91935,4,2021,C,Y,0,0,0
91935,4,2021,R,N,203,9968,49
91941,4,2021,C,Y,0,0,0
91941,4,2021,R,N,10069,283050,28
91942,4,2021,C,N,552,141916,257
91942,4,2021,R,N,9813,269255,27
91945,4,2021,C,N,252,40752,162
91945,4,2021,R,N,7210,158788,22
91948,4,2021,C,Y,0,0,0
91948,4,2021,R,Y,0,0,0
91950,4,2021,C,Y,1284,374782,292
91950,4,2021,R,Y,10928,237057,22
91962,4,2021,C,Y,0,0,0
91962,4,2021,R,Y,0,0,0
91963,4,2021,C,Y,0,0,0
91963,4,2021,R,Y,0,0,0
91977,4,2021,C,N,271,48637,179
91977,4,2021,R,N,14213,334565,24
91978,4,2021,C,Y,0,0,0
91978,4,2021,R,N,2173,54632,25
91980,4,2021,C,Y,0,0,0
91980,4,2021,R,Y,0,0,0
92003,4,2021,C,Y,0,0,0
92003,4,2021,R,N,242,6191,26
92004,4,2021,C,Y,0,0,0
92004,4,2021,R,Y,250,3995,16
92007,4,2021,C,Y,0,0,0
92007,4,2021,R,N,3758,95905,26
92008,4,2021,C,N,461,246048,534
92008,4,2021,R,N,9178,245886,27
92009,4,2021,C,N,203,160421,790
92009,4,2021,R,N,14376,441949,31
92010,4,2021,C,Y,0,0,0
92010,4,2021,R,N,6013,129892,22
92011,4,2021,C,N,173,93466,540
92011,4,2021,R,N,8170,212405,26
92014,4,2021,C,N,145,50948,351
92014,4,2021,R,N,5016,175768,35
92019,4,2021,C,N,168,63394,377
92019,4,2021,R,N,11157,296582,27
92020,4,2021,C,N,730,182694,250
92020,4,2021,R,N,12682,388113,31
92021,4,2021,C,N,433,110277,255
92021,4,2021,R,N,13105,394281,30
92024,4,2021,C,Y,690,267189,387
92024,4,2021,R,Y,15237,465724,31
92025,4,2021,C,Y,1138,245910,216
92025,4,2021,R,Y,10560,268058,25
92026,4,2021,C,Y,0,0,0
92026,4,2021,R,N,9587,242796,25
92027,4,2021,C,Y,200,56485,282
92027,4,2021,R,Y,11969,303046,25
92028,4,2021,C,Y,0,0,0
92028,4,2021,R,Y,8604,233134,27
92029,4,2021,C,Y,0,0,0
92029,4,2021,R,N,5596,150847,27
92036,4,2021,C,Y,0,0,0
92036,4,2021,R,Y,0,0,0
92037,4,2021,C,Y,0,0,0
92037,4,2021,R,Y,13300,527786,40
92040,4,2021,C,N,175,28069,160
92040,4,2021,R,N,8518,210112,25
92045,4,2021,C,Y,0,0,0
92045,4,2021,R,Y,0,0,0
92049,4,2021,C,Y,0,0,0
92049,4,2021,R,Y,0,0,0
92054,4,2021,C,Y,624,179496,288
92054,4,2021,R,Y,10764,298297,28
92055,4,2021,C,Y,0,0,0
92055,4,2021,R,Y,0,0,0
92056,4,2021,C,Y,0,0,0
92056,4,2021,R,N,17466,397592,23
92057,4,2021,C,Y,0,0,0
92057,4,2021,R,N,17101,371301,22
92058,4,2021,C,Y,331,118309,357
92058,4,2021,R,Y,5650,189886,34
92059,4,2021,C,Y,0,0,0
92059,4,2021,R,Y,0,0,0
92060,4,2021,C,Y,0,0,0
92060,4,2021,R,Y,0,0,0
92061,4,2021,C,Y,0,0,0
92061,4,2021,R,Y,0,0,0
92064,4,2021,C,Y,636,207270,326
92064,4,2021,R,Y,12609,380391,30
92065,4,2021,C,Y,0,0,0
92065,4,2021,R,Y,0,0,0
92066,4,2021,C,Y,0,0,0
92066,4,2021,R,Y,0,0,0
92067,4,2021,C,Y,0,0,0
92067,4,2021,R,N,1903,193837,102
92068,4,2021,C,Y,0,0,0
92068,4,2021,R,Y,0,0,0
92069,4,2021,C,Y,291,157002,540
92069,4,2021,R,Y,10721,276701,26
92070,4,2021,C,Y,0,0,0
92070,4,2021,R,Y,0,0,0
92071,4,2021,C,Y,364,114155,314
92071,4,2021,R,Y,15344,335714,22
92072,4,2021,C,Y,0,0,0
92072,4,2021,R,Y,0,0,0
92075,4,2021,C,N,206,43763,212
92075,4,2021,R,N,4307,124312,29
92078,4,2021,C,N,457,134805,295
92078,4,2021,R,N,14563,402677,28
92079,4,2021,C,Y,0,0,0
92079,4,2021,R,Y,0,0,0
92081,4,2021,C,Y,621,242340,390
92081,4,2021,R,Y,8909,196186,22
92082,4,2021,C,Y,0,0,0
92082,4,2021,R,Y,540,27713,51
92083,4,2021,C,Y,0,0,0
92083,4,2021,R,N,8596,204192,24
92084,4,2021,C,Y,345,88505,257
92084,4,2021,R,Y,9427,252305,27
92085,4,2021,C,Y,0,0,0
92085,4,2021,R,Y,0,0,0
92086,4,2021,C,Y,0,0,0
92086,4,2021,R,Y,0,0,0
92091,4,2021,C,Y,0,0,0
92091,4,2021,R,N,818,49861,61
92092,4,2021,C,Y,0,0,0
92092,4,2021,R,Y,0,0,0
92093,4,2021,C,Y,0,0,0
92093,4,2021,R,Y,0,0,0
92096,4,2021,C,Y,0,0,0
92096,4,2021,R,Y,0,0,0
92101,4,2021,C,Y,911,634598,697
92101,4,2021,R,Y,2275,157568,69
92102,4,2021,C,N,286,81209,284
92102,4,2021,R,N,10733,225984,21
92103,4,2021,C,Y,881,366856,416
92103,4,2021,R,Y,10762,268032,25
92104,4,2021,C,N,371,98443,265
92104,4,2021,R,N,15390,316210,21
92105,4,2021,C,N,299,65361,219
92105,4,2021,R,N,15205,354009,23
92106,4,2021,C,Y,0,0,0
92106,4,2021,R,Y,6285,180013,29
92107,4,2021,C,N,223,43524,195
92107,4,2021,R,N,10047,230478,23
92108,4,2021,C,Y,0,0,0
92108,4,2021,R,N,4787,135964,28
92109,4,2021,C,N,531,197066,371
92109,4,2021,R,N,15214,364980,24
92110,4,2021,C,Y,0,0,0
92110,4,2021,R,N,6658,183731,28
92111,4,2021,C,Y,1212,384134,317
