ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,1,2020,C,Y,0,0,0
91901,1,2020,R,Y,2181,125129,57
91902,1,2020,C,Y,0,0,0
91902,1,2020,R,N,5244,298282,57
91905,1,2020,C,Y,0,0,0
91905,1,2020,R,Y,0,0,0
91906,1,2020,C,Y,0,0,0
91906,1,2020,R,Y,0,0,0
91910,1,2020,C,Y,0,0,0
91910,1,2020,R,Y,21194,832660,39
91911,1,2020,C,Y,498,258214,519
91911,1,2020,R,Y,17395,706571,41
91912,1,2020,C,Y,0,0,0
91912,1,2020,R,Y,0,0,0
91913,1,2020,C,N,97,49509,510
91913,1,2020,R,N,17090,634548,37
91914,1,2020,C,Y,0,0,0
91914,1,2020,R,N,5232,254952,49
91915,1,2020,C,Y,87,41419,476
91915,1,2020,R,Y,10592,405492,38
91916,1,2020,C,Y,0,0,0
91916,1,2020,R,Y,0,0,0
91917,1,2020,C,Y,0,0,0
91917,1,2020,R,Y,0,0,0
91931,1,2020,C,Y,0,0,0
91931,1,2020,R,Y,0,0,0
91932,1,2020,C,Y,0,0,0
91932,1,2020,R,N,8751,283481,32
91934,1,2020,C,Y,0,0,0
91934,1,2020,R,Y,0,0,0
91935,1,2020,C,Y,0,0,0
91935,1,2020,R,N,217,22365,103
91941,1,2020,C,N,142,32371,228
91941,1,2020,R,N,11107,607380,55
91942,1,2020,C,N,681,243571,358
91942,1,2020,R,N,11071,522476,47
91945,1,2020,C,N,297,62712,211
91945,1,2020,R,N,7995,317253,40
91948,1,2020,C,Y,0,0,0
91948,1,2020,R,Y,0,0,0
91950,1,2020,C,Y,1477,530211,359
91950,1,2020,R,Y,12175,389856,32
91962,1,2020,C,Y,0,0,0
91962,1,2020,R,Y,0,0,0
91963,1,2020,C,Y,0,0,0
91963,1,2020,R,Y,0,0,0
91977,1,2020,C,N,318,69589,219
91977,1,2020,R,N,15684,652270,42
91978,1,2020,C,Y,0,0,0
91978,1,2020,R,N,2427,114735,47
91980,1,2020,C,Y,0,0,0
91980,1,2020,R,Y,0,0,0
92003,1,2020,C,Y,0,0,0
92003,1,2020,R,N,231,13763,60
92004,1,2020,C,Y,0,0,0
92004,1,2020,R,Y,301,14762,49
92007,1,2020,C,Y,0,0,0
92007,1,2020,R,N,4241,179440,42
92008,1,2020,C,N,562,411560,732
