,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,KOKB 03/2021,KOKB 03/2021,KOKB 03/2021,KOKB 03/2021,KOKB 03/2021,KOKB 03/2021,KOKB 03/2021,KOKB 03/2021,KOKB 03/2021,KOKB 03/2021,KOKB 03/2021,KOKB 03/2021,KOKB 03/2021,KOKB 03/2021
1,Date,ObservedLow(F),ObservedHigh(F),NormalLow(F),NormalHigh(F),RecordLow(F),Year,RecordHigh(F),Year,ObservedPrecipitation(inches),NormalPrecipitation(inches),Record Precipitation(inches),Year,
2,1,33,74,45,65,33,2021,86,2013,0.00,0.14,0.39,2014,
3,2,29,73,45,65,29,2021,82,2009,0.00,0.15,0.38,2019,
4,3,31,58,45,65,31,2021,79,2020,0.76,0.15,0.76,2021,
5,4,42,64,45,65,33,2002,81,2007,0.00,0.14,0.24,2005,
6,5,37,68,45,65,36,2018,79,2007,0.00,0.14,0.72,2000,
7,6,41,63,45,65,34,2015,83,2015,T,0.13,0.64,2001,
8,7,46,62,45,65,36,2012,86,2004,0.00,0.14,0.45,2016,
9,8,43,65,46,65,31,2012,83,2004,T,0.12,0.19,2000,
10,9,40,62,46,65,36,2012,87,2014,0.02,0.11,0.15,2001,
11,10,46,62,46,65,35,2012,79,2008,0.64,0.09,0.99,2020,
12,11,46,58,46,65,38,2013,80,2007,0.36,0.10,0.36,2021,
13,12,41,59,46,65,40,2013,85,2007,T,0.06,1.05,2020,
14,13,45,62,46,65,37,2006,92,2015,0.00,0.05,0.22,2020,
15,14,47,61,46,65,32,2002,92,2015,0.00,0.04,0.03,2016,
16,15,49,57,46,65,37,2010,92,2015,0.21,0.04,1.05,2003,
17,16,37,59,46,65,37,2021,91,2015,0.00,0.04,0.46,2003,
18,17,37,61,46,65,36,2008,80,2010,0.00,0.04,0.70,2012,
19,18,39,62,46,65,38,2008,72,2015,0.00,0.04,0.25,2020,
20,19,39,65,46,65,36,2002,79,2001,0.00,0.04,0.29,2005,
21,20,44,64,46,65,37,2002,74,2001,T,0.04,1.01,2011,
22,21,41,63,47,65,38,2012,74,2018,0.00,0.04,0.20,2006,
23,22,39,64,47,66,38,2006,74,2008,0.00,0.03,0.39,2020,
24,23,48,63,47,66,36,2009,81,2008,T,0.03,0.24,2011,
25,24,39,66,47,66,34,2009,79,2008,0.00,0.04,0.02,2005,
26,25,43,61,47,66,38,2016,76,2015,0.02,0.04,T,2006,
27,26,44,62,47,66,41,2018,85,2015,T,0.04,0.17,2004,
28,27,38,70,47,66,38,2021,84,2015,0.00,0.04,0.64,2020,
29,28,39,83,47,66,37,2012,83,M,0.00,0.04,0.47,2006,
30,29,39,71,47,66,39,2021,88,2004,0.00,0.04,0.12,2006,
31,30,48,67,47,66,41,2019,85,2003,0.00,0.03,T,2020,
32,31,40,84,47,66,38,2016,84,2021,0.00,0.04,0.15,2012,
33,Average:,41.0,64.9,46.1,65.3,,,,,Total: 2.01,Total: 2.21,,,
