,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,KRNM 10/2016,KRNM 10/2016,KRNM 10/2016,KRNM 10/2016,KRNM 10/2016,KRNM 10/2016,KRNM 10/2016,KRNM 10/2016,KRNM 10/2016,KRNM 10/2016,KRNM 10/2016,KRNM 10/2016,KRNM 10/2016,KRNM 10/2016
1,Date,ObservedLow(F),ObservedHigh(F),NormalLow(F),NormalHigh(F),RecordLow(F),Year,RecordHigh(F),Year,ObservedPrecipitation(inches),NormalPrecipitation(inches),Record Precipitation(inches),Year,
2,1,53,87,51,83,41,2013,105,1980,0.00,0.00,0.69,1992,
3,2,47,79,51,82,42,1982,100,2012,0.00,0.00,0.01,1983,
4,3,45,73,50,82,41,2009,99,1999,0.00,0.01,0.01,2005,
5,4,44,79,50,82,37,2005,100,1987,0.00,0.00,0.29,2015,
6,5,48,76,50,82,39,1974,99,1987,0.00,0.02,0.42,2011,
7,6,42,85,50,81,35,1974,97,1996,0.00,0.02,0.32,1983,
8,7,42,92,50,81,38,2011,101,1996,0.00,0.02,0.07,1975,
9,8,45,92,49,81,35,1975,99,2008,0.00,0.02,0.03,1985,
10,9,47,94,49,81,35,1975,99,1996,0.00,0.02,1.07,2013,
11,10,48,88,49,80,32,1974,96,1999,0.00,0.02,0.17,1985,
12,11,48,77,49,80,36,1974,97,2015,0.00,0.03,0.76,1987,
13,12,46,75,49,80,34,2008,101,2011,0.00,0.02,0.50,1987,
14,13,42,80,48,80,36,1975,103,1978,0.00,0.02,0.68,1987,
15,14,47,81,48,80,36,1981,96,1978,0.00,0.03,0.04,2006,
16,15,49,79,48,79,40,2000,102,1974,0.00,0.03,0.08,1980,
17,16,58,77,48,79,38,1981,96,1997,0.00,0.02,0.46,2005,
18,17,56,71,48,79,38,1994,98,2012,0.01,0.03,0.38,2005,
19,18,48,78,47,79,37,2006,99,2003,0.00,0.03,0.70,2004,
20,19,43,92,47,79,39,1994,95,2003,0.00,0.02,2.11,2010,
21,20,44,96,47,78,37,2013,98,2003,0.00,0.03,1.50,2004,
22,21,47,94,47,78,37,2013,100,2003,0.00,0.03,0.18,2004,
23,22,42,90,46,78,36,2013,98,2003,0.00,0.03,0.09,1997,
24,23,47,85,46,78,33,1996,97,2003,T,0.02,0.38,1992,
25,24,55,78,46,78,36,1996,96,2007,0.16,0.03,0.16,2016,
26,25,49,75,46,77,33,1975,95,2003,0.00,0.03,0.09,1989,
27,26,47,83,46,77,37,1975,91,2013,0.00,0.03,0.26,1982,
28,27,50,80,45,77,34,1996,94,2008,0.00,0.03,1.84,2004,
29,28,55,85,45,77,32,2011,97,2008,0.00,0.03,0.77,1974,
30,29,52,87,45,77,31,2009,93,2008,0.00,0.04,0.76,1974,
31,30,54,75,45,76,31,1976,90,1999,0.01,0.03,0.90,1996,
32,31,43,68,44,76,32,1979,91,1999,0.00,0.03,0.50,1987,
33,Average:,47.8,82.3,47.7,79.3,,,,,Total: 0.18,Total: 0.72,,,
