,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,KCRQ 05/2012,KCRQ 05/2012,KCRQ 05/2012,KCRQ 05/2012,KCRQ 05/2012,KCRQ 05/2012,KCRQ 05/2012,KCRQ 05/2012,KCRQ 05/2012,KCRQ 05/2012,KCRQ 05/2012,KCRQ 05/2012,KCRQ 05/2012,KCRQ 05/2012
1,Date,ObservedLow(F),ObservedHigh(F),NormalLow(F),NormalHigh(F),RecordLow(F),Year,RecordHigh(F),Year,ObservedPrecipitation(inches),NormalPrecipitation(inches),Record Precipitation(inches),Year,
2,1,58,62,55,67,M,M,M,M,0.02,0.01,M,M,
3,2,57,64,55,67,M,M,M,M,0.01,0.01,M,M,
4,3,57,66,55,67,M,M,M,M,0.00,0.02,M,M,
5,4,59,65,55,67,M,M,M,M,0.00,0.01,M,M,
6,5,58,66,56,67,M,M,M,M,0.00,0.01,M,M,
7,6,56,65,56,67,M,M,M,M,0.00,0.00,M,M,
8,7,57,66,56,67,M,M,M,M,0.00,0.01,M,M,
9,8,59,67,56,67,M,M,M,M,0.00,0.01,M,M,
10,9,57,67,56,67,M,M,M,M,0.00,0.00,M,M,
11,10,58,65,56,67,M,M,M,M,0.00,0.01,M,M,
12,11,58,66,56,67,M,M,M,M,0.00,0.01,M,M,
13,12,60,67,57,67,M,M,M,M,0.00,0.00,M,M,
14,13,60,68,57,67,M,M,M,M,0.00,0.01,M,M,
15,14,60,69,57,67,M,M,M,M,0.00,0.00,M,M,
16,15,60,68,57,67,M,M,M,M,0.00,0.01,M,M,
17,16,56,71,57,67,M,M,M,M,0.00,0.00,M,M,
18,17,59,68,57,67,M,M,M,M,0.00,0.01,M,M,
19,18,59,68,57,67,M,M,M,M,0.00,0.00,M,M,
20,19,60,69,57,67,M,M,M,M,0.00,0.01,M,M,
21,20,60,69,57,67,M,M,M,M,0.00,0.00,M,M,
22,21,58,69,57,67,M,M,M,M,0.00,0.01,M,M,
23,22,58,69,58,67,M,M,M,M,0.00,0.00,M,M,
24,23,59,68,58,67,M,M,M,M,0.00,0.00,M,M,
25,24,62,67,58,68,M,M,M,M,0.00,0.00,M,M,
26,25,56,63,58,68,M,M,M,M,0.02,0.01,M,M,
27,26,55,63,58,68,M,M,M,M,0.00,0.00,M,M,
28,27,55,66,58,68,M,M,M,M,0.00,0.01,M,M,
29,28,56,69,58,68,M,M,M,M,0.00,0.00,M,M,
30,29,56,70,58,68,M,M,M,M,0.00,0.00,M,M,
31,30,59,69,58,68,M,M,M,M,0.00,0.01,M,M,
32,31,58,69,58,68,M,M,M,M,0.00,0.00,M,M,
33,Average:,58.1,67.0,56.8,67.3,,,,,Total: 0.05,Total: 0.18,,,
