,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,KCRQ 04/2010,KCRQ 04/2010,KCRQ 04/2010,KCRQ 04/2010,KCRQ 04/2010,KCRQ 04/2010,KCRQ 04/2010,KCRQ 04/2010,KCRQ 04/2010,KCRQ 04/2010,KCRQ 04/2010,KCRQ 04/2010,KCRQ 04/2010,KCRQ 04/2010
1,Date,ObservedLow(F),ObservedHigh(F),NormalLow(F),NormalHigh(F),RecordLow(F),Year,RecordHigh(F),Year,ObservedPrecipitation(inches),NormalPrecipitation(inches),Record Precipitation(inches),Year,
2,1,46,57,-99,-99,-99,-99,-99,-99,0.25,0.00,,undefined,
3,2,46,60,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
4,3,48,62,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
5,4,52,59,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
6,5,51,62,-99,-99,-99,-99,-99,-99,0.07,0.00,,undefined,
7,6,47,66,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
8,7,48,79,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
9,8,52,75,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
10,9,53,65,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
11,10,53,62,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
12,11,55,62,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
13,12,52,60,-99,-99,-99,-99,-99,-99,0.68,0.00,,undefined,
14,13,51,61,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
15,14,49,62,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
16,15,51,63,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
17,16,53,64,-99,-99,-99,-99,-99,-99,0.01,0.00,,undefined,
18,17,51,67,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
19,18,52,69,-99,-99,-99,-99,-99,-99,0.04,0.00,,undefined,
20,19,57,66,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
21,20,54,65,-99,-99,-99,-99,-99,-99,0.02,0.00,,undefined,
22,21,49,58,-99,-99,-99,-99,-99,-99,0.22,0.00,,undefined,
23,22,46,58,-99,-99,-99,-99,-99,-99,0.28,0.00,,undefined,
24,23,45,61,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
25,24,55,64,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
26,25,53,61,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
27,26,53,60,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
28,27,53,61,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
29,28,55,63,-99,-99,-99,-99,-99,-99,0.07,0.00,,undefined,
30,29,52,60,-99,-99,-99,-99,-99,-99,-0.88,0.00,,undefined,
31,30,49,63,-99,-99,-99,-99,-99,-99,0.00,0.00,,undefined,
32,Average:,51.0,63.2,-99.0,-99.0,,,,,Total: 0.76,Total: 0.00,,,
