ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,10,2015,C,Y,21,4048,193
91901,10,2015,R,Y,595,1929567,3243
91902,10,2015,C,Y,0,0,0
91902,10,2015,R,N,1690,24060,14
91905,10,2015,C,Y,0,0,0
91905,10,2015,R,Y,0,0,0
91906,10,2015,C,Y,0,0,0
91906,10,2015,R,Y,0,0,0
91910,10,2015,C,Y,0,0,0
91910,10,2015,R,Y,5362,75259,14
91911,10,2015,C,Y,0,0,0
91911,10,2015,R,Y,4441,70443,16
91912,10,2015,C,Y,0,0,0
91912,10,2015,R,Y,0,0,0
91913,10,2015,C,Y,0,0,0
91913,10,2015,R,N,4487,59019,13
91914,10,2015,C,Y,0,0,0
91914,10,2015,R,N,1687,28851,17
91915,10,2015,C,Y,0,0,0
91915,10,2015,R,Y,2829,39201,14
91916,10,2015,C,Y,0,0,0
91916,10,2015,R,Y,0,0,0
91917,10,2015,C,Y,0,0,0
91917,10,2015,R,Y,0,0,0
91931,10,2015,C,Y,0,0,0
91931,10,2015,R,Y,0,0,0
91932,10,2015,C,Y,0,0,0
91932,10,2015,R,N,2110,29459,14
91934,10,2015,C,Y,0,0,0
91934,10,2015,R,Y,0,0,0
91935,10,2015,C,Y,0,0,0
91935,10,2015,R,Y,0,0,0
91941,10,2015,C,Y,0,0,0
91941,10,2015,R,N,2787,991710,356
91942,10,2015,C,N,201,31242,155
91942,10,2015,R,N,2707,1013906,375
91945,10,2015,C,Y,0,0,0
91945,10,2015,R,N,1993,27318,14
91948,10,2015,C,Y,0,0,0
91948,10,2015,R,Y,0,0,0
91950,10,2015,C,Y,0,0,0
91950,10,2015,R,Y,3123,61883,20
91962,10,2015,C,Y,0,0,0
91962,10,2015,R,Y,0,0,0
91963,10,2015,C,Y,0,0,0
91963,10,2015,R,Y,0,0,0
91977,10,2015,C,Y,0,0,0
91977,10,2015,R,N,3910,59249,15
91978,10,2015,C,Y,0,0,0
91978,10,2015,R,N,605,10885,18
91980,10,2015,C,Y,0,0,0
91980,10,2015,R,Y,0,0,0
92003,10,2015,C,Y,0,0,0
92003,10,2015,R,Y,0,0,0
92004,10,2015,C,Y,0,0,0
92004,10,2015,R,Y,0,0,0
92007,10,2015,C,Y,0,0,0
92007,10,2015,R,N,1087,15430,14
92008,10,2015,C,N,168,45286,270
92008,10,2015,R,N,2612,989992,379
92009,10,2015,C,N,88,31628,359
92009,10,2015,R,N,4334,83678,19
92010,10,2015,C,Y,0,0,0
92010,10,2015,R,N,1547,18483,12
92011,10,2015,C,N,63,11473,182
92011,10,2015,R,N,2535,38074,15
92014,10,2015,C,Y,0,0,0
92014,10,2015,R,N,1732,30710,18
92019,10,2015,C,Y,0,0,0
92019,10,2015,R,N,4001,72145,18
92020,10,2015,C,N,257,42577,166
92020,10,2015,R,N,3724,65134,17
92021,10,2015,C,Y,0,0,0
92021,10,2015,R,N,3666,60457,16
92024,10,2015,C,Y,229,46051,201
92024,10,2015,R,Y,4327,81917,19
92025,10,2015,C,Y,0,0,0
92025,10,2015,R,N,3306,62760,19
92026,10,2015,C,Y,0,0,0
92026,10,2015,R,N,2518,38056,15
92027,10,2015,C,Y,68,11767,173
92027,10,2015,R,Y,3577,1960810,548
92028,10,2015,C,Y,0,0,0
92028,10,2015,R,Y,2347,40111,17
