ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,10,2017,C,Y,88,22819,259
91901,10,2017,R,Y,2106,37037,18
91902,10,2017,C,Y,0,0,0
91902,10,2017,R,N,5141,89084,17
91905,10,2017,C,Y,0,0,0
91905,10,2017,R,Y,0,0,0
91906,10,2017,C,Y,0,0,0
91906,10,2017,R,Y,0,0,0
91910,10,2017,C,Y,0,0,0
91910,10,2017,R,Y,20608,338044,16
91911,10,2017,C,Y,0,0,0
91911,10,2017,R,Y,16607,310611,19
91912,10,2017,C,Y,0,0,0
91912,10,2017,R,Y,0,0,0
91913,10,2017,C,N,91,25756,283
91913,10,2017,R,N,14865,223438,15
91914,10,2017,C,Y,0,0,0
91914,10,2017,R,N,5073,91143,18
91915,10,2017,C,Y,76,23330,307
91915,10,2017,R,Y,9402,137289,15
91916,10,2017,C,Y,0,0,0
91916,10,2017,R,Y,0,0,0
91917,10,2017,C,Y,0,0,0
91917,10,2017,R,Y,0,0,0
91931,10,2017,C,Y,0,0,0
91931,10,2017,R,Y,0,0,0
91932,10,2017,C,N,158,34832,220
91932,10,2017,R,N,8185,131656,16
91934,10,2017,C,Y,0,0,0
91934,10,2017,R,Y,0,0,0
91935,10,2017,C,Y,0,0,0
91935,10,2017,R,N,207,6418,31
91941,10,2017,C,N,136,16009,118
91941,10,2017,R,N,10817,179020,17
91942,10,2017,C,N,674,149877,222
91942,10,2017,R,N,10738,1133197,106
91945,10,2017,C,N,315,42000,133
91945,10,2017,R,N,7714,114264,15
91948,10,2017,C,Y,0,0,0
91948,10,2017,R,Y,0,0,0
91950,10,2017,C,Y,0,0,0
91950,10,2017,R,Y,11754,200903,17
91962,10,2017,C,Y,0,0,0
91962,10,2017,R,Y,0,0,0
91963,10,2017,C,Y,0,0,0
91963,10,2017,R,Y,0,0,0
91977,10,2017,C,Y,0,0,0
91977,10,2017,R,N,15180,2232372,147
91978,10,2017,C,N,50,8353,167
91978,10,2017,R,N,2262,41019,18
91980,10,2017,C,Y,0,0,0
91980,10,2017,R,Y,0,0,0
92003,10,2017,C,Y,0,0,0
92003,10,2017,R,N,177,3111,18
92004,10,2017,C,Y,0,0,0
92004,10,2017,R,Y,290,3521,12
92007,10,2017,C,Y,0,0,0
92007,10,2017,R,N,4109,1013772,247
92008,10,2017,C,Y,0,0,0
92008,10,2017,R,N,9925,1122346,113
92009,10,2017,C,N,219,111053,507
92009,10,2017,R,N,15327,305148,20
92010,10,2017,C,Y,0,0,0
92010,10,2017,R,N,5650,78015,14
92011,10,2017,C,N,187,79448,425
92011,10,2017,R,N,8691,145167,17
92014,10,2017,C,N,171,57935,339
92014,10,2017,R,N,5406,1059666,196
92019,10,2017,C,Y,0,0,0
92019,10,2017,R,N,11885,202031,17
92020,10,2017,C,Y,0,0,0
92020,10,2017,R,N,13777,2171788,158
92021,10,2017,C,Y,0,0,0
92021,10,2017,R,N,14158,283310,20
92024,10,2017,C,Y,840,221670,264
92024,10,2017,R,Y,16323,2219566,136
92025,10,2017,C,Y,0,0,0
92025,10,2017,R,N,11197,2115151,189
92026,10,2017,C,Y,175,42448,243
92026,10,2017,R,Y,9814,161688,16
92027,10,2017,C,Y,233,55999,240
92027,10,2017,R,Y,12454,221187,18
92028,10,2017,C,Y,0,0,0
92028,10,2017,R,Y,8402,151982,18
92029,10,2017,C,Y,0,0,0
92029,10,2017,R,N,5538,92316,17
92036,10,2017,C,Y,0,0,0
92036,10,2017,R,Y,0,0,0
92037,10,2017,C,Y,0,0,0
92037,10,2017,R,Y,14575,2152187,148
92040,10,2017,C,Y,0,0,0
92040,10,2017,R,N,8992,155889,17
92045,10,2017,C,Y,0,0,0
92045,10,2017,R,Y,0,0,0
92049,10,2017,C,Y,0,0,0
92049,10,2017,R,Y,0,0,0
92054,10,2017,C,Y,0,0,0
92054,10,2017,R,Y,11689,213818,18
92055,10,2017,C,Y,0,0,0
92055,10,2017,R,Y,0,0,0
92056,10,2017,C,Y,0,0,0
92056,10,2017,R,N,18612,1275667,69
92057,10,2017,C,Y,0,0,0
92057,10,2017,R,N,18035,271910,15
92058,10,2017,C,Y,0,0,0
92058,10,2017,R,Y,6193,2110941,341
92059,10,2017,C,Y,0,0,0
92059,10,2017,R,Y,0,0,0
92060,10,2017,C,Y,0,0,0
92060,10,2017,R,Y,0,0,0
92061,10,2017,C,Y,0,0,0
92061,10,2017,R,Y,0,0,0
92064,10,2017,C,Y,0,0,0
92064,10,2017,R,N,13357,2155022,161
92065,10,2017,C,Y,0,0,0
92065,10,2017,R,Y,0,0,0
92066,10,2017,C,Y,0,0,0
92066,10,2017,R,Y,0,0,0
92067,10,2017,C,Y,0,0,0
92067,10,2017,R,N,2165,126153,58
92068,10,2017,C,Y,0,0,0
92068,10,2017,R,Y,0,0,0
92069,10,2017,C,Y,0,0,0
92069,10,2017,R,Y,11406,3053622,268
92070,10,2017,C,Y,0,0,0
92070,10,2017,R,Y,0,0,0
92071,10,2017,C,Y,0,0,0
92071,10,2017,R,Y,15677,230649,15
92072,10,2017,C,Y,0,0,0
92072,10,2017,R,Y,0,0,0
92075,10,2017,C,N,236,45955,195
92075,10,2017,R,N,4567,74617,16
92078,10,2017,C,Y,0,0,0
92078,10,2017,R,N,14880,256293,17
