ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,7,2021,C,Y,0,0,0
91901,7,2021,R,Y,2170,32638,15
91902,7,2021,C,Y,0,0,0
91902,7,2021,R,N,4991,90847,18
91905,7,2021,C,Y,0,0,0
91905,7,2021,R,Y,0,0,0
91906,7,2021,C,Y,0,0,0
91906,7,2021,R,Y,0,0,0
91910,7,2021,C,Y,0,0,0
91910,7,2021,R,Y,20026,318989,16
91911,7,2021,C,Y,434,140604,324
91911,7,2021,R,Y,16157,296824,18
91912,7,2021,C,Y,0,0,0
91912,7,2021,R,Y,0,0,0
91913,7,2021,C,N,79,17368,220
91913,7,2021,R,N,16619,242341,15
91914,7,2021,C,Y,0,0,0
91914,7,2021,R,N,4987,91291,18
91915,7,2021,C,Y,78,18795,241
91915,7,2021,R,Y,9968,141645,14
91916,7,2021,C,Y,0,0,0
91916,7,2021,R,Y,0,0,0
91917,7,2021,C,Y,0,0,0
91917,7,2021,R,Y,0,0,0
91931,7,2021,C,Y,0,0,0
91931,7,2021,R,Y,0,0,0
91932,7,2021,C,N,139,33447,241
91932,7,2021,R,N,7769,123320,16
91934,7,2021,C,Y,0,0,0
91934,7,2021,R,Y,0,0,0
91935,7,2021,C,Y,0,0,0
91935,7,2021,R,N,206,6745,33
91941,7,2021,C,Y,0,0,0
91941,7,2021,R,N,10384,169589,16
91942,7,2021,C,N,564,117269,208
91942,7,2021,R,N,10202,170437,17
91945,7,2021,C,N,265,39187,148
91945,7,2021,R,N,7436,103809,14
91948,7,2021,C,Y,0,0,0
91948,7,2021,R,Y,0,0,0
91950,7,2021,C,Y,1311,342912,262
91950,7,2021,R,Y,11216,186057,17
91962,7,2021,C,Y,0,0,0
91962,7,2021,R,Y,0,0,0
91963,7,2021,C,Y,0,0,0
91963,7,2021,R,Y,0,0,0
91977,7,2021,C,N,274,35549,130
91977,7,2021,R,N,14627,221565,15
91978,7,2021,C,N,45,9951,221
91978,7,2021,R,N,2264,36849,16
91980,7,2021,C,Y,0,0,0
91980,7,2021,R,Y,0,0,0
