ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,1,2012,C,Y,88,21460,244
91901,1,2012,R,Y,2623,126894,48
91902,1,2012,C,Y,0,0,0
91902,1,2012,R,N,5918,323396,55
91905,1,2012,C,Y,0,0,0
91905,1,2012,R,Y,0,0,0
91906,1,2012,C,Y,0,0,0
91906,1,2012,R,Y,0,0,0
91910,1,2012,C,Y,0,0,0
91910,1,2012,R,Y,25256,1044210,41
91911,1,2012,C,N,534,163908,307
91911,1,2012,R,N,20075,865484,43
91912,1,2012,C,Y,0,0,0
91912,1,2012,R,Y,0,0,0
91913,1,2012,C,N,85,22990,270
91913,1,2012,R,N,16041,551024,34
91914,1,2012,C,Y,0,0,0
91914,1,2012,R,N,5889,242113,41
91915,1,2012,C,Y,0,0,0
91915,1,2012,R,N,10157,371742,37
91916,1,2012,C,Y,0,0,0
91916,1,2012,R,Y,0,0,0
91917,1,2012,C,Y,0,0,0
91917,1,2012,R,Y,0,0,0
91931,1,2012,C,Y,0,0,0
91931,1,2012,R,Y,0,0,0
91932,1,2012,C,Y,0,0,0
91932,1,2012,R,N,10469,379587,36
91934,1,2012,C,Y,0,0,0
91934,1,2012,R,Y,0,0,0
91935,1,2012,C,Y,0,0,0
91935,1,2012,R,N,235,21203,90
91941,1,2012,C,N,149,25766,173
91941,1,2012,R,N,13017,1683937,129
91942,1,2012,C,N,760,204615,269
91942,1,2012,R,N,12890,614557,48
91945,1,2012,C,N,352,49618,141
91945,1,2012,R,N,9321,375984,40
91948,1,2012,C,Y,0,0,0
91948,1,2012,R,Y,0,0,0
91950,1,2012,C,Y,1673,442750,265
91950,1,2012,R,Y,14195,499015,35
91962,1,2012,C,Y,0,0,0
91962,1,2012,R,Y,0,0,0
91963,1,2012,C,Y,0,0,0
91963,1,2012,R,Y,0,0,0
91977,1,2012,C,N,364,63498,174
91977,1,2012,R,N,17995,1668545,93
91978,1,2012,C,N,54,10766,199
91978,1,2012,R,N,2724,106687,39
91980,1,2012,C,Y,0,0,0
91980,1,2012,R,Y,0,0,0
92003,1,2012,C,Y,0,0,0
92003,1,2012,R,N,169,11127,66
92004,1,2012,C,Y,0,0,0
92004,1,2012,R,Y,368,20539,56
92007,1,2012,C,Y,0,0,0
92007,1,2012,R,N,4977,226213,45
92008,1,2012,C,N,592,242365,409
92008,1,2012,R,N,12209,805128,66
92009,1,2012,C,N,184,105454,573
92009,1,2012,R,N,17896,1014195,57
92010,1,2012,C,Y,0,0,0
92010,1,2012,R,N,6331,264703,42
92011,1,2012,C,Y,0,0,0
92011,1,2012,R,N,10480,515033,49
92014,1,2012,C,N,195,56072,288
92014,1,2012,R,N,6427,436034,68
92019,1,2012,C,N,204,84829,416
92019,1,2012,R,N,14009,678710,48
92020,1,2012,C,N,1005,268487,267
92020,1,2012,R,N,16762,886529,53
92021,1,2012,C,N,603,154540,256
92021,1,2012,R,N,16703,823478,49
92024,1,2012,C,Y,880,273398,311
92024,1,2012,R,Y,19053,1012687,53
92025,1,2012,C,Y,1483,361461,244
92025,1,2012,R,Y,13384,655969,49
92026,1,2012,C,Y,190,58351,307
92026,1,2012,R,Y,11986,561376,47
92027,1,2012,C,Y,260,90461,348
92027,1,2012,R,Y,15046,1353554,90
92028,1,2012,C,Y,0,0,0
92028,1,2012,R,Y,10226,491335,48
92029,1,2012,C,Y,0,0,0
92029,1,2012,R,N,6627,375659,57
92036,1,2012,C,Y,0,0,0
92036,1,2012,R,Y,0,0,0
92037,1,2012,C,Y,0,0,0
92037,1,2012,R,Y,17619,1070299,61
92040,1,2012,C,Y,0,0,0
92040,1,2012,R,N,10283,527177,51
92045,1,2012,C,Y,0,0,0
92045,1,2012,R,Y,0,0,0
92049,1,2012,C,Y,0,0,0
92049,1,2012,R,Y,0,0,0
92054,1,2012,C,Y,756,219324,290
92054,1,2012,R,Y,14600,2498412,171
92055,1,2012,C,Y,0,0,0
92055,1,2012,R,Y,0,0,0
92056,1,2012,C,Y,0,0,0
92056,1,2012,R,N,22851,1076264,47
92057,1,2012,C,Y,0,0,0
92057,1,2012,R,N,21803,1016376,47
92058,1,2012,C,Y,432,116206,269
92058,1,2012,R,Y,7647,478135,63
92059,1,2012,C,Y,0,0,0
92059,1,2012,R,Y,0,0,0
92060,1,2012,C,Y,0,0,0
92060,1,2012,R,Y,0,0,0
92061,1,2012,C,Y,0,0,0
92061,1,2012,R,Y,0,0,0
92064,1,2012,C,Y,843,216801,257
92064,1,2012,R,Y,15212,963871,63
92065,1,2012,C,Y,0,0,0
92065,1,2012,R,Y,0,0,0
92066,1,2012,C,Y,0,0,0
92066,1,2012,R,Y,0,0,0
92067,1,2012,C,Y,0,0,0
92067,1,2012,R,N,2333,354151,152
92068,1,2012,C,Y,0,0,0
92068,1,2012,R,Y,0,0,0
92069,1,2012,C,Y,398,168161,423
92069,1,2012,R,Y,13051,577946,44
92070,1,2012,C,Y,0,0,0
92070,1,2012,R,Y,0,0,0
92071,1,2012,C,Y,463,112702,243
92071,1,2012,R,Y,18110,879985,49
92072,1,2012,C,Y,0,0,0
92072,1,2012,R,Y,0,0,0
92075,1,2012,C,N,281,79244,282
92075,1,2012,R,N,5576,385734,69
92078,1,2012,C,N,582,152916,263
92078,1,2012,R,N,17602,827417,47
92079,1,2012,C,Y,0,0,0
92079,1,2012,R,Y,0,0,0
92081,1,2012,C,Y,776,213973,276
92081,1,2012,R,Y,12135,474857,39
92082,1,2012,C,Y,0,0,0
92082,1,2012,R,Y,627,48913,78
92083,1,2012,C,Y,0,0,0
92083,1,2012,R,N,10110,395566,39
92084,1,2012,C,Y,0,0,0
92084,1,2012,R,Y,11720,553496,47
92085,1,2012,C,Y,0,0,0
92085,1,2012,R,Y,0,0,0
92086,1,2012,C,Y,0,0,0
