ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,4,2015,C,Y,0,0,0
91901,4,2015,R,Y,2109,51410,24
91902,4,2015,C,Y,0,0,0
91902,4,2015,R,N,5141,108589,21
91905,4,2015,C,Y,0,0,0
91905,4,2015,R,Y,0,0,0
91906,4,2015,C,Y,0,0,0
91906,4,2015,R,Y,0,0,0
91910,4,2015,C,Y,0,0,0
91910,4,2015,R,Y,20653,401274,19
91911,4,2015,C,Y,475,147412,310
91911,4,2015,R,Y,16611,2280526,137
91912,4,2015,C,Y,0,0,0
91912,4,2015,R,Y,0,0,0
91913,4,2015,C,Y,0,0,0
91913,4,2015,R,N,14135,250226,18
91914,4,2015,C,Y,0,0,0
91914,4,2015,R,N,5107,107460,21
91915,4,2015,C,Y,74,24024,325
91915,4,2015,R,Y,8914,1108196,124
91916,4,2015,C,Y,0,0,0
91916,4,2015,R,Y,0,0,0
91917,4,2015,C,Y,0,0,0
91917,4,2015,R,Y,0,0,0
91931,4,2015,C,Y,0,0,0
91931,4,2015,R,Y,0,0,0
91932,4,2015,C,Y,0,0,0
91932,4,2015,R,N,8198,1104965,135
91934,4,2015,C,Y,0,0,0
91934,4,2015,R,Y,0,0,0
91935,4,2015,C,Y,0,0,0
91935,4,2015,R,N,207,7573,37
91941,4,2015,C,N,138,23302,169
91941,4,2015,R,N,10909,223334,20
91942,4,2015,C,N,669,153941,230
91942,4,2015,R,N,10547,222982,21
91945,4,2015,C,N,306,43150,141
91945,4,2015,R,N,7666,148910,19
91948,4,2015,C,Y,0,0,0
91948,4,2015,R,Y,0,0,0
91950,4,2015,C,Y,0,0,0
91950,4,2015,R,Y,11726,234266,20
91962,4,2015,C,Y,0,0,0
91962,4,2015,R,Y,0,0,0
91963,4,2015,C,Y,0,0,0
91963,4,2015,R,Y,0,0,0
91977,4,2015,C,N,316,44082,140
91977,4,2015,R,N,15157,301978,20
91978,4,2015,C,Y,0,0,0
91978,4,2015,R,N,2272,49450,22
91980,4,2015,C,Y,0,0,0
91980,4,2015,R,Y,0,0,0
92003,4,2015,C,Y,0,0,0
92003,4,2015,R,N,141,3050,22
92004,4,2015,C,Y,0,0,0
92004,4,2015,R,Y,292,4718,16
92007,4,2015,C,Y,0,0,0
92007,4,2015,R,N,4138,76760,19
92008,4,2015,C,N,558,226785,406
92008,4,2015,R,N,9892,1155307,117
92009,4,2015,C,Y,0,0,0
92009,4,2015,R,N,15362,352424,23
92010,4,2015,C,Y,0,0,0
92010,4,2015,R,N,5473,90440,17
92011,4,2015,C,N,189,77870,412
92011,4,2015,R,N,8781,173060,20
92014,4,2015,C,Y,0,0,0
92014,4,2015,R,N,5461,130432,24
92019,4,2015,C,N,200,64759,324
92019,4,2015,R,N,11880,1201507,101
92020,4,2015,C,N,876,181289,207
92020,4,2015,R,N,13645,2238358,164
92021,4,2015,C,N,526,119592,227
92021,4,2015,R,N,13732,345674,25
92024,4,2015,C,Y,0,0,0
92024,4,2015,R,Y,16301,353555,22
92025,4,2015,C,Y,0,0,0
92025,4,2015,R,N,11062,259066,23
92026,4,2015,C,Y,0,0,0
92026,4,2015,R,N,9744,217055,22
92027,4,2015,C,Y,231,50754,220
92027,4,2015,R,Y,12532,282680,23
92028,4,2015,C,Y,0,0,0
92028,4,2015,R,Y,8329,207775,25
92029,4,2015,C,Y,0,0,0
92029,4,2015,R,N,5373,112494,21
92036,4,2015,C,Y,0,0,0
92036,4,2015,R,Y,0,0,0
92037,4,2015,C,Y,0,0,0
92037,4,2015,R,Y,14714,404065,27
92040,4,2015,C,N,207,26123,126
92040,4,2015,R,N,8746,184557,21
92045,4,2015,C,Y,0,0,0
92045,4,2015,R,Y,0,0,0
92049,4,2015,C,Y,0,0,0
92049,4,2015,R,Y,0,0,0
92054,4,2015,C,Y,0,0,0
92054,4,2015,R,Y,11757,273081,23
92055,4,2015,C,Y,0,0,0
92055,4,2015,R,Y,0,0,0
92056,4,2015,C,Y,0,0,0
92056,4,2015,R,N,18674,350790,19
92057,4,2015,C,Y,0,0,0
92057,4,2015,R,N,18086,330144,18
92058,4,2015,C,Y,0,0,0
92058,4,2015,R,Y,6143,190698,31
92059,4,2015,C,Y,0,0,0
92059,4,2015,R,Y,0,0,0
92060,4,2015,C,Y,0,0,0
92060,4,2015,R,Y,0,0,0
92061,4,2015,C,Y,0,0,0
92061,4,2015,R,Y,0,0,0
92064,4,2015,C,Y,0,0,0
92064,4,2015,R,N,13371,308676,23
92065,4,2015,C,Y,0,0,0
92065,4,2015,R,Y,0,0,0
92066,4,2015,C,Y,0,0,0
92066,4,2015,R,Y,0,0,0
92067,4,2015,C,Y,0,0,0
92067,4,2015,R,N,2096,1989164,949
92068,4,2015,C,Y,0,0,0
92068,4,2015,R,Y,0,0,0
92069,4,2015,C,Y,0,0,0
92069,4,2015,R,Y,11164,1200421,108
92070,4,2015,C,Y,0,0,0
92070,4,2015,R,Y,0,0,0
92071,4,2015,C,Y,433,90345,209
92071,4,2015,R,Y,15611,296996,19
92072,4,2015,C,Y,0,0,0
92072,4,2015,R,Y,0,0,0
92075,4,2015,C,N,253,46728,185
92075,4,2015,R,N,4626,92501,20
92078,4,2015,C,Y,0,0,0
92078,4,2015,R,N,14969,303712,20
92079,4,2015,C,Y,0,0,0
92079,4,2015,R,Y,0,0,0
92081,4,2015,C,Y,707,243308,344
92081,4,2015,R,Y,9618,1026198,107
92082,4,2015,C,Y,0,0,0
92082,4,2015,R,Y,536,1830980,3416
92083,4,2015,C,Y,0,0,0
92083,4,2015,R,N,8310,173378,21
92084,4,2015,C,Y,398,98548,248
92084,4,2015,R,Y,9576,215960,23
92085,4,2015,C,Y,0,0,0
92085,4,2015,R,Y,0,0,0
92086,4,2015,C,Y,0,0,0
