ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,10,2014,C,Y,83,17710,213
91901,10,2014,R,Y,2086,36907,18
91902,10,2014,C,Y,0,0,0
91902,10,2014,R,N,5114,1043788,204
91905,10,2014,C,Y,0,0,0
91905,10,2014,R,Y,0,0,0
91906,10,2014,C,Y,0,0,0
91906,10,2014,R,Y,0,0,0
91910,10,2014,C,Y,0,0,0
91910,10,2014,R,Y,20584,331589,16
91911,10,2014,C,Y,0,0,0
91911,10,2014,R,Y,16487,311702,19
91912,10,2014,C,Y,0,0,0
91912,10,2014,R,Y,0,0,0
91913,10,2014,C,N,80,19704,246
91913,10,2014,R,N,13849,204437,15
91914,10,2014,C,Y,0,0,0
91914,10,2014,R,N,5062,84076,17
91915,10,2014,C,Y,0,0,0
91915,10,2014,R,Y,8762,124864,14
91916,10,2014,C,Y,0,0,0
91916,10,2014,R,Y,0,0,0
91917,10,2014,C,Y,0,0,0
91917,10,2014,R,Y,0,0,0
91931,10,2014,C,Y,0,0,0
91931,10,2014,R,Y,0,0,0
91932,10,2014,C,N,157,28255,180
91932,10,2014,R,N,8091,126286,16
91934,10,2014,C,Y,0,0,0
91934,10,2014,R,Y,0,0,0
91935,10,2014,C,Y,0,0,0
91935,10,2014,R,N,210,5847,28
91941,10,2014,C,N,139,18607,134
91941,10,2014,R,N,10836,1120789,103
91942,10,2014,C,N,678,142678,210
91942,10,2014,R,N,10452,1141334,109
91945,10,2014,C,N,305,40813,134
91945,10,2014,R,N,7608,111023,15
91948,10,2014,C,Y,0,0,0
91948,10,2014,R,Y,0,0,0
91950,10,2014,C,Y,0,0,0
91950,10,2014,R,Y,11685,207102,18
91962,10,2014,C,Y,0,0,0
91962,10,2014,R,Y,0,0,0
91963,10,2014,C,Y,0,0,0
91963,10,2014,R,Y,0,0,0
91977,10,2014,C,N,316,41074,130
91977,10,2014,R,N,15015,233356,16
91978,10,2014,C,N,47,5330,113
91978,10,2014,R,N,2235,44192,20
91980,10,2014,C,Y,0,0,0
91980,10,2014,R,Y,0,0,0
92003,10,2014,C,Y,0,0,0
92003,10,2014,R,N,143,2452,17
92004,10,2014,C,Y,0,0,0
92004,10,2014,R,Y,286,3249,11
92007,10,2014,C,Y,0,0,0
92007,10,2014,R,N,4104,63034,15
92008,10,2014,C,Y,0,0,0
92008,10,2014,R,N,9753,174524,18
92009,10,2014,C,N,181,82241,454
92009,10,2014,R,N,15148,3141795,207
92010,10,2014,C,Y,0,0,0
92010,10,2014,R,N,5376,71300,13
92011,10,2014,C,N,190,68566,361
92011,10,2014,R,N,8684,133126,15
92014,10,2014,C,N,176,58610,333
92014,10,2014,R,N,5413,101564,19
92019,10,2014,C,N,196,61489,314
92019,10,2014,R,N,11793,189450,16
92020,10,2014,C,N,875,180742,207
92020,10,2014,R,N,13638,1223615,90
92021,10,2014,C,Y,0,0,0
92021,10,2014,R,N,13627,2168269,159
92024,10,2014,C,Y,828,208875,252
92024,10,2014,R,Y,16127,297123,18
92025,10,2014,C,Y,0,0,0
92025,10,2014,R,N,10982,206576,19
92026,10,2014,C,Y,0,0,0
92026,10,2014,R,N,9655,1105078,114
92027,10,2014,C,Y,224,46663,208
92027,10,2014,R,Y,12426,222189,18
92028,10,2014,C,Y,0,0,0
92028,10,2014,R,Y,8250,1101397,134
92029,10,2014,C,Y,0,0,0
92029,10,2014,R,N,5339,93085,17
92036,10,2014,C,Y,0,0,0
92036,10,2014,R,Y,0,0,0
92037,10,2014,C,Y,0,0,0
92037,10,2014,R,Y,14531,1187632,82
92040,10,2014,C,N,212,26664,126
92040,10,2014,R,N,8653,1098133,127
92045,10,2014,C,Y,0,0,0
92045,10,2014,R,Y,0,0,0
92049,10,2014,C,Y,0,0,0
92049,10,2014,R,Y,0,0,0
92054,10,2014,C,Y,677,164363,243
92054,10,2014,R,Y,11701,2128371,182
92055,10,2014,C,Y,0,0,0
92055,10,2014,R,Y,0,0,0
92056,10,2014,C,Y,0,0,0
92056,10,2014,R,N,18459,263364,14
92057,10,2014,C,Y,0,0,0
92057,10,2014,R,N,17850,257840,14
92058,10,2014,C,Y,387,103512,267
92058,10,2014,R,Y,6077,158684,26
92059,10,2014,C,Y,0,0,0
92059,10,2014,R,Y,0,0,0
92060,10,2014,C,Y,0,0,0
92060,10,2014,R,Y,0,0,0
92061,10,2014,C,Y,0,0,0
92061,10,2014,R,Y,0,0,0
92064,10,2014,C,Y,732,184280,252
92064,10,2014,R,Y,13302,240289,18
92065,10,2014,C,Y,0,0,0
92065,10,2014,R,Y,0,0,0
92066,10,2014,C,Y,0,0,0
92066,10,2014,R,Y,0,0,0
92067,10,2014,C,Y,0,0,0
92067,10,2014,R,N,2099,120365,57
92068,10,2014,C,Y,0,0,0
92068,10,2014,R,Y,0,0,0
92069,10,2014,C,Y,0,0,0
92069,10,2014,R,Y,11047,2094033,190
92070,10,2014,C,Y,0,0,0
92070,10,2014,R,Y,0,0,0
92071,10,2014,C,Y,0,0,0
92071,10,2014,R,Y,15532,232823,15
92072,10,2014,C,Y,0,0,0
92072,10,2014,R,Y,0,0,0
92075,10,2014,C,Y,0,0,0
92075,10,2014,R,N,4574,1043936,228
92078,10,2014,C,Y,0,0,0
92078,10,2014,R,N,14664,235367,16
92079,10,2014,C,Y,0,0,0
92079,10,2014,R,Y,0,0,0
92081,10,2014,C,Y,0,0,0
92081,10,2014,R,Y,9493,988038,104
92082,10,2014,C,Y,0,0,0
92082,10,2014,R,Y,523,1014403,1940
92083,10,2014,C,Y,0,0,0
92083,10,2014,R,N,8151,137815,17
92084,10,2014,C,Y,390,77338,198
92084,10,2014,R,Y,9543,185195,19
92085,10,2014,C,Y,0,0,0
92085,10,2014,R,Y,0,0,0
92086,10,2014,C,Y,0,0,0
92086,10,2014,R,Y,0,0,0
92091,10,2014,C,Y,0,0,0
92091,10,2014,R,N,669,17489,26
92092,10,2014,C,Y,0,0,0
92092,10,2014,R,Y,0,0,0
92093,10,2014,C,Y,0,0,0
92093,10,2014,R,Y,0,0,0
92096,10,2014,C,Y,0,0,0
92096,10,2014,R,Y,0,0,0
92101,10,2014,C,Y,0,0,0
92101,10,2014,R,Y,2673,954404,357
92102,10,2014,C,N,373,79230,212
92102,10,2014,R,N,12142,196693,16
92103,10,2014,C,Y,0,0,0
92103,10,2014,R,N,12377,178046,14
92104,10,2014,C,N,458,99437,217
92104,10,2014,R,N,17841,241189,14
92105,10,2014,C,Y,0,0,0
92105,10,2014,R,N,16604,285676,17
92106,10,2014,C,Y,264,95135,360
92106,10,2014,R,Y,6753,118951,18
92107,10,2014,C,N,269,44001,164
92107,10,2014,R,N,11428,166647,15
92108,10,2014,C,Y,0,0,0
92108,10,2014,R,Y,4471,87260,20
92109,10,2014,C,N,690,182181,264
92109,10,2014,R,N,17928,263719,15
92110,10,2014,C,Y,0,0,0
92110,10,2014,R,N,7581,121635,16
92111,10,2014,C,Y,0,0,0
92111,10,2014,R,N,12400,190033,15
92112,10,2014,C,Y,0,0,0
92112,10,2014,R,Y,0,0,0
92113,10,2014,C,N,384,116798,304
92113,10,2014,R,N,11227,198495,18
92114,10,2014,C,N,143,19149,134
92114,10,2014,R,N,16657,262746,16
92115,10,2014,C,Y,506,143908,284
92115,10,2014,R,Y,16773,273057,16
92116,10,2014,C,Y,0,0,0
92116,10,2014,R,N,14653,196135,13
92117,10,2014,C,N,350,75781,217
92117,10,2014,R,N,17672,1203860,68
92118,10,2014,C,Y,0,0,0
92118,10,2014,R,Y,6335,117873,19
92119,10,2014,C,N,114,18987,167
92119,10,2014,R,N,7629,109002,14
92120,10,2014,C,Y,0,0,0
92120,10,2014,R,N,9152,139489,15
92121,10,2014,C,Y,0,0,0
92121,10,2014,R,N,1113,15106,14
92122,10,2014,C,N,205,100261,489
92122,10,2014,R,N,9628,1155685,120
92123,10,2014,C,Y,0,0,0
92123,10,2014,R,N,8738,141842,16
92124,10,2014,C,Y,0,0,0
92124,10,2014,R,N,7541,103087,14
92126,10,2014,C,Y,0,0,0
92126,10,2014,R,Y,20595,312169,15
92127,10,2014,C,Y,215,72639,338
92127,10,2014,R,Y,12482,1196028,96
92128,10,2014,C,Y,0,0,0
92128,10,2014,R,Y,19522,242198,12
92129,10,2014,C,N,170,50799,299
92129,10,2014,R,N,16304,223242,14
92130,10,2014,C,N,191,105068,550
92130,10,2014,R,N,18103,312844,17
92131,10,2014,C,Y,0,0,0
92131,10,2014,R,Y,12589,189419,15
92132,10,2014,C,Y,0,0,0
92132,10,2014,R,Y,0,0,0
92134,10,2014,C,Y,0,0,0
92134,10,2014,R,Y,0,0,0
92135,10,2014,C,Y,0,0,0
92135,10,2014,R,Y,0,0,0
92136,10,2014,C,Y,0,0,0
92136,10,2014,R,Y,0,0,0
92139,10,2014,C,N,60,12627,210
92139,10,2014,R,N,8263,137439,17
92145,10,2014,C,Y,0,0,0
92145,10,2014,R,Y,0,0,0
92152,10,2014,C,Y,0,0,0
92152,10,2014,R,Y,0,0,0
92154,10,2014,C,Y,0,0,0
92154,10,2014,R,Y,17559,276094,16
92155,10,2014,C,Y,0,0,0
92155,10,2014,R,Y,0,0,0
92158,10,2014,C,Y,0,0,0
92158,10,2014,R,Y,0,0,0
92161,10,2014,C,Y,0,0,0
92161,10,2014,R,Y,0,0,0
92173,10,2014,C,Y,0,0,0
92173,10,2014,R,N,5998,93096,16
92179,10,2014,C,Y,0,0,0
92179,10,2014,R,Y,0,0,0
92182,10,2014,C,Y,0,0,0
92182,10,2014,R,Y,0,0,0
92199,10,2014,C,Y,0,0,0
92199,10,2014,R,Y,0,0,0
92536,10,2014,C,Y,0,0,0
92536,10,2014,R,Y,0,0,0
92672,10,2014,C,Y,0,0,0
92672,10,2014,R,Y,0,0,0
91901,11,2014,C,Y,81,17617,217
91901,11,2014,R,Y,2046,49762,24
91902,11,2014,C,Y,0,0,0
91902,11,2014,R,N,5069,115942,23
91905,11,2014,C,Y,0,0,0
91905,11,2014,R,Y,0,0,0
91906,11,2014,C,Y,0,0,0
91906,11,2014,R,Y,0,0,0
91910,11,2014,C,Y,0,0,0
91910,11,2014,R,Y,20350,400452,20
91911,11,2014,C,Y,469,130988,279
91911,11,2014,R,Y,16327,2171610,133
91912,11,2014,C,Y,0,0,0
91912,11,2014,R,Y,0,0,0
91913,11,2014,C,N,80,23960,299
91913,11,2014,R,N,13684,238601,17
91914,11,2014,C,Y,0,0,0
91914,11,2014,R,N,5009,99625,20
91915,11,2014,C,Y,0,0,0
91915,11,2014,R,Y,8645,150851,17
91916,11,2014,C,Y,0,0,0
91916,11,2014,R,Y,0,0,0
91917,11,2014,C,Y,0,0,0
91917,11,2014,R,Y,0,0,0
91931,11,2014,C,Y,0,0,0
91931,11,2014,R,Y,0,0,0
91932,11,2014,C,N,157,28073,179
91932,11,2014,R,N,7962,148321,19
91934,11,2014,C,Y,0,0,0
91934,11,2014,R,Y,0,0,0
91935,11,2014,C,Y,0,0,0
91935,11,2014,R,N,210,7769,37
91941,11,2014,C,N,140,20526,147
91941,11,2014,R,N,10726,236588,22
91942,11,2014,C,Y,0,0,0
91942,11,2014,R,N,10322,249482,24
91945,11,2014,C,N,305,39075,128
91945,11,2014,R,N,7526,141862,19
91948,11,2014,C,Y,0,0,0
91948,11,2014,R,Y,0,0,0
91950,11,2014,C,Y,0,0,0
91950,11,2014,R,Y,11538,240188,21
91962,11,2014,C,Y,0,0,0
91962,11,2014,R,Y,0,0,0
91963,11,2014,C,Y,0,0,0
91963,11,2014,R,Y,0,0,0
91977,11,2014,C,N,313,42829,137
91977,11,2014,R,N,14875,301696,20
91978,11,2014,C,Y,0,0,0
91978,11,2014,R,N,2215,45564,21
91980,11,2014,C,Y,0,0,0
91980,11,2014,R,Y,0,0,0
92003,11,2014,C,Y,0,0,0
92003,11,2014,R,N,140,3558,25
92004,11,2014,C,Y,0,0,0
92004,11,2014,R,Y,285,7030,25
92007,11,2014,C,Y,0,0,0
92007,11,2014,R,N,4068,85827,21
92008,11,2014,C,Y,0,0,0
92008,11,2014,R,N,9628,1118597,116
92009,11,2014,C,N,186,106033,570
92009,11,2014,R,N,15027,357362,24
92010,11,2014,C,Y,0,0,0
92010,11,2014,R,N,5332,90085,17
92011,11,2014,C,Y,0,0,0
92011,11,2014,R,N,8590,169504,20
92014,11,2014,C,N,172,57604,335
92014,11,2014,R,N,5368,1045852,195
92019,11,2014,C,N,194,66244,341
92019,11,2014,R,N,11683,1164930,100
92020,11,2014,C,Y,0,0,0
92020,11,2014,R,N,13464,2162320,161
92021,11,2014,C,N,530,112550,212
92021,11,2014,R,N,13482,346968,26
92024,11,2014,C,Y,0,0,0
92024,11,2014,R,Y,16000,1289612,81
92025,11,2014,C,Y,0,0,0
92025,11,2014,R,N,10844,1167515,108
92026,11,2014,C,Y,168,48976,292
92026,11,2014,R,Y,9540,1127207,118
92027,11,2014,C,Y,223,50570,227
92027,11,2014,R,Y,12325,286572,23
92028,11,2014,C,Y,0,0,0
92028,11,2014,R,Y,8143,195787,24
92029,11,2014,C,Y,0,0,0
