ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,4,2020,C,Y,0,0,0
91901,4,2020,R,Y,2282,87126,38
91902,4,2020,C,Y,0,0,0
91902,4,2020,R,N,5175,164983,32
91905,4,2020,C,Y,0,0,0
91905,4,2020,R,Y,0,0,0
91906,4,2020,C,Y,0,0,0
91906,4,2020,R,Y,0,0,0
91910,4,2020,C,Y,0,0,0
91910,4,2020,R,Y,20690,532407,26
91911,4,2020,C,Y,481,126398,263
91911,4,2020,R,Y,17034,476582,28
91912,4,2020,C,Y,0,0,0
91912,4,2020,R,Y,0,0,0
91913,4,2020,C,N,97,14435,149
91913,4,2020,R,N,16818,433193,26
91914,4,2020,C,Y,0,0,0
91914,4,2020,R,N,5165,179209,35
91915,4,2020,C,Y,0,0,0
91915,4,2020,R,Y,10329,261816,25
91916,4,2020,C,Y,0,0,0
91916,4,2020,R,Y,0,0,0
91917,4,2020,C,Y,0,0,0
91917,4,2020,R,Y,0,0,0
91931,4,2020,C,Y,0,0,0
91931,4,2020,R,Y,0,0,0
91932,4,2020,C,N,165,28065,170
91932,4,2020,R,N,8471,192378,23
91934,4,2020,C,Y,0,0,0
91934,4,2020,R,Y,0,0,0
91935,4,2020,C,Y,0,0,0
91935,4,2020,R,N,213,13093,61
91941,4,2020,C,N,139,17468,126
91941,4,2020,R,N,10899,381076,35
91942,4,2020,C,N,672,132616,197
91942,4,2020,R,N,10822,331567,31
91945,4,2020,C,N,296,43035,145
91945,4,2020,R,N,7810,205705,26
91948,4,2020,C,Y,0,0,0
91948,4,2020,R,Y,0,0,0
91950,4,2020,C,Y,1449,309057,213
91950,4,2020,R,Y,11879,287253,24
91962,4,2020,C,Y,0,0,0
91962,4,2020,R,Y,0,0,0
91963,4,2020,C,Y,0,0,0
91963,4,2020,R,Y,0,0,0
91977,4,2020,C,N,312,41243,132
91977,4,2020,R,N,15336,423817,28
91978,4,2020,C,N,46,6314,137
91978,4,2020,R,N,2383,77814,33
91980,4,2020,C,Y,0,0,0
91980,4,2020,R,Y,0,0,0
92003,4,2020,C,Y,0,0,0
92003,4,2020,R,N,226,6866,30
92004,4,2020,C,Y,0,0,0
92004,4,2020,R,Y,289,4307,15
92007,4,2020,C,Y,0,0,0
92007,4,2020,R,N,4153,115458,28
92008,4,2020,C,N,556,175036,315
92008,4,2020,R,N,10177,305039,30
92009,4,2020,C,N,234,75255,322
92009,4,2020,R,N,15596,585522,38
92010,4,2020,C,Y,0,0,0
92010,4,2020,R,N,6605,173467,26
92011,4,2020,C,N,191,42557,223
92011,4,2020,R,N,8993,281867,31
92014,4,2020,C,N,172,31954,186
92014,4,2020,R,N,5476,216288,39
92019,4,2020,C,N,200,48254,241
92019,4,2020,R,N,11975,388295,32
92020,4,2020,C,N,873,191259,219
92020,4,2020,R,N,13906,480312,35
92021,4,2020,C,N,517,113508,220
92021,4,2020,R,N,14396,485283,34
92024,4,2020,C,Y,813,196632,242
92024,4,2020,R,Y,16608,628637,38
92025,4,2020,C,Y,1313,227541,173
92025,4,2020,R,Y,11510,348955,30
92026,4,2020,C,Y,162,36838,227
92026,4,2020,R,Y,10163,312609,31
92027,4,2020,C,Y,230,51014,222
92027,4,2020,R,Y,12862,394847,31
92028,4,2020,C,Y,0,0,0
92028,4,2020,R,Y,9193,309968,34
92029,4,2020,C,Y,0,0,0
92029,4,2020,R,N,6092,209046,34
92036,4,2020,C,Y,0,0,0
92036,4,2020,R,Y,0,0,0
92037,4,2020,C,Y,0,0,0
92037,4,2020,R,Y,14792,886851,60
92040,4,2020,C,N,212,25994,123
92040,4,2020,R,N,9165,270855,30
92045,4,2020,C,Y,0,0,0
92045,4,2020,R,Y,0,0,0
92049,4,2020,C,Y,0,0,0
92049,4,2020,R,Y,0,0,0
92054,4,2020,C,Y,728,141210,194
92054,4,2020,R,Y,11972,345711,29
92055,4,2020,C,Y,0,0,0
92055,4,2020,R,Y,0,0,0
92056,4,2020,C,Y,0,0,0
92056,4,2020,R,N,19137,521730,27
92057,4,2020,C,Y,0,0,0
92057,4,2020,R,N,18846,486141,26
92058,4,2020,C,Y,391,98772,253
92058,4,2020,R,Y,6286,239032,38
92059,4,2020,C,Y,0,0,0
92059,4,2020,R,Y,0,0,0
92060,4,2020,C,Y,0,0,0
92060,4,2020,R,Y,0,0,0
92061,4,2020,C,Y,0,0,0
92061,4,2020,R,Y,0,0,0
92064,4,2020,C,Y,736,183763,250
92064,4,2020,R,Y,13399,530477,40
92065,4,2020,C,Y,0,0,0
92065,4,2020,R,Y,0,0,0
92066,4,2020,C,Y,0,0,0
92066,4,2020,R,Y,0,0,0
92067,4,2020,C,Y,0,0,0
92067,4,2020,R,N,2051,240887,117
92068,4,2020,C,Y,0,0,0
92068,4,2020,R,Y,0,0,0
92069,4,2020,C,Y,0,0,0
92069,4,2020,R,Y,11752,363714,31
92070,4,2020,C,Y,0,0,0
92070,4,2020,R,Y,0,0,0
92071,4,2020,C,Y,441,95658,217
92071,4,2020,R,Y,16363,424931,26
92072,4,2020,C,Y,0,0,0
92072,4,2020,R,Y,0,0,0
92075,4,2020,C,N,233,24159,104
92075,4,2020,R,N,4662,147216,32
92078,4,2020,C,Y,0,0,0
92078,4,2020,R,N,15848,537296,34
92079,4,2020,C,Y,0,0,0
92079,4,2020,R,Y,0,0,0
92081,4,2020,C,Y,708,210403,297
92081,4,2020,R,Y,9929,262427,26
92082,4,2020,C,Y,0,0,0
92082,4,2020,R,Y,572,37957,66
92083,4,2020,C,Y,0,0,0
92083,4,2020,R,N,9425,256665,27
92084,4,2020,C,Y,403,104074,258
92084,4,2020,R,Y,10069,321322,32
92085,4,2020,C,Y,0,0,0
92085,4,2020,R,Y,0,0,0
92086,4,2020,C,Y,0,0,0
92086,4,2020,R,Y,0,0,0
92091,4,2020,C,Y,0,0,0
92091,4,2020,R,N,914,57159,63
92092,4,2020,C,Y,0,0,0
92092,4,2020,R,Y,0,0,0
92093,4,2020,C,Y,0,0,0
92093,4,2020,R,Y,0,0,0
92096,4,2020,C,Y,0,0,0
92096,4,2020,R,Y,0,0,0
92101,4,2020,C,Y,1113,524546,471
92101,4,2020,R,Y,2812,135155,48
92102,4,2020,C,N,360,80600,224
92102,4,2020,R,N,12290,284576,23
92103,4,2020,C,Y,1122,303943,271
92103,4,2020,R,Y,12665,325313,26
92104,4,2020,C,N,455,90950,200
92104,4,2020,R,N,18220,413838,23
92105,4,2020,C,N,344,71019,206
92105,4,2020,R,N,16738,439322,26
92106,4,2020,C,Y,262,63112,241
92106,4,2020,R,Y,6929,274078,40
92107,4,2020,C,N,274,29736,109
92107,4,2020,R,N,11516,277331,24
