ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,7,2020,C,Y,0,0,0
91901,7,2020,R,Y,2299,38173,17
91902,7,2020,C,Y,0,0,0
91902,7,2020,R,N,5169,98448,19
91905,7,2020,C,Y,0,0,0
91905,7,2020,R,Y,0,0,0
91906,7,2020,C,Y,0,0,0
91906,7,2020,R,Y,0,0,0
91910,7,2020,C,Y,0,0,0
91910,7,2020,R,Y,20667,343863,17
91911,7,2020,C,Y,471,134860,286
91911,7,2020,R,Y,16945,320905,19
91912,7,2020,C,Y,0,0,0
91912,7,2020,R,Y,0,0,0
91913,7,2020,C,Y,0,0,0
91913,7,2020,R,N,17040,271422,16
91914,7,2020,C,Y,0,0,0
91914,7,2020,R,N,5163,101778,20
91915,7,2020,C,Y,81,14483,179
91915,7,2020,R,Y,10406,163007,16
91916,7,2020,C,Y,0,0,0
91916,7,2020,R,Y,0,0,0
91917,7,2020,C,Y,0,0,0
91917,7,2020,R,Y,0,0,0
91931,7,2020,C,Y,0,0,0
91931,7,2020,R,Y,0,0,0
91932,7,2020,C,N,162,34823,215
91932,7,2020,R,N,8433,141191,17
91934,7,2020,C,Y,0,0,0
91934,7,2020,R,Y,0,0,0
91935,7,2020,C,Y,0,0,0
91935,7,2020,R,N,213,6909,32
91941,7,2020,C,N,141,17827,126
91941,7,2020,R,N,10899,190474,17
91942,7,2020,C,N,661,126638,192
91942,7,2020,R,N,10817,182071,17
91945,7,2020,C,N,295,37503,127
91945,7,2020,R,N,7805,120955,15
91948,7,2020,C,Y,0,0,0
91948,7,2020,R,Y,0,0,0
91950,7,2020,C,Y,1439,307077,213
91950,7,2020,R,Y,11792,199618,17
91962,7,2020,C,Y,0,0,0
91962,7,2020,R,Y,0,0,0
91963,7,2020,C,Y,0,0,0
91963,7,2020,R,Y,0,0,0
91977,7,2020,C,N,311,41016,132
91977,7,2020,R,N,15265,250075,16
91978,7,2020,C,N,47,7015,149
91978,7,2020,R,N,2399,44079,18
91980,7,2020,C,Y,0,0,0
91980,7,2020,R,Y,0,0,0
92003,7,2020,C,Y,0,0,0
92003,7,2020,R,N,228,4098,18
92004,7,2020,C,Y,0,0,0
92004,7,2020,R,Y,285,2028,7
92007,7,2020,C,Y,0,0,0
92007,7,2020,R,N,4158,71314,17
92008,7,2020,C,N,551,183321,333
92008,7,2020,R,N,10144,194138,19
92009,7,2020,C,N,232,84724,365
92009,7,2020,R,N,15611,331427,21
92010,7,2020,C,Y,0,0,0
92010,7,2020,R,N,6589,102013,15
92011,7,2020,C,Y,0,0,0
92011,7,2020,R,N,8990,165211,18
92014,7,2020,C,N,175,42751,244
92014,7,2020,R,N,5470,125956,23
92019,7,2020,C,N,202,48842,242
92019,7,2020,R,N,11972,217710,18
92020,7,2020,C,N,859,157059,183
92020,7,2020,R,N,13885,276178,20
92021,7,2020,C,N,505,103230,204
92021,7,2020,R,N,14390,283810,20
92024,7,2020,C,Y,819,200429,245
92024,7,2020,R,Y,16631,337712,20
92025,7,2020,C,Y,1297,200738,155
92025,7,2020,R,Y,11510,194078,17
92026,7,2020,C,Y,165,38608,234
92026,7,2020,R,Y,10161,157298,15
92027,7,2020,C,Y,220,43980,200
92027,7,2020,R,Y,12817,205744,16
92028,7,2020,C,Y,0,0,0
92028,7,2020,R,Y,9220,164105,18
92029,7,2020,C,Y,0,0,0
92029,7,2020,R,N,6108,100811,17
92036,7,2020,C,Y,0,0,0
92036,7,2020,R,Y,0,0,0
92037,7,2020,C,Y,0,0,0
92037,7,2020,R,Y,14849,400073,27
92040,7,2020,C,N,211,23172,110
92040,7,2020,R,N,9336,151177,16
92045,7,2020,C,Y,0,0,0
92045,7,2020,R,Y,0,0,0
92049,7,2020,C,Y,0,0,0
92049,7,2020,R,Y,0,0,0
92054,7,2020,C,Y,719,160306,223
92054,7,2020,R,Y,11971,247746,21
92055,7,2020,C,Y,0,0,0
92055,7,2020,R,Y,0,0,0
92056,7,2020,C,Y,0,0,0
92056,7,2020,R,N,19172,302505,16
92057,7,2020,C,Y,0,0,0
92057,7,2020,R,N,18828,279749,15
92058,7,2020,C,Y,389,101177,260
92058,7,2020,R,Y,6267,146491,23
92059,7,2020,C,Y,0,0,0
92059,7,2020,R,Y,0,0,0
92060,7,2020,C,Y,0,0,0
92060,7,2020,R,Y,0,0,0
92061,7,2020,C,Y,0,0,0
92061,7,2020,R,Y,0,0,0
92064,7,2020,C,Y,724,142776,197
92064,7,2020,R,Y,13399,258313,19
92065,7,2020,C,Y,0,0,0
92065,7,2020,R,Y,0,0,0
92066,7,2020,C,Y,0,0,0
92066,7,2020,R,Y,0,0,0
92067,7,2020,C,Y,0,0,0
92067,7,2020,R,N,2070,129610,63
92068,7,2020,C,Y,0,0,0
92068,7,2020,R,Y,0,0,0
92069,7,2020,C,Y,326,95089,292
92069,7,2020,R,Y,11674,202142,17
92070,7,2020,C,Y,0,0,0
92070,7,2020,R,Y,0,0,0
92071,7,2020,C,Y,439,85323,194
92071,7,2020,R,Y,16524,234495,14
92072,7,2020,C,Y,0,0,0
92072,7,2020,R,Y,0,0,0
92075,7,2020,C,N,234,30204,129
92075,7,2020,R,N,4652,85478,18
92078,7,2020,C,N,521,108492,208
92078,7,2020,R,N,15926,275919,17
92079,7,2020,C,Y,0,0,0
92079,7,2020,R,Y,0,0,0
92081,7,2020,C,Y,705,191546,272
92081,7,2020,R,Y,9864,144709,15
92082,7,2020,C,Y,0,0,0
92082,7,2020,R,Y,573,16553,29
92083,7,2020,C,Y,0,0,0
92083,7,2020,R,N,9445,162694,17
92084,7,2020,C,Y,397,74100,187
92084,7,2020,R,Y,10117,179300,18
92085,7,2020,C,Y,0,0,0
92085,7,2020,R,Y,0,0,0
92086,7,2020,C,Y,0,0,0
92086,7,2020,R,Y,0,0,0
92091,7,2020,C,Y,0,0,0
92091,7,2020,R,N,920,33199,36
92092,7,2020,C,Y,0,0,0
92092,7,2020,R,Y,0,0,0
92093,7,2020,C,Y,0,0,0
92093,7,2020,R,Y,0,0,0
92096,7,2020,C,Y,0,0,0
92096,7,2020,R,Y,0,0,0
92101,7,2020,C,Y,1118,479321,429
92101,7,2020,R,Y,2778,112634,41
92102,7,2020,C,N,357,72770,204
92102,7,2020,R,N,12231,197935,16
92103,7,2020,C,Y,1095,330247,302
92103,7,2020,R,Y,12613,202567,16
92104,7,2020,C,N,453,93330,206
92104,7,2020,R,N,18129,268686,15
92105,7,2020,C,N,337,65407,194
92105,7,2020,R,N,16666,309177,19
92106,7,2020,C,Y,259,104073,402
92106,7,2020,R,Y,6893,134065,19
92107,7,2020,C,N,273,41375,152
92107,7,2020,R,N,11446,187874,16
