ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,1,2016,C,Y,0,0,0
91901,1,2016,R,Y,2250,145749,65
91902,1,2016,C,Y,0,0,0
91902,1,2016,R,N,5335,1190776,223
91905,1,2016,C,Y,0,0,0
91905,1,2016,R,Y,0,0,0
91906,1,2016,C,Y,0,0,0
91906,1,2016,R,Y,0,0,0
91910,1,2016,C,Y,0,0,0
91910,1,2016,R,Y,21893,1760547,80
91911,1,2016,C,Y,496,176374,356
91911,1,2016,R,Y,17478,1595261,91
91912,1,2016,C,Y,0,0,0
91912,1,2016,R,Y,0,0,0
91913,1,2016,C,N,112,30764,275
91913,1,2016,R,N,15423,537258,35
91914,1,2016,C,Y,0,0,0
91914,1,2016,R,N,5301,239611,45
91915,1,2016,C,Y,74,33127,448
91915,1,2016,R,Y,9641,1283606,133
91916,1,2016,C,Y,0,0,0
91916,1,2016,R,Y,0,0,0
91917,1,2016,C,Y,0,0,0
91917,1,2016,R,Y,0,0,0
91931,1,2016,C,Y,0,0,0
91931,1,2016,R,Y,0,0,0
91932,1,2016,C,N,152,40241,265
91932,1,2016,R,N,8793,2131690,242
91934,1,2016,C,Y,0,0,0
91934,1,2016,R,Y,0,0,0
91935,1,2016,C,Y,0,0,0
91935,1,2016,R,N,213,17496,82
91941,1,2016,C,Y,0,0,0
91941,1,2016,R,N,11373,2411224,212
91942,1,2016,C,Y,0,0,0
91942,1,2016,R,N,11249,510019,45
91945,1,2016,C,N,319,60234,189
91945,1,2016,R,N,8030,325098,40
91948,1,2016,C,Y,0,0,0
91948,1,2016,R,Y,0,0,0
91950,1,2016,C,Y,0,0,0
91950,1,2016,R,Y,12270,405111,33
91962,1,2016,C,Y,0,0,0
91962,1,2016,R,Y,0,0,0
91963,1,2016,C,Y,0,0,0
91963,1,2016,R,Y,0,0,0
91977,1,2016,C,Y,0,0,0
91977,1,2016,R,N,15469,641545,41
91978,1,2016,C,Y,0,0,0
91978,1,2016,R,N,2397,113493,47
91980,1,2016,C,Y,0,0,0
91980,1,2016,R,Y,0,0,0
92003,1,2016,C,Y,0,0,0
92003,1,2016,R,N,147,8242,56
92004,1,2016,C,Y,0,0,0
92004,1,2016,R,Y,297,16711,56
92007,1,2016,C,Y,0,0,0
92007,1,2016,R,N,4317,171134,40
92008,1,2016,C,N,588,302432,514
92008,1,2016,R,N,10394,442207,43
92009,1,2016,C,N,218,154639,709
92009,1,2016,R,N,15977,859783,54
92010,1,2016,C,Y,0,0,0
92010,1,2016,R,N,5766,225109,39
92011,1,2016,C,N,195,120376,617
92011,1,2016,R,N,9220,2065740,224
92014,1,2016,C,Y,0,0,0
92014,1,2016,R,N,5636,335684,60
92019,1,2016,C,Y,0,0,0
92019,1,2016,R,N,12368,627566,51
92020,1,2016,C,Y,0,0,0
92020,1,2016,R,N,14391,2562646,178
92021,1,2016,C,Y,0,0,0
92021,1,2016,R,N,14401,2590420,180
92024,1,2016,C,Y,0,0,0
92024,1,2016,R,Y,16984,1768221,104
92025,1,2016,C,Y,0,0,0
92025,1,2016,R,N,11619,1467602,126
92026,1,2016,C,Y,173,62534,361
92026,1,2016,R,Y,10239,1047520,102
92027,1,2016,C,Y,235,75563,322
92027,1,2016,R,Y,13051,660188,51
92028,1,2016,C,Y,0,0,0
92028,1,2016,R,Y,8791,456917,52
92029,1,2016,C,Y,0,0,0
92029,1,2016,R,N,5760,9490795,1648
92036,1,2016,C,Y,0,0,0
92036,1,2016,R,Y,0,0,0
92037,1,2016,C,Y,0,0,0
92037,1,2016,R,Y,15484,1816610,117
92040,1,2016,C,Y,0,0,0
92040,1,2016,R,N,9194,1369408,149
92045,1,2016,C,Y,0,0,0
92045,1,2016,R,Y,0,0,0
92049,1,2016,C,Y,0,0,0
92049,1,2016,R,Y,0,0,0
92054,1,2016,C,Y,704,221762,315
92054,1,2016,R,Y,12386,1447693,117
92055,1,2016,C,Y,0,0,0
92055,1,2016,R,Y,0,0,0
92056,1,2016,C,Y,0,0,0
92056,1,2016,R,N,19725,845661,43
