ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,1,2013,C,Y,93,25287,272
91901,1,2013,R,Y,2480,157683,64
91902,1,2013,C,Y,0,0,0
91902,1,2013,R,N,5669,1252792,221
91905,1,2013,C,Y,0,0,0
91905,1,2013,R,Y,0,0,0
91906,1,2013,C,Y,0,0,0
91906,1,2013,R,Y,0,0,0
91910,1,2013,C,Y,0,0,0
91910,1,2013,R,Y,24104,1068833,44
91911,1,2013,C,Y,519,165294,318
91911,1,2013,R,Y,19099,847906,44
91912,1,2013,C,Y,0,0,0
91912,1,2013,R,Y,0,0,0
91913,1,2013,C,N,83,24452,295
91913,1,2013,R,N,16060,2531229,158
91914,1,2013,C,Y,0,0,0
91914,1,2013,R,N,5591,287983,52
91915,1,2013,C,Y,0,0,0
91915,1,2013,R,Y,9647,1350819,140
91916,1,2013,C,Y,0,0,0
91916,1,2013,R,Y,0,0,0
91917,1,2013,C,Y,0,0,0
91917,1,2013,R,Y,0,0,0
91931,1,2013,C,Y,0,0,0
91931,1,2013,R,Y,0,0,0
91932,1,2013,C,Y,0,0,0
91932,1,2013,R,N,9878,398510,40
91934,1,2013,C,Y,0,0,0
91934,1,2013,R,Y,0,0,0
91935,1,2013,C,Y,0,0,0
91935,1,2013,R,N,227,23090,102
91941,1,2013,C,N,144,25857,180
91941,1,2013,R,N,12367,760724,62
91942,1,2013,C,N,747,227516,305
91942,1,2013,R,N,12253,667615,54
91945,1,2013,C,N,339,57470,170
91945,1,2013,R,N,8819,407811,46
91948,1,2013,C,Y,0,0,0
91948,1,2013,R,Y,0,0,0
91950,1,2013,C,Y,1620,444658,274
91950,1,2013,R,Y,13460,439871,33
91962,1,2013,C,Y,0,0,0
91962,1,2013,R,Y,0,0,0
91963,1,2013,C,Y,0,0,0
91963,1,2013,R,Y,0,0,0
91977,1,2013,C,N,352,65345,186
91977,1,2013,R,N,17205,1722100,100
91978,1,2013,C,Y,0,0,0
91978,1,2013,R,N,2675,129242,48
91980,1,2013,C,Y,0,0,0
91980,1,2013,R,Y,0,0,0
92003,1,2013,C,Y,0,0,0
92003,1,2013,R,N,162,12604,78
92004,1,2013,C,Y,0,0,0
92004,1,2013,R,Y,344,22502,65
92007,1,2013,C,Y,0,0,0
92007,1,2013,R,N,4716,1231025,261
92008,1,2013,C,Y,0,0,0
92008,1,2013,R,N,11624,607016,52
92009,1,2013,C,N,189,124447,658
92009,1,2013,R,N,17205,1152896,67
92010,1,2013,C,Y,0,0,0
92010,1,2013,R,N,6132,311301,51
92011,1,2013,C,N,191,114625,600
92011,1,2013,R,N,10026,546370,54
92014,1,2013,C,Y,0,0,0
92014,1,2013,R,N,6195,1342445,217
92019,1,2013,C,N,211,103372,490
92019,1,2013,R,N,13340,2602425,195
92020,1,2013,C,N,987,290379,294
92020,1,2013,R,N,15862,1929962,122
92021,1,2013,C,Y,0,0,0
92021,1,2013,R,N,15860,903339,57
92024,1,2013,C,Y,886,313594,354
92024,1,2013,R,Y,18230,1982641,109
92025,1,2013,C,Y,0,0,0
92025,1,2013,R,N,12764,668999,52
92026,1,2013,C,Y,191,63004,330
92026,1,2013,R,Y,11287,1559115,138
92027,1,2013,C,Y,249,77415,311
92027,1,2013,R,Y,14298,848997,59
92028,1,2013,C,Y,0,0,0
92028,1,2013,R,Y,9622,1468634,153
92029,1,2013,C,Y,0,0,0
92029,1,2013,R,N,6321,366227,58
92036,1,2013,C,Y,0,0,0
92036,1,2013,R,Y,0,0,0
92037,1,2013,C,Y,0,0,0
92037,1,2013,R,Y,16805,2069292,123
92040,1,2013,C,N,227,40339,178
92040,1,2013,R,N,9805,1521124,155
92045,1,2013,C,Y,0,0,0
92045,1,2013,R,Y,0,0,0
92049,1,2013,C,Y,0,0,0
92049,1,2013,R,Y,0,0,0
92054,1,2013,C,Y,737,227152,308
92054,1,2013,R,Y,13954,1611680,115
92055,1,2013,C,Y,0,0,0
92055,1,2013,R,Y,0,0,0
92056,1,2013,C,Y,0,0,0
92056,1,2013,R,N,21691,4737142,218
92057,1,2013,C,Y,0,0,0
92057,1,2013,R,N,20823,3958727,190
92058,1,2013,C,Y,423,144561,342
92058,1,2013,R,Y,7243,506107,70
