ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalTherms,AverageTherms
91901,10,2020,C,Y,0,0,0
91901,10,2020,R,Y,2278,43245,19
91902,10,2020,C,Y,0,0,0
91902,10,2020,R,N,5139,102464,20
91905,10,2020,C,Y,0,0,0
91905,10,2020,R,Y,0,0,0
91906,10,2020,C,Y,0,0,0
91906,10,2020,R,Y,0,0,0
91910,10,2020,C,Y,0,0,0
91910,10,2020,R,Y,20532,343831,17
91911,10,2020,C,Y,471,148655,316
91911,10,2020,R,Y,16799,326364,19
91912,10,2020,C,Y,0,0,0
91912,10,2020,R,Y,0,0,0
91913,10,2020,C,N,103,22023,214
91913,10,2020,R,N,17026,272978,16
91914,10,2020,C,Y,0,0,0
91914,10,2020,R,N,5149,104067,20
91915,10,2020,C,Y,82,18202,222
91915,10,2020,R,Y,10269,159007,15
91916,10,2020,C,Y,0,0,0
91916,10,2020,R,Y,0,0,0
91917,10,2020,C,Y,0,0,0
91917,10,2020,R,Y,0,0,0
91931,10,2020,C,Y,0,0,0
91931,10,2020,R,Y,0,0,0
91932,10,2020,C,N,164,33128,202
91932,10,2020,R,N,8329,136098,16
91934,10,2020,C,Y,0,0,0
91934,10,2020,R,Y,0,0,0
91935,10,2020,C,Y,0,0,0
91935,10,2020,R,N,209,7589,36
91941,10,2020,C,N,141,20244,144
91941,10,2020,R,N,10842,205184,19
91942,10,2020,C,N,650,137301,211
91942,10,2020,R,N,10770,186526,17
91945,10,2020,C,N,299,41609,139
91945,10,2020,R,N,7766,121328,16
91948,10,2020,C,Y,0,0,0
91948,10,2020,R,Y,0,0,0
91950,10,2020,C,Y,1458,349346,240
91950,10,2020,R,Y,11763,203694,17
91962,10,2020,C,Y,0,0,0
91962,10,2020,R,Y,0,0,0
91963,10,2020,C,Y,0,0,0
91963,10,2020,R,Y,0,0,0
91977,10,2020,C,N,309,42353,137
91977,10,2020,R,N,15178,256046,17
91978,10,2020,C,Y,0,0,0
91978,10,2020,R,N,2378,44864,19
91980,10,2020,C,Y,0,0,0
91980,10,2020,R,Y,0,0,0
92003,10,2020,C,Y,0,0,0
92003,10,2020,R,N,236,5019,21
92004,10,2020,C,Y,0,0,0
92004,10,2020,R,Y,285,2572,9
92007,10,2020,C,Y,0,0,0
92007,10,2020,R,N,4136,74580,18
92008,10,2020,C,N,546,204303,374
92008,10,2020,R,N,10038,199867,20
92009,10,2020,C,N,230,109119,474
92009,10,2020,R,N,15457,342033,22
92010,10,2020,C,Y,0,0,0
92010,10,2020,R,N,6539,102738,16
92011,10,2020,C,N,192,73937,385
92011,10,2020,R,N,8866,167548,19
92014,10,2020,C,N,168,50304,299
92014,10,2020,R,N,5406,135967,25
92019,10,2020,C,N,205,68511,334
92019,10,2020,R,N,11957,228526,19
92020,10,2020,C,N,849,161986,191
92020,10,2020,R,N,13770,293449,21
92021,10,2020,C,N,505,109082,216
92021,10,2020,R,N,14288,306302,21
92024,10,2020,C,Y,803,234886,293
92024,10,2020,R,Y,16463,357635,22
92025,10,2020,C,Y,1287,224201,174
92025,10,2020,R,Y,11497,211576,18
92026,10,2020,C,Y,165,40505,245
92026,10,2020,R,Y,10055,171199,17
92027,10,2020,C,Y,224,54967,245
